Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3113,0,18,0,0,0,1869,18,0,0.0,0,0,0,0,0,0,80,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
1,3112,1,18,0,0,0,1869,19,1,0.05555555555555555,0,1,0,1,0,0,162,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
2,3112,1,18,0,0,0,1869,19,0,0.0,0,0,0,0,0,0,159,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
3,3111,2,18,0,0,0,1869,20,1,0.05555555555555555,0,1,0,1,0,0,106,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
4,3110,3,18,0,0,0,1869,21,1,0.05555555555555555,0,1,0,1,0,0,143,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
5,3109,4,18,0,0,0,1869,22,1,0.05555555555555555,0,1,0,1,0,0,127,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
6,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,126,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
7,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,138,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
8,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,117,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
9,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
10,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
11,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
12,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
13,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
14,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
15,3109,4,18,0,0,0,1869,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
16,3109,5,18,0,0,0,1868,23,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
17,3109,5,18,0,0,0,1868,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
18,3109,5,18,0,0,0,1868,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
19,3109,5,18,0,0,0,1868,23,0,0.0,0,0,0,0,0,0,74,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
20,3108,6,18,0,0,0,1868,24,1,0.05555555555555555,0,1,0,0,1,0,60,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
21,3105,9,18,0,0,0,1868,27,3,0.16666666666666666,0,3,1,0,2,0,132,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
22,3103,11,18,0,0,0,1868,29,2,0.1111111111111111,0,2,0,1,1,0,123,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
