Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3122,2,18,0,0,0,1858,20,2,0.1111111111111111,0,2,0,2,0,0,328,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
1,3122,2,18,0,0,0,1858,20,0,0.0,0,0,0,0,0,0,484,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
2,3121,3,18,0,0,0,1858,21,1,0.05555555555555555,0,1,0,1,0,0,496,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
3,3119,5,18,0,0,0,1858,23,2,0.1111111111111111,0,2,0,2,0,0,483,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
4,3119,5,18,0,0,0,1858,23,0,0.0,0,0,0,0,0,0,169,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
5,3118,6,18,0,0,0,1858,24,1,0.05555555555555555,0,1,0,1,0,0,335,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
6,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,349,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
7,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,470,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
8,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,322,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
9,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
10,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
11,3118,6,18,0,0,0,1858,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
12,3118,7,18,0,0,0,1857,25,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
13,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
14,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
15,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
16,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
17,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
18,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
19,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,294,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
20,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,339,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
21,3118,7,18,0,0,0,1857,25,0,0.0,0,0,0,0,0,0,342,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
22,3118,8,18,0,0,0,1856,26,1,0.05555555555555555,0,1,0,1,0,0,335,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
23,3118,8,18,0,0,0,1856,26,0,0.0,0,0,0,0,0,0,479,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
24,3118,9,18,0,0,0,1855,27,1,0.05555555555555555,0,1,1,0,0,0,307,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
25,3116,11,18,0,0,0,1855,29,2,0.1111111111111111,0,2,0,2,0,0,484,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
