Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3133,0,18,0,0,0,1849,18,0,0.0,0,0,0,0,0,0,19,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,3133,0,18,0,0,0,1849,18,0,0.0,0,0,0,0,0,0,87,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,3132,1,18,0,0,0,1849,19,1,0.05555555555555555,0,1,0,0,1,0,56,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,3130,3,18,0,0,0,1849,21,2,0.1111111111111111,0,2,0,2,0,0,91,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,3129,4,18,0,0,0,1849,22,1,0.05555555555555555,0,1,0,1,0,0,56,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,3129,4,18,0,0,0,1849,22,0,0.0,0,0,0,0,0,0,33,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,3126,7,18,0,0,0,1849,25,3,0.16666666666666666,0,3,0,3,0,0,95,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,3125,8,18,0,0,0,1849,26,1,0.05555555555555555,0,1,0,1,0,0,31,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,91,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,3125,8,18,0,0,0,1849,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,3124,9,18,0,0,0,1849,27,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,3124,9,18,0,0,0,1849,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,3124,9,18,0,0,0,1849,27,0,0.0,0,0,0,0,0,0,63,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,3122,11,18,0,0,0,1849,29,2,0.1111111111111111,0,2,0,2,0,0,85,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,3122,11,18,0,0,0,1849,29,0,0.0,0,0,0,0,0,0,53,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,3122,11,18,0,0,0,1849,29,0,0.0,0,0,0,0,0,0,26,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,3122,11,18,0,0,0,1849,29,0,0.0,0,0,0,0,0,0,96,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,3122,12,18,0,0,0,1848,30,1,0.05555555555555555,0,1,0,1,0,0,50,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,3122,12,18,0,0,0,1848,30,0,0.0,0,0,0,0,0,0,86,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,3122,12,18,0,0,0,1848,30,0,0.0,0,0,0,0,0,0,52,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,3121,13,18,0,0,0,1848,31,1,0.05555555555555555,0,1,0,1,0,0,83,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,81,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
29,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
30,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
31,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
32,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
33,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
34,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
35,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
36,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
37,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
38,3121,13,18,0,0,0,1848,31,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
39,3120,14,18,0,0,0,1848,32,1,0.05555555555555555,0,1,0,1,0,0,42,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
40,3120,14,18,0,0,0,1848,32,0,0.0,0,0,0,0,0,0,40,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
41,3120,13,19,0,0,0,1848,32,0,0.0,0,0,0,0,0,0,30,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
42,3119,12,20,0,0,1,1848,33,1,0.047619047619047616,0,1,0,1,0,0,32,0,0,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
43,3119,12,20,0,0,1,1848,33,0,0.0,0,0,0,0,0,0,147,0,0,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
44,3118,12,21,0,0,1,1848,34,1,0.045454545454545456,0,1,0,1,0,0,148,0,0,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
45,3117,11,22,0,0,2,1848,35,1,0.041666666666666664,0,1,0,1,0,0,168,0,0,22,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
46,3116,11,23,0,0,3,1847,37,2,0.07692307692307693,0,2,0,2,0,0,188,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
47,3115,12,23,0,0,3,1847,38,1,0.038461538461538464,0,1,0,1,0,0,252,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
48,3114,14,23,0,0,3,1846,40,2,0.07692307692307693,0,2,0,2,0,0,255,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
49,3113,15,23,0,0,3,1846,41,1,0.038461538461538464,0,1,1,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
50,3113,15,23,0,0,3,1846,41,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
51,3113,15,23,0,0,3,1846,41,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
52,3113,15,23,0,0,3,1846,41,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
53,3113,15,23,0,0,3,1846,41,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
54,3113,15,23,0,0,3,1846,41,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
55,3112,16,23,0,0,3,1846,42,1,0.038461538461538464,0,1,1,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
56,3112,16,23,0,0,3,1846,42,0,0.0,0,0,0,0,0,0,0,0,0,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
