Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3079,1,18,0,0,0,1902,19,1,0.05555555555555555,0,1,1,0,0,0,16,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
1,3079,1,18,0,0,0,1902,19,0,0.0,0,0,0,0,0,0,70,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
2,3079,1,18,0,0,0,1902,19,0,0.0,0,0,0,0,0,0,67,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
3,3079,1,18,0,0,0,1902,19,0,0.0,0,0,0,0,0,0,86,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
4,3079,1,18,0,0,0,1902,19,0,0.0,0,0,0,0,0,0,91,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
5,3078,2,18,0,0,0,1902,20,1,0.05555555555555555,0,1,0,1,0,0,96,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
6,3078,2,18,0,0,0,1902,20,0,0.0,0,0,0,0,0,0,49,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
7,3078,2,18,0,0,0,1902,20,0,0.0,0,0,0,0,0,0,95,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
8,3077,4,18,0,0,0,1901,22,2,0.1111111111111111,0,2,0,1,1,0,113,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
9,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
10,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
11,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
12,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
13,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
14,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
15,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
16,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
17,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
18,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
19,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,27,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
20,3077,4,18,0,0,0,1901,22,0,0.0,0,0,0,0,0,0,64,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
21,3076,5,18,0,0,0,1901,23,1,0.05555555555555555,0,1,0,1,0,0,106,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
22,3075,6,18,0,0,0,1901,24,1,0.05555555555555555,0,1,0,1,0,0,55,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
23,3075,6,18,0,0,0,1901,24,0,0.0,0,0,0,0,0,0,108,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
24,3075,6,18,0,0,0,1901,24,0,0.0,0,0,0,0,0,0,97,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
25,3074,7,18,0,0,0,1901,25,1,0.05555555555555555,0,1,0,1,0,0,80,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
26,3072,9,18,0,0,0,1901,27,2,0.1111111111111111,0,2,0,2,0,0,87,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
27,3071,10,18,0,0,0,1901,28,1,0.05555555555555555,0,1,0,1,0,0,54,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
28,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,86,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
29,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
30,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
31,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
32,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
33,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
34,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
35,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
36,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
37,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
38,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
39,3071,10,18,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,36,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
40,3071,9,19,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,76,0,1,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
41,3071,9,19,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,75,0,1,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
42,3071,9,19,0,0,0,1901,28,0,0.0,0,0,0,0,0,0,70,0,1,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
43,3070,10,19,0,0,0,1901,29,1,0.05263157894736842,0,1,0,1,0,0,74,1,1,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
44,3069,11,19,0,0,0,1901,30,1,0.05263157894736842,0,1,0,1,0,0,68,1,1,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
45,3069,10,20,0,0,0,1901,30,0,0.0,0,0,0,0,0,0,63,0,1,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
46,3068,11,20,0,0,0,1901,31,1,0.05,0,1,0,1,0,0,93,1,1,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
47,3068,10,21,0,0,0,1901,31,0,0.0,0,0,0,0,0,0,97,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
48,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,65,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
49,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
50,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
51,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
52,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
53,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
54,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
55,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
56,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
57,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
58,3068,9,21,0,0,1,1901,31,0,0.0,0,0,0,0,0,0,0,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
59,3068,10,21,0,0,1,1900,32,1,0.045454545454545456,0,1,0,1,0,0,57,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
60,3068,11,21,0,0,1,1899,33,1,0.045454545454545456,0,1,0,1,0,0,174,2,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
61,3067,11,21,0,0,2,1899,34,1,0.043478260869565216,0,1,0,1,0,0,122,1,2,19,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
62,3066,11,22,0,0,2,1899,35,1,0.041666666666666664,0,1,0,1,0,0,178,1,2,20,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
63,3064,13,22,0,0,2,1899,37,2,0.08333333333333333,0,2,0,2,0,0,209,2,2,20,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
64,3063,14,22,0,0,2,1899,38,1,0.041666666666666664,0,1,0,1,0,0,205,2,2,20,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
65,3063,12,23,0,0,3,1899,38,0,0.0,0,0,0,0,0,0,195,2,2,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
66,3063,11,24,0,0,4,1898,39,1,0.03571428571428571,0,1,0,1,0,0,213,0,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
67,3062,12,24,0,0,4,1898,40,1,0.03571428571428571,0,1,0,1,0,0,264,3,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
68,3061,13,24,0,0,4,1898,41,1,0.03571428571428571,0,1,0,1,0,0,290,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
69,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
70,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,3,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
71,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
72,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,3,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
73,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
74,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
75,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,1,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
76,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
77,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
78,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,0,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
79,3061,13,24,0,0,4,1898,41,0,0.0,0,0,0,0,0,0,97,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
80,3060,14,24,0,0,4,1898,42,1,0.03571428571428571,0,1,0,1,0,0,283,3,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
81,3059,16,24,0,0,4,1897,44,2,0.07142857142857142,0,2,0,2,0,0,214,3,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
82,3057,19,24,0,0,4,1896,47,3,0.10714285714285714,0,3,0,3,0,0,250,1,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
83,3057,18,24,0,0,5,1896,47,0,0.0,0,0,0,0,0,0,232,2,3,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
84,3056,18,25,0,0,5,1896,48,1,0.03333333333333333,0,1,0,1,0,0,336,2,4,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
85,3056,18,25,0,0,5,1896,48,0,0.0,0,0,0,0,0,0,231,2,4,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
86,3055,18,25,0,0,6,1896,49,1,0.03225806451612903,0,1,0,1,0,0,301,3,4,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
87,3054,19,25,0,0,6,1896,50,1,0.03225806451612903,0,1,0,1,0,0,304,3,4,21,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
88,3053,20,25,0,0,6,1896,51,1,0.03225806451612903,0,1,0,1,0,0,314,3,4,21,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
89,3052,21,7,18,0,6,1896,34,1,0.07692307692307693,0,1,1,0,0,0,0,2,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
90,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,4,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
91,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,3,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
92,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,4,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
93,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,4,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
94,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,2,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
95,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,4,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
96,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,3,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
97,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,2,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
98,3052,21,7,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,0,3,4,3,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
99,3052,19,9,18,0,6,1896,34,0,0.0,0,0,0,0,0,0,105,3,5,4,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
100,3049,22,9,18,0,6,1896,37,3,0.2,0,3,0,3,0,0,231,5,5,4,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
101,3048,21,10,18,0,7,1896,38,1,0.058823529411764705,0,1,0,1,0,0,249,3,6,4,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
102,3048,21,10,18,0,7,1896,38,0,0.0,0,0,0,0,0,0,320,3,6,4,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
103,3047,19,11,18,0,9,1896,39,1,0.05,0,1,0,1,0,0,259,6,6,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
104,3045,22,11,18,0,9,1895,42,3,0.15,0,3,0,3,0,0,308,6,6,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
105,3045,22,11,18,0,9,1895,42,0,0.0,0,0,0,0,0,0,372,3,6,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
106,3044,21,12,18,0,10,1895,43,1,0.045454545454545456,0,1,0,1,0,0,323,5,7,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
107,3044,21,13,18,0,10,1894,44,1,0.043478260869565216,0,1,0,1,0,0,393,3,8,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
108,3044,21,13,18,0,10,1894,44,0,0.0,0,0,0,0,0,0,437,7,8,5,0,-1,0,0.15,0.7,0.85,0,0.65,1.0,0,0
