agent_id,state,age_group,x,y,household_id,current_location_type
337,Susceptible,adult,82,19,H_112,work
3933,Susceptible,adult,22,84,H_1311,work
1597,Susceptible,adult,87,10,H_532,work
973,Susceptible,senior,4,31,H_324,work
3257,Susceptible,child,45,45,H_1085,school
1415,Susceptible,adult,37,49,H_471,work
3321,Susceptible,adult,16,1,H_1107,work
4801,Susceptible,adult,13,59,H_1600,work
2084,Susceptible,senior,34,17,H_694,work
1298,Recovered,child,10,10,H_432,school
1353,Susceptible,child,10,10,H_451,school
992,Recovered,child,45,45,H_330,school
3379,Susceptible,adult,45,83,H_1126,work
4563,Susceptible,child,45,45,H_1521,school
3960,Susceptible,adult,1,64,H_1320,work
129,Susceptible,adult,14,16,H_43,work
3727,Susceptible,adult,28,89,H_1242,work
4852,Recovered,child,25,25,H_1617,school
4922,Susceptible,senior,58,61,H_1640,work
945,Susceptible,senior,61,5,H_315,work
1963,Recovered,child,25,25,H_654,school
3432,Susceptible,child,75,20,H_1144,school
666,Susceptible,adult,19,52,H_222,work
694,Susceptible,adult,86,14,H_231,work
3966,Susceptible,adult,40,45,H_1322,work
782,Susceptible,senior,79,85,H_260,home
3687,Susceptible,adult,33,78,H_1229,work
2609,Susceptible,adult,85,33,H_869,work
4124,Recovered,child,25,25,H_1374,school
2734,Susceptible,senior,25,7,H_911,home
2517,Susceptible,child,65,65,H_839,school
1952,Susceptible,child,25,25,H_650,school
796,Recovered,adult,7,23,H_265,work
3116,Susceptible,adult,30,58,H_1038,work
1706,Susceptible,adult,23,53,H_568,work
1824,Susceptible,adult,77,49,H_608,work
2165,Susceptible,adult,18,1,H_721,work
1660,Susceptible,senior,39,24,H_553,home
270,Susceptible,child,10,10,H_90,school
119,Susceptible,senior,71,61,H_39,work
3048,Susceptible,adult,57,65,H_1016,work
863,Susceptible,adult,77,22,H_287,work
975,Susceptible,adult,23,59,H_325,work
1012,Susceptible,child,65,65,H_337,school
3068,Susceptible,senior,81,16,H_1022,home
212,Susceptible,adult,15,70,H_70,work
2112,Susceptible,adult,41,80,H_704,work
3001,Susceptible,adult,13,12,H_1000,work
1686,Susceptible,adult,58,23,H_562,work
4269,Susceptible,adult,58,30,H_1423,work
1549,Susceptible,adult,52,45,H_516,work
2521,Susceptible,child,75,20,H_840,school
1621,Susceptible,adult,89,31,H_540,work
4718,Susceptible,adult,65,40,H_1572,work
3042,Susceptible,adult,29,76,H_1014,work
2135,Susceptible,adult,5,58,H_711,work
4800,Susceptible,adult,84,33,H_1600,work
535,Recovered,child,75,20,H_178,school
3206,Recovered,child,25,25,H_1068,school
3394,Susceptible,adult,60,39,H_1131,work
3717,Recovered,adult,53,42,H_1239,work
3220,Susceptible,adult,65,18,H_1073,work
1001,Recovered,adult,68,85,H_333,work
4636,Susceptible,adult,16,51,H_1545,work
2013,Susceptible,adult,18,72,H_671,work
3735,Susceptible,adult,77,19,H_1245,work
3879,Susceptible,child,65,65,H_1293,school
2491,Susceptible,senior,19,76,H_830,home
865,Susceptible,adult,78,58,H_288,work
1761,Susceptible,adult,8,77,H_587,work
3763,Susceptible,senior,16,36,H_1254,work
2206,Susceptible,child,10,10,H_735,school
987,Susceptible,child,75,20,H_329,school
567,Susceptible,adult,19,36,H_189,work
1123,Susceptible,adult,61,35,H_374,work
312,Susceptible,adult,86,76,H_104,work
2167,Recovered,adult,66,84,H_722,work
1792,Susceptible,senior,19,10,H_597,work
696,Susceptible,adult,59,38,H_232,work
2567,Susceptible,senior,61,65,H_855,work
3320,Susceptible,adult,68,82,H_1106,work
463,Susceptible,adult,7,30,H_154,work
2164,Susceptible,adult,8,23,H_721,work
686,Susceptible,adult,88,65,H_228,work
2594,Susceptible,child,45,45,H_864,school
776,Susceptible,adult,65,78,H_258,work
3982,Susceptible,senior,47,44,H_1327,home
194,Recovered,child,25,25,H_64,school
