Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,4980,2,18,0,0,0,0,20,2,0.1111111111111111,0,2,0,2,0,0,51,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,4980,2,18,0,0,0,0,20,0,0.0,0,0,0,0,0,0,124,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,4976,6,18,0,0,0,0,24,4,0.2222222222222222,0,4,0,4,0,0,121,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,146,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,4975,7,18,0,0,0,0,25,1,0.05555555555555555,0,1,0,1,0,0,124,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,4975,7,18,0,0,0,0,25,0,0.0,0,0,0,0,0,0,126,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,4975,7,18,0,0,0,0,25,0,0.0,0,0,0,0,0,0,136,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,4972,10,18,0,0,0,0,28,3,0.16666666666666666,0,3,0,3,0,0,154,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,4971,11,18,0,0,0,0,29,1,0.05555555555555555,0,1,0,1,0,0,115,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,4971,11,18,0,0,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,4971,11,18,0,0,0,0,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
