Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3061,1,18,0,0,0,1920,19,1,0.05555555555555555,0,1,0,1,0,0,83,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
1,3060,2,18,0,0,0,1920,20,1,0.05555555555555555,0,1,0,1,0,0,171,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
2,3060,2,18,0,0,0,1920,20,0,0.0,0,0,0,0,0,0,140,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
3,3059,3,18,0,0,0,1920,21,1,0.05555555555555555,0,1,0,1,0,0,157,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
4,3059,3,18,0,0,0,1920,21,0,0.0,0,0,0,0,0,0,80,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
5,3059,3,18,0,0,0,1920,21,0,0.0,0,0,0,0,0,0,125,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
6,3058,4,18,0,0,0,1920,22,1,0.05555555555555555,0,1,0,1,0,0,173,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
7,3057,5,18,0,0,0,1920,23,1,0.05555555555555555,0,1,0,1,0,0,130,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
8,3057,5,18,0,0,0,1920,23,0,0.0,0,0,0,0,0,0,152,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
9,3057,5,18,0,0,0,1920,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
10,3056,6,18,0,0,0,1920,24,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
11,3055,7,18,0,0,0,1920,25,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
12,3055,7,18,0,0,0,1920,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
13,3055,7,18,0,0,0,1920,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
14,3055,7,18,0,0,0,1920,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
15,3055,7,18,0,0,0,1920,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
16,3054,8,18,0,0,0,1920,26,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
17,3054,8,18,0,0,0,1920,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
18,3054,8,18,0,0,0,1920,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
19,3054,8,18,0,0,0,1920,26,0,0.0,0,0,0,0,0,0,119,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
20,3054,8,18,0,0,0,1920,26,0,0.0,0,0,0,0,0,0,99,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
21,3053,9,18,0,0,0,1920,27,1,0.05555555555555555,0,1,0,1,0,0,96,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
22,3052,10,18,0,0,0,1920,28,1,0.05555555555555555,0,1,0,1,0,0,64,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
23,3052,10,18,0,0,0,1920,28,0,0.0,0,0,0,0,0,0,141,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
24,3050,13,18,0,0,0,1919,31,3,0.16666666666666666,0,3,0,3,0,0,145,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
25,3049,14,18,0,0,0,1919,32,1,0.05555555555555555,0,1,0,1,0,0,72,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
26,3049,14,18,0,0,0,1919,32,0,0.0,0,0,0,0,0,0,170,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
27,3049,14,18,0,0,0,1919,32,0,0.0,0,0,0,0,0,0,126,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
28,3048,15,18,0,0,0,1919,33,1,0.05555555555555555,0,1,0,1,0,0,142,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
29,3048,15,18,0,0,0,1919,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
30,3048,15,18,0,0,0,1919,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
31,3048,15,18,0,0,0,1919,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
32,3048,15,18,0,0,0,1919,33,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
33,3047,16,18,0,0,0,1919,34,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
34,3047,17,18,0,0,0,1918,35,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
35,3047,17,18,0,0,0,1918,35,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
36,3047,17,18,0,0,0,1918,35,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
37,3047,17,18,0,0,0,1918,35,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
38,3047,17,18,0,0,0,1918,35,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
39,3047,17,18,0,0,0,1918,35,0,0.0,0,0,0,0,0,0,127,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
40,3046,16,19,0,0,1,1918,36,1,0.05,0,1,0,1,0,0,182,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
41,3045,17,19,0,0,1,1918,37,1,0.05,0,1,0,1,0,0,194,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
42,3042,20,20,0,0,1,1917,41,4,0.19047619047619047,0,4,0,4,0,0,220,0,0,20,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
43,3039,23,20,0,0,1,1917,44,3,0.14285714285714285,0,3,0,3,0,0,246,0,0,20,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
