agent_id,state,age_group,x,y,household_id,current_location_type
3858,Susceptible,adult,29,69,H_1286,work
2518,Vaccinated,adult,63,32,H_839,work
4950,Susceptible,adult,7,26,H_1650,work
2825,Susceptible,adult,12,37,H_941,work
3455,Infected,child,10,10,H_1151,school
1519,Vaccinated,senior,63,39,H_506,work
1754,Susceptible,adult,25,61,H_584,work
2150,Recovered,senior,82,13,H_716,home
4816,Vaccinated,adult,11,44,H_1605,work
529,Susceptible,adult,70,23,H_176,work
2306,Susceptible,adult,32,52,H_768,work
3724,Recovered,child,65,65,H_1241,school
4429,Vaccinated,adult,17,36,H_1476,work
291,Susceptible,senior,40,33,H_97,home
2227,Susceptible,adult,3,27,H_742,work
1471,Vaccinated,senior,18,40,H_490,work
4463,Vaccinated,senior,33,34,H_1487,work
3566,Vaccinated,senior,87,83,H_1188,work
504,Susceptible,senior,40,2,H_168,work
2460,Susceptible,child,65,65,H_820,school
1804,Recovered,child,10,10,H_601,school
2077,Susceptible,adult,60,80,H_692,work
3359,Susceptible,adult,86,76,H_1119,work
4482,Susceptible,adult,45,77,H_1494,work
2984,Susceptible,adult,62,17,H_994,work
36,Vaccinated,adult,45,6,H_12,work
1603,Vaccinated,adult,52,5,H_534,work
2426,Susceptible,adult,14,68,H_808,work
962,Recovered,child,25,25,H_320,school
3496,Susceptible,adult,23,14,H_1165,work
71,Susceptible,adult,77,21,H_23,work
206,Susceptible,adult,86,16,H_68,work
2205,Susceptible,senior,13,4,H_735,work
356,Susceptible,adult,13,39,H_118,work
1608,Susceptible,adult,27,52,H_536,work
4720,Susceptible,adult,80,18,H_1573,work
2697,Susceptible,child,65,65,H_899,school
3102,Susceptible,adult,58,74,H_1034,work
4155,Recovered,senior,28,84,H_1385,work
2340,Recovered,child,10,10,H_780,school
2927,Susceptible,adult,22,11,H_975,work
2807,Recovered,adult,70,35,H_935,work
2392,Vaccinated,adult,60,44,H_797,work
4026,Recovered,senior,76,19,H_1342,work
2053,Susceptible,adult,69,51,H_684,work
972,Susceptible,adult,22,80,H_324,work
735,Vaccinated,adult,29,66,H_245,work
249,Susceptible,adult,19,2,H_83,work
4768,Recovered,child,45,45,H_1589,school
4151,Vaccinated,senior,10,31,H_1383,work
1542,Susceptible,senior,0,79,H_514,work
1522,Susceptible,child,65,65,H_507,school
3983,Susceptible,senior,0,77,H_1327,work
153,Recovered,adult,18,88,H_51,work
1363,Susceptible,senior,75,33,H_454,work
1305,Vaccinated,adult,27,1,H_435,work
2033,Susceptible,senior,42,36,H_677,work
1524,Susceptible,adult,36,30,H_508,work
1562,Susceptible,adult,68,45,H_520,work
1399,Recovered,child,10,10,H_466,school
4581,Susceptible,adult,10,19,H_1527,work
2929,Recovered,child,10,10,H_976,school
1521,Susceptible,adult,59,37,H_507,work
3603,Susceptible,adult,12,30,H_1201,work
134,Susceptible,adult,37,68,H_44,work
2263,Vaccinated,child,10,10,H_754,school
3781,Susceptible,senior,68,40,H_1260,work
2570,Recovered,child,75,20,H_856,school
1824,Susceptible,adult,15,41,H_608,work
2380,Susceptible,adult,8,6,H_793,work
640,Vaccinated,adult,59,46,H_213,work
1395,Susceptible,adult,26,77,H_465,work
3305,Recovered,child,45,45,H_1101,school
1374,Susceptible,adult,65,15,H_458,work
337,Susceptible,adult,82,71,H_112,work
4436,Vaccinated,adult,38,10,H_1478,work
753,Susceptible,child,65,65,H_251,school
4109,Susceptible,adult,65,10,H_1369,work
3116,Susceptible,adult,45,31,H_1038,work
1827,Susceptible,adult,26,46,H_609,work
3092,Vaccinated,child,10,10,H_1030,school
431,Susceptible,senior,39,77,H_143,work
1320,Susceptible,adult,16,68,H_440,work
1444,Vaccinated,senior,38,37,H_481,work
3513,Susceptible,adult,29,36,H_1171,work
885,Vaccinated,child,65,65,H_295,school
722,Susceptible,adult,70,18,H_240,work
4910,Susceptible,child,25,25,H_1636,school
2155,Susceptible,adult,83,17,H_718,work
573,Recovered,child,45,45,H_191,school
114,Susceptible,child,45,45,H_38,school
4705,Susceptible,adult,12,73,H_1568,work
4708,Recovered,child,25,25,H_1569,school
775,Susceptible,adult,57,89,H_258,work
