agent_id,state,age_group,x,y,household_id,current_location_type
3290,Vaccinated,adult,33,74,H_1096,work
692,Susceptible,adult,12,63,H_230,work
3653,Susceptible,adult,4,24,H_1217,work
1336,Recovered,child,25,25,H_445,school
4822,Susceptible,adult,1,80,H_1607,work
4107,Vaccinated,adult,40,55,H_1369,work
2064,Vaccinated,senior,29,69,H_688,home
1696,Susceptible,adult,50,79,H_565,work
1226,Recovered,child,25,25,H_408,school
485,Vaccinated,adult,65,26,H_161,work
3984,Susceptible,senior,30,50,H_1328,work
3019,Susceptible,adult,51,7,H_1006,work
4256,Susceptible,adult,15,51,H_1418,work
2229,Susceptible,adult,15,40,H_743,work
3344,Susceptible,senior,1,63,H_1114,work
4016,Vaccinated,senior,15,24,H_1338,work
24,Vaccinated,senior,47,15,H_8,work
3408,Vaccinated,senior,7,63,H_1136,work
4449,Vaccinated,senior,88,35,H_1483,home
1769,Recovered,child,25,25,H_589,school
415,Vaccinated,adult,31,51,H_138,work
2554,Vaccinated,adult,87,88,H_851,work
3189,Recovered,adult,82,1,H_1063,work
3459,Vaccinated,adult,9,42,H_1153,work
675,Susceptible,senior,85,27,H_225,work
1045,Susceptible,adult,70,24,H_348,work
1504,Vaccinated,senior,72,51,H_501,home
4981,Vaccinated,adult,0,66,H_1660,work
2935,Recovered,child,75,20,H_978,school
79,Vaccinated,adult,3,11,H_26,work
4580,Vaccinated,child,75,20,H_1526,school
4376,Susceptible,adult,39,77,H_1458,work
1844,Vaccinated,adult,36,34,H_614,work
385,Vaccinated,adult,2,52,H_128,work
3912,Susceptible,adult,27,31,H_1304,work
973,Recovered,child,25,25,H_324,school
3674,Vaccinated,adult,52,61,H_1224,work
226,Susceptible,senior,67,87,H_75,work
41,Susceptible,adult,13,1,H_13,work
2108,Vaccinated,adult,26,13,H_702,work
847,Susceptible,adult,63,12,H_282,work
4468,Vaccinated,adult,44,13,H_1489,work
166,Susceptible,adult,39,27,H_55,work
2003,Susceptible,senior,3,25,H_667,home
2194,Recovered,child,45,45,H_731,school
893,Susceptible,adult,35,27,H_297,work
2201,Vaccinated,adult,15,11,H_733,work
4922,Recovered,child,65,65,H_1640,school
1816,Vaccinated,adult,84,50,H_605,work
1398,Susceptible,child,10,10,H_466,school
4477,Susceptible,adult,10,78,H_1492,work
3385,Vaccinated,child,10,10,H_1128,school
1301,Vaccinated,adult,9,34,H_433,work
1585,Vaccinated,child,75,20,H_528,school
3583,Susceptible,senior,4,65,H_1194,work
4982,Recovered,child,25,25,H_1660,school
1915,Susceptible,adult,87,89,H_638,work
3029,Susceptible,adult,74,31,H_1009,work
2385,Vaccinated,adult,85,73,H_795,work
2959,Vaccinated,senior,76,74,H_986,work
3184,Susceptible,senior,1,87,H_1061,work
4907,Vaccinated,senior,58,86,H_1635,work
1020,Vaccinated,adult,88,8,H_340,work
1227,Susceptible,adult,12,16,H_409,work
439,Susceptible,adult,70,35,H_146,work
1527,Vaccinated,adult,18,40,H_509,work
2669,Susceptible,adult,76,70,H_889,work
174,Vaccinated,adult,12,10,H_58,work
3863,Susceptible,adult,20,65,H_1287,work
525,Susceptible,adult,27,66,H_175,work
426,Susceptible,adult,62,42,H_142,work
987,Recovered,child,10,10,H_329,school
1982,Susceptible,adult,75,33,H_660,work
1405,Vaccinated,senior,37,58,H_468,work
1051,Susceptible,adult,77,49,H_350,work
2839,Susceptible,adult,29,1,H_946,work
2245,Vaccinated,adult,56,1,H_748,work
3693,Vaccinated,adult,11,36,H_1231,work
3878,Susceptible,adult,17,77,H_1292,work
4290,Vaccinated,adult,81,65,H_1430,work
4217,Recovered,child,45,45,H_1405,school
1999,Recovered,adult,58,42,H_666,work
557,Susceptible,adult,71,62,H_185,work
4309,Vaccinated,adult,38,12,H_1436,work
1647,Susceptible,adult,42,22,H_549,work
3004,Susceptible,adult,44,43,H_1001,work
2762,Susceptible,adult,85,2,H_920,work
2357,Recovered,adult,44,79,H_785,work
4683,Vaccinated,adult,50,39,H_1561,work
851,Vaccinated,senior,52,15,H_283,work
2564,Susceptible,adult,17,57,H_854,work
4262,Vaccinated,adult,84,69,H_1420,work
