agent_id,state,age_group,x,y,household_id,current_location_type
1680,Susceptible,adult,58,48,H_560,work
2893,Susceptible,adult,26,68,H_964,work
3820,Susceptible,adult,47,73,H_1273,work
4981,Susceptible,adult,13,40,H_1660,work
4681,Susceptible,adult,15,85,H_1560,work
3458,Susceptible,adult,7,44,H_1152,work
3693,Susceptible,senior,70,57,H_1231,work
4394,Recovered,child,75,20,H_1464,school
2921,Susceptible,adult,48,75,H_973,work
4604,Recovered,child,10,10,H_1534,school
1303,Susceptible,adult,89,65,H_434,work
1848,Susceptible,adult,6,45,H_616,work
2669,Susceptible,senior,58,50,H_889,home
4936,Vaccinated,senior,61,53,H_1645,work
1873,Susceptible,adult,35,38,H_624,work
2212,Susceptible,adult,19,11,H_737,work
255,Recovered,child,65,65,H_85,school
4403,Susceptible,adult,61,76,H_1467,work
2465,Susceptible,adult,10,61,H_821,work
2982,Vaccinated,adult,13,89,H_994,work
1544,Recovered,senior,65,44,H_514,home
1767,Vaccinated,senior,21,25,H_589,work
4195,Susceptible,adult,58,42,H_1398,work
2729,Susceptible,adult,49,35,H_909,work
1791,Recovered,adult,23,37,H_597,work
4734,Susceptible,adult,81,45,H_1578,work
79,Susceptible,adult,66,74,H_26,work
635,Susceptible,adult,77,71,H_211,work
2345,Recovered,child,10,10,H_781,school
1891,Vaccinated,adult,69,50,H_630,work
3138,Recovered,senior,63,28,H_1046,work
1758,Vaccinated,adult,9,59,H_586,work
1918,Vaccinated,adult,54,63,H_639,work
1723,Susceptible,senior,55,89,H_574,work
3852,Susceptible,adult,6,58,H_1284,work
4872,Recovered,child,10,10,H_1624,school
824,Susceptible,adult,89,64,H_274,work
4570,Vaccinated,adult,80,75,H_1523,work
2502,Susceptible,adult,76,43,H_834,work
4476,Susceptible,adult,53,58,H_1492,work
2054,Susceptible,senior,80,40,H_684,work
2657,Vaccinated,senior,71,25,H_885,work
2524,Vaccinated,adult,13,87,H_841,work
3453,Recovered,child,75,20,H_1151,school
951,Recovered,child,75,20,H_317,school
2053,Susceptible,adult,69,51,H_684,work
3619,Susceptible,adult,35,9,H_1206,work
2568,Susceptible,senior,12,20,H_856,home
1362,Vaccinated,adult,24,2,H_454,work
4244,Recovered,senior,80,32,H_1414,home
668,Susceptible,adult,88,83,H_222,work
2193,Susceptible,adult,49,13,H_731,work
686,Susceptible,senior,4,50,H_228,work
1958,Recovered,child,10,10,H_652,school
3294,Susceptible,senior,83,10,H_1098,home
1920,Susceptible,senior,44,31,H_640,home
2055,Susceptible,adult,41,66,H_685,work
3157,Recovered,child,25,25,H_1052,school
2915,Recovered,child,10,10,H_971,school
404,Susceptible,adult,13,74,H_134,work
2591,Vaccinated,adult,45,27,H_863,work
410,Susceptible,adult,38,25,H_136,work
3498,Susceptible,adult,88,32,H_1166,work
2679,Susceptible,adult,15,63,H_893,work
3083,Susceptible,senior,63,24,H_1027,home
3686,Recovered,child,45,45,H_1228,school
4562,Recovered,child,10,10,H_1520,school
1578,Recovered,child,45,45,H_526,school
3227,Recovered,child,65,65,H_1075,school
2456,Recovered,senior,65,62,H_818,work
3026,Recovered,child,25,25,H_1008,school
4313,Vaccinated,adult,40,85,H_1437,work
4861,Susceptible,senior,27,6,H_1620,work
4123,Susceptible,adult,23,46,H_1374,work
2813,Susceptible,adult,24,7,H_937,work
