agent_id,state,age_group,x,y,household_id,current_location_type
346,Vaccinated,adult,36,71,H_115,work
3700,Vaccinated,adult,80,2,H_1233,work
3994,Susceptible,adult,89,57,H_1331,work
4436,Vaccinated,child,10,10,H_1478,school
1046,Vaccinated,senior,41,49,H_348,work
2917,Susceptible,adult,20,84,H_972,work
4750,Recovered,child,75,20,H_1583,school
1552,Recovered,child,10,10,H_517,school
3077,Susceptible,adult,41,46,H_1025,work
4907,Susceptible,adult,14,52,H_1635,work
4746,Susceptible,adult,87,41,H_1582,work
2147,Recovered,senior,69,65,H_715,home
3640,Susceptible,senior,79,16,H_1213,home
4231,Recovered,child,25,25,H_1410,school
3229,Susceptible,senior,20,72,H_1076,work
780,Vaccinated,adult,49,15,H_260,work
1513,Recovered,adult,30,81,H_504,work
4394,Susceptible,senior,7,27,H_1464,work
2887,Vaccinated,adult,18,24,H_962,work
1983,Susceptible,adult,21,76,H_661,work
2464,Susceptible,adult,75,2,H_821,work
831,Vaccinated,child,10,10,H_277,school
3457,Vaccinated,senior,56,83,H_1152,work
1376,Vaccinated,adult,0,85,H_458,work
2974,Recovered,child,25,25,H_991,school
4153,Vaccinated,adult,88,3,H_1384,work
3802,Vaccinated,senior,30,20,H_1267,work
628,Vaccinated,adult,46,62,H_209,work
371,Recovered,child,10,10,H_123,school
1345,Vaccinated,adult,55,42,H_448,work
2955,Vaccinated,adult,83,42,H_985,work
3957,Susceptible,adult,72,12,H_1319,work
2606,Susceptible,adult,1,28,H_868,work
4030,Vaccinated,adult,11,85,H_1343,work
2874,Recovered,child,25,25,H_958,school
1452,Susceptible,senior,36,66,H_484,work
2421,Vaccinated,adult,76,79,H_807,work
3050,Susceptible,adult,81,88,H_1016,work
1842,Susceptible,senior,72,19,H_614,home
1004,Susceptible,adult,32,58,H_334,work
1321,Recovered,child,65,65,H_440,school
4443,Vaccinated,adult,64,25,H_1481,work
977,Vaccinated,adult,24,48,H_325,work
1920,Susceptible,adult,57,59,H_640,work
2394,Susceptible,adult,45,83,H_798,work
4694,Susceptible,adult,72,42,H_1564,work
3734,Susceptible,adult,38,67,H_1244,work
1192,Susceptible,adult,3,85,H_397,work
1560,Vaccinated,adult,47,5,H_520,work
1011,Vaccinated,adult,23,19,H_337,work
4893,Susceptible,adult,7,33,H_1631,work
3837,Susceptible,child,10,10,H_1279,school
4401,Recovered,child,65,65,H_1467,school
3155,Vaccinated,adult,87,49,H_1051,work
832,Susceptible,adult,45,71,H_277,work
1372,Susceptible,adult,50,35,H_457,work
1105,Susceptible,adult,83,85,H_368,work
3567,Susceptible,adult,70,31,H_1189,work
839,Recovered,child,25,25,H_279,school
1890,Vaccinated,senior,6,4,H_630,home
165,Susceptible,adult,60,32,H_55,work
367,Susceptible,adult,87,7,H_122,work
1350,Susceptible,adult,72,49,H_450,work
1103,Susceptible,adult,66,51,H_367,work
3839,Susceptible,adult,38,71,H_1279,work
343,Recovered,child,10,10,H_114,school
324,Vaccinated,adult,67,51,H_108,work
3348,Susceptible,adult,9,0,H_1116,work
4703,Vaccinated,adult,25,85,H_1567,work
4254,Susceptible,adult,40,27,H_1418,work
1665,Susceptible,child,45,45,H_555,school
4167,Recovered,child,10,10,H_1389,school
3716,Vaccinated,adult,58,51,H_1238,work
4324,Susceptible,adult,9,26,H_1441,work
4159,Recovered,child,25,25,H_1386,school
4020,Vaccinated,adult,61,86,H_1340,work
4609,Vaccinated,child,10,10,H_1536,school
1926,Vaccinated,adult,57,65,H_642,work
557,Susceptible,adult,36,68,H_185,work
2099,Susceptible,adult,26,0,H_699,work
1189,Vaccinated,child,45,45,H_396,school
3439,Susceptible,adult,15,54,H_1146,work
3636,Vaccinated,adult,72,34,H_1212,work
3874,Susceptible,adult,26,5,H_1291,work
2409,Susceptible,adult,61,86,H_803,work
4410,Vaccinated,adult,40,40,H_1470,work
2390,Susceptible,senior,36,60,H_796,home
2691,Vaccinated,adult,77,89,H_897,work
4057,Susceptible,adult,12,31,H_1352,work
4124,Susceptible,senior,25,20,H_1374,work
1824,Recovered,child,25,25,H_608,school
4251,Susceptible,adult,16,16,H_1417,work
2447,Vaccinated,child,65,65,H_815,school
3778,Susceptible,adult,37,20,H_1259,work
665,Susceptible,senior,47,42,H_221,work
1647,Recovered,child,25,25,H_549,school
485,Vaccinated,adult,13,25,H_161,work
3857,Susceptible,adult,17,15,H_1285,work
2397,Recovered,adult,4,13,H_799,work
4675,Recovered,senior,51,42,H_1558,home
766,Vaccinated,adult,39,80,H_255,work
296,Susceptible,adult,21,71,H_98,work
2268,Vaccinated,adult,41,63,H_756,work
4720,Vaccinated,senior,16,40,H_1573,work
2462,Susceptible,senior,23,2,H_820,work
3376,Susceptible,adult,80,68,H_1125,work
1585,Vaccinated,adult,42,58,H_528,work
4195,Vaccinated,adult,41,4,H_1398,work
2271,Susceptible,adult,6,89,H_757,work
826,Vaccinated,adult,35,55,H_275,work
2040,Susceptible,adult,0,47,H_680,work
2667,Recovered,child,25,25,H_889,school
3547,Susceptible,adult,40,75,H_1182,work
3168,Vaccinated,child,45,45,H_1056,school
1912,Susceptible,senior,34,34,H_637,home
4,Recovered,senior,62,32,H_1,home
3442,Susceptible,adult,28,62,H_1147,work
2201,Susceptible,adult,0,43,H_733,work
4707,Susceptible,senior,8,47,H_1569,home
2190,Susceptible,adult,33,40,H_730,work
856,Susceptible,senior,24,71,H_285,work
3787,Susceptible,adult,72,26,H_1262,work
3401,Susceptible,adult,64,0,H_1133,work
4352,Susceptible,adult,41,58,H_1450,work
2554,Vaccinated,senior,51,0,H_851,home
1980,Recovered,adult,37,17,H_660,work
2070,Susceptible,senior,58,56,H_690,work
2840,Vaccinated,adult,27,41,H_946,work
867,Susceptible,senior,69,75,H_289,home
128,Recovered,child,65,65,H_42,school
1076,Vaccinated,senior,47,57,H_358,work
673,Susceptible,adult,21,47,H_224,work
3394,Susceptible,child,75,20,H_1131,school
1850,Recovered,adult,36,38,H_616,work
417,Susceptible,adult,2,88,H_139,work
3557,Vaccinated,senior,40,68,H_1185,work
227,Susceptible,adult,8,62,H_75,work
4321,Vaccinated,adult,64,51,H_1440,work
2163,Vaccinated,senior,21,82,H_721,home
3754,Susceptible,child,45,45,H_1251,school
3508,Vaccinated,adult,62,63,H_1169,work
3044,Vaccinated,adult,86,76,H_1014,work
686,Recovered,child,25,25,H_228,school
956,Susceptible,adult,88,79,H_318,work
2184,Susceptible,adult,78,50,H_728,work
4273,Susceptible,senior,79,17,H_1424,home
805,Susceptible,senior,2,72,H_268,work
1620,Vaccinated,adult,86,78,H_540,work
2364,Vaccinated,adult,15,69,H_788,work
1730,Susceptible,child,65,65,H_576,school
4065,Recovered,child,25,25,H_1355,school
4430,Susceptible,adult,49,88,H_1476,work
866,Susceptible,senior,12,34,H_288,home
1808,Susceptible,adult,70,79,H_602,work
3769,Vaccinated,adult,81,61,H_1256,work
3353,Recovered,adult,2,79,H_1117,work
4460,Vaccinated,adult,18,88,H_1486,work
1084,Susceptible,adult,88,20,H_361,work
1576,Susceptible,adult,83,1,H_525,work
4387,Susceptible,adult,55,30,H_1462,work
1208,Vaccinated,child,65,65,H_402,school
2433,Vaccinated,adult,55,12,H_811,work
281,Vaccinated,senior,40,57,H_93,home
2066,Vaccinated,senior,0,63,H_688,work
3930,Recovered,child,10,10,H_1310,school
3194,Susceptible,adult,51,47,H_1064,work
4089,Vaccinated,adult,68,1,H_1363,work
1755,Recovered,child,10,10,H_585,school
984,Susceptible,adult,81,22,H_328,work
2297,Susceptible,adult,45,78,H_765,work
4207,Susceptible,adult,63,38,H_1402,work
2751,Recovered,child,75,20,H_917,school
2913,Vaccinated,child,45,45,H_971,school
3543,Recovered,child,45,45,H_1181,school
3753,Susceptible,adult,37,60,H_1251,work
2329,Susceptible,adult,57,8,H_776,work
3372,Vaccinated,child,10,10,H_1124,school
1282,Susceptible,adult,40,74,H_427,work
2834,Susceptible,senior,78,35,H_944,home
241,Susceptible,adult,79,28,H_80,work
1258,Susceptible,senior,16,44,H_419,work
41,Recovered,child,75,20,H_13,school
1809,Vaccinated,adult,23,76,H_603,work
959,Susceptible,adult,54,59,H_319,work
74,Susceptible,adult,45,62,H_24,work
1728,Recovered,child,65,65,H_576,school
3351,Susceptible,child,75,20,H_1117,school
381,Susceptible,senior,49,13,H_127,work
2120,Susceptible,adult,63,0,H_706,work
3695,Susceptible,senior,27,13,H_1231,home
1347,Vaccinated,adult,89,82,H_449,work
4874,Recovered,adult,62,22,H_1624,work
4227,Recovered,child,10,10,H_1409,school
3011,Vaccinated,adult,18,5,H_1003,work
2859,Susceptible,adult,35,20,H_953,work
427,Susceptible,adult,12,0,H_142,work
3132,Susceptible,adult,66,1,H_1044,work
2043,Vaccinated,adult,50,57,H_681,work
1849,Susceptible,adult,31,75,H_616,work
4802,Susceptible,adult,20,45,H_1600,work
3853,Susceptible,adult,70,63,H_1284,work
3239,Vaccinated,adult,66,37,H_1079,work
3972,Vaccinated,adult,61,44,H_1324,work
1981,Susceptible,adult,58,19,H_660,work
4150,Susceptible,adult,65,33,H_1383,work
3382,Recovered,child,25,25,H_1127,school
4162,Vaccinated,senior,1,41,H_1387,work
2196,Recovered,child,10,10,H_732,school
2408,Susceptible,adult,65,84,H_802,work
2582,Vaccinated,adult,50,62,H_860,work
2811,Susceptible,senior,5,24,H_937,work
2565,Susceptible,adult,44,41,H_855,work
3094,Vaccinated,child,75,20,H_1031,school
3760,Recovered,child,10,10,H_1253,school
2321,Susceptible,adult,73,66,H_773,work
2880,Susceptible,adult,28,7,H_960,work
1577,Vaccinated,senior,30,32,H_525,work
4908,Vaccinated,adult,14,17,H_1636,work
3555,Vaccinated,adult,78,3,H_1185,work
1415,Vaccinated,senior,59,83,H_471,work
1418,Recovered,adult,21,45,H_472,work
2506,Susceptible,adult,43,86,H_835,work
3106,Recovered,child,25,25,H_1035,school
2568,Vaccinated,adult,43,3,H_856,work
3565,Vaccinated,adult,32,32,H_1188,work
2518,Susceptible,adult,36,58,H_839,work
342,Vaccinated,adult,12,54,H_114,work
336,Susceptible,adult,47,24,H_112,work
3518,Susceptible,adult,59,26,H_1172,work
363,Recovered,child,25,25,H_121,school
3975,Vaccinated,adult,51,50,H_1325,work
4603,Susceptible,adult,50,5,H_1534,work
243,Recovered,child,65,65,H_81,school
2274,Vaccinated,adult,44,11,H_758,work
2062,Recovered,adult,34,16,H_687,work
4006,Vaccinated,adult,16,87,H_1335,work
4407,Vaccinated,adult,82,56,H_1469,work
553,Vaccinated,adult,27,82,H_184,work
1643,Vaccinated,adult,35,35,H_547,work
3463,Vaccinated,child,75,20,H_1154,school
1674,Susceptible,senior,22,22,H_558,home
236,Vaccinated,senior,46,56,H_78,home
1340,Recovered,child,65,65,H_446,school
37,Vaccinated,adult,30,25,H_12,work
633,Vaccinated,senior,32,50,H_211,work
520,Susceptible,adult,52,27,H_173,work
2487,Vaccinated,senior,12,71,H_829,work
3673,Vaccinated,adult,65,37,H_1224,work
2695,Vaccinated,adult,56,59,H_898,work
