Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,4982,0,18,0,0,0,0,18,0,0.0,0,0,0,0,0,0,29,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,4981,1,18,0,0,0,0,19,1,0.05555555555555555,0,1,0,1,0,0,133,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,4981,1,18,0,0,0,0,19,0,0.0,0,0,0,0,0,0,92,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,4980,2,18,0,0,0,0,20,1,0.05555555555555555,0,1,0,0,1,0,10,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,4979,3,18,0,0,0,0,21,1,0.05555555555555555,0,1,0,1,0,0,115,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,4979,3,18,0,0,0,0,21,0,0.0,0,0,0,0,0,0,101,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,4978,4,18,0,0,0,0,22,1,0.05555555555555555,0,1,1,0,0,0,83,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,4976,6,18,0,0,0,0,24,2,0.1111111111111111,0,2,0,2,0,0,124,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,116,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,4976,6,18,0,0,0,0,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
