agent_id,state,age_group,x,y,household_id,current_location_type
4851,Vaccinated,adult,19,55,H_1617,work
4634,Susceptible,adult,75,78,H_1544,work
1173,Susceptible,senior,85,57,H_391,work
1074,Susceptible,adult,71,55,H_358,work
4044,Susceptible,child,75,20,H_1348,school
4624,Susceptible,adult,7,3,H_1541,work
137,Susceptible,child,10,10,H_45,school
4128,Susceptible,adult,1,8,H_1376,work
2368,Susceptible,child,75,20,H_789,school
2326,Susceptible,senior,38,63,H_775,home
800,Susceptible,adult,74,84,H_266,work
385,Vaccinated,adult,11,9,H_128,work
203,Susceptible,adult,73,16,H_67,work
2224,Susceptible,adult,68,42,H_741,work
3836,Susceptible,adult,66,39,H_1278,work
3324,Susceptible,senior,11,6,H_1108,work
715,Vaccinated,adult,16,37,H_238,work
2773,Susceptible,senior,43,33,H_924,work
2603,Vaccinated,adult,38,34,H_867,work
519,Susceptible,adult,48,55,H_173,work
434,Vaccinated,senior,64,41,H_144,work
1185,Vaccinated,adult,80,12,H_395,work
1269,Susceptible,senior,56,32,H_423,work
4293,Susceptible,child,10,10,H_1431,school
1071,Susceptible,adult,15,89,H_357,work
182,Susceptible,adult,69,3,H_60,work
4557,Susceptible,adult,56,21,H_1519,work
1532,Vaccinated,child,10,10,H_510,school
119,Susceptible,senior,47,8,H_39,work
3694,Susceptible,adult,63,49,H_1231,work
3496,Vaccinated,adult,24,19,H_1165,work
2237,Susceptible,adult,25,33,H_745,work
2241,Susceptible,adult,10,12,H_747,work
2278,Susceptible,adult,12,31,H_759,work
1090,Susceptible,senior,45,81,H_363,work
4776,Vaccinated,senior,39,28,H_1592,work
4793,Vaccinated,adult,76,1,H_1597,work
3406,Vaccinated,child,75,20,H_1135,school
2657,Susceptible,adult,71,61,H_885,work
4803,Vaccinated,child,65,65,H_1601,school
1432,Vaccinated,child,10,10,H_477,school
947,Susceptible,adult,7,22,H_315,work
1676,Susceptible,adult,58,16,H_558,work
1427,Susceptible,senior,22,83,H_475,home
1803,Susceptible,child,10,10,H_601,school
72,Susceptible,adult,53,79,H_24,work
515,Susceptible,child,10,10,H_171,school
69,Vaccinated,child,65,65,H_23,school
1590,Susceptible,adult,48,10,H_530,work
4906,Vaccinated,adult,35,66,H_1635,work
4844,Susceptible,child,25,25,H_1614,school
232,Susceptible,adult,81,89,H_77,work
2259,Vaccinated,senior,30,71,H_753,work
1205,Susceptible,senior,11,70,H_401,work
4966,Susceptible,senior,84,71,H_1655,work
1243,Recovered,child,65,65,H_414,school
3580,Susceptible,adult,0,24,H_1193,work
3053,Vaccinated,senior,81,62,H_1017,home
3136,Susceptible,adult,10,51,H_1045,work
3008,Vaccinated,adult,30,84,H_1002,work
136,Susceptible,adult,22,46,H_45,work
62,Vaccinated,adult,71,80,H_20,work
3463,Susceptible,adult,80,83,H_1154,work
328,Vaccinated,senior,14,4,H_109,home
2760,Vaccinated,senior,25,13,H_920,work
465,Recovered,adult,89,63,H_155,work
3192,Recovered,adult,54,66,H_1064,work
188,Susceptible,child,45,45,H_62,school
2579,Susceptible,adult,88,24,H_859,work
1165,Vaccinated,adult,89,50,H_388,work
165,Susceptible,senior,72,1,H_55,home
4346,Vaccinated,senior,86,53,H_1448,work
522,Vaccinated,adult,83,9,H_174,work
427,Vaccinated,adult,48,66,H_142,work
3413,Vaccinated,child,25,25,H_1137,school
3896,Vaccinated,adult,74,82,H_1298,work
4972,Susceptible,adult,77,11,H_1657,work
4084,Susceptible,senior,62,2,H_1361,work
1892,Susceptible,adult,0,83,H_630,work
2459,Susceptible,adult,21,83,H_819,work
3830,Vaccinated,adult,43,68,H_1276,work
2113,Vaccinated,adult,85,7,H_704,work
3056,Susceptible,child,75,20,H_1018,school
804,Susceptible,adult,45,30,H_268,work
4438,Susceptible,child,25,25,H_1479,school
4697,Susceptible,senior,72,16,H_1565,work
2922,Vaccinated,senior,5,88,H_974,work
3843,Vaccinated,senior,64,1,H_1281,work
3473,Susceptible,child,75,20,H_1157,school
997,Vaccinated,adult,59,3,H_332,work
1486,Susceptible,child,45,45,H_495,school
3927,Vaccinated,adult,44,0,H_1309,work
4605,Susceptible,senior,74,66,H_1535,work
1513,Vaccinated,senior,56,22,H_504,work
3708,Vaccinated,adult,37,78,H_1236,work
4859,Susceptible,child,75,20,H_1619,school
2839,Susceptible,adult,9,20,H_946,work
733,Susceptible,adult,32,12,H_244,work
3979,Vaccinated,adult,49,86,H_1326,work
3446,Susceptible,adult,12,75,H_1148,work
4297,Susceptible,child,25,25,H_1432,school
4433,Susceptible,child,75,20,H_1477,school
3954,Vaccinated,child,65,65,H_1318,school
1369,Vaccinated,adult,89,49,H_456,work
1890,Susceptible,child,75,20,H_630,school
4299,Susceptible,adult,42,52,H_1433,work
3916,Vaccinated,adult,2,55,H_1305,work
1380,Susceptible,child,75,20,H_460,school
699,Susceptible,adult,52,64,H_233,work
4612,Susceptible,adult,1,42,H_1537,work
1248,Susceptible,adult,44,78,H_416,work
2730,Susceptible,adult,27,67,H_910,work
3359,Susceptible,child,65,65,H_1119,school
2776,Vaccinated,adult,68,88,H_925,work
544,Susceptible,child,45,45,H_181,school
3642,Susceptible,senior,42,54,H_1214,work
1863,Susceptible,child,75,20,H_621,school
1245,Vaccinated,child,75,20,H_415,school
2814,Susceptible,adult,12,60,H_938,work
2182,Vaccinated,adult,54,64,H_727,work
4148,Susceptible,adult,45,73,H_1382,work
3166,Susceptible,adult,69,86,H_1055,work
3319,Susceptible,adult,75,46,H_1106,work
2952,Vaccinated,adult,31,60,H_984,work
3208,Susceptible,adult,55,30,H_1069,work
4470,Susceptible,adult,20,64,H_1490,work
1603,Susceptible,adult,53,48,H_534,work
1683,Vaccinated,adult,23,47,H_561,work
4208,Vaccinated,child,45,45,H_1402,school
2883,Vaccinated,adult,88,86,H_961,work
3593,Susceptible,adult,80,77,H_1197,work
2200,Susceptible,child,65,65,H_733,school
1396,Susceptible,adult,64,12,H_465,work
83,Susceptible,adult,69,41,H_27,work
4759,Susceptible,adult,80,41,H_1586,work
1032,Susceptible,adult,82,61,H_344,work
215,Susceptible,senior,52,82,H_71,work
4738,Susceptible,adult,31,78,H_1579,work
2637,Susceptible,senior,30,54,H_879,work
1797,Susceptible,child,75,20,H_599,school
4445,Susceptible,adult,51,31,H_1481,work
3868,Vaccinated,child,10,10,H_1289,school
1844,Susceptible,senior,50,76,H_614,work
384,Susceptible,adult,7,42,H_128,work
687,Susceptible,adult,81,20,H_229,work
3581,Vaccinated,senior,67,20,H_1193,home
2654,Susceptible,adult,0,57,H_884,work
1638,Vaccinated,adult,24,13,H_546,work
3789,Susceptible,adult,65,64,H_1263,work
558,Susceptible,adult,10,38,H_186,work
2741,Vaccinated,adult,63,28,H_913,work
4349,Susceptible,child,25,25,H_1449,school
1643,Vaccinated,senior,18,75,H_547,home
1479,Vaccinated,adult,66,20,H_493,work
4954,Susceptible,adult,62,41,H_1651,work
1944,Susceptible,child,75,20,H_648,school
3684,Vaccinated,adult,82,15,H_1228,work
4188,Susceptible,child,65,65,H_1396,school
3618,Susceptible,child,25,25,H_1206,school
3335,Vaccinated,adult,56,88,H_1111,work
2026,Susceptible,adult,13,51,H_675,work
1521,Vaccinated,adult,18,86,H_507,work
4833,Vaccinated,senior,51,38,H_1611,work
53,Susceptible,senior,78,79,H_17,home
4024,Vaccinated,adult,47,46,H_1341,work
2006,Vaccinated,adult,14,44,H_668,work
1457,Vaccinated,adult,20,42,H_485,work
2597,Vaccinated,adult,73,86,H_865,work
4290,Recovered,child,65,65,H_1430,school
2765,Susceptible,adult,80,45,H_921,work
960,Vaccinated,child,75,20,H_320,school
4325,Vaccinated,adult,61,49,H_1441,work
4961,Susceptible,child,45,45,H_1653,school
3599,Susceptible,adult,50,38,H_1199,work
3866,Recovered,child,65,65,H_1288,school
4637,Susceptible,adult,25,75,H_1545,work
2244,Vaccinated,adult,79,28,H_748,work
3111,Susceptible,adult,30,2,H_1037,work
3746,Susceptible,child,45,45,H_1248,school
22,Susceptible,adult,27,39,H_7,work
