Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3133,0,18,0,0,0,1849,18,0,0.0,0,0,0,0,0,0,146,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
1,3133,0,18,0,0,0,1849,18,0,0.0,0,0,0,0,0,0,314,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
2,3132,2,18,0,0,0,1848,20,2,0.1111111111111111,0,2,0,1,1,0,295,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
3,3132,2,18,0,0,0,1848,20,0,0.0,0,0,0,0,0,0,303,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
4,3132,2,18,0,0,0,1848,20,0,0.0,0,0,0,0,0,0,303,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
5,3131,3,18,0,0,0,1848,21,1,0.05555555555555555,0,1,0,0,1,0,294,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
6,3130,4,18,0,0,0,1848,22,1,0.05555555555555555,0,1,0,1,0,0,303,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
7,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,291,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
8,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,294,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
9,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
10,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
11,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
12,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
13,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
14,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
15,3130,4,18,0,0,0,1848,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
16,3130,5,18,0,0,0,1847,23,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
17,3130,5,18,0,0,0,1847,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
18,3130,5,18,0,0,0,1847,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
19,3130,5,18,0,0,0,1847,23,0,0.0,0,0,0,0,0,0,109,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
20,3129,6,18,0,0,0,1847,24,1,0.05555555555555555,0,1,0,1,0,0,295,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
21,3129,6,18,0,0,0,1847,24,0,0.0,0,0,0,0,0,0,292,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
22,3129,6,18,0,0,0,1847,24,0,0.0,0,0,0,0,0,0,305,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
23,3128,7,18,0,0,0,1847,25,1,0.05555555555555555,0,1,0,1,0,0,297,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
24,3127,8,18,0,0,0,1847,26,1,0.05555555555555555,0,1,0,1,0,0,318,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
25,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,299,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
26,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,304,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
27,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,294,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
28,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,304,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
29,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
30,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
31,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
32,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
33,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
34,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
35,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
36,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
37,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
38,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
39,3127,8,18,0,0,0,1847,26,0,0.0,0,0,0,0,0,0,151,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
40,3125,10,18,0,0,0,1847,28,2,0.1111111111111111,0,2,0,2,0,0,293,0,0,18,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
41,3124,9,19,0,0,1,1847,29,1,0.05,0,1,0,1,0,0,311,0,0,19,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
42,3123,10,19,0,0,1,1847,30,1,0.05,0,1,0,1,0,0,364,0,0,19,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
43,3122,11,19,0,0,1,1847,31,1,0.05,0,1,0,1,0,0,391,0,0,19,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
44,3122,10,19,0,0,2,1847,31,0,0.0,0,0,0,0,0,0,388,0,0,19,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
45,3122,9,20,0,0,2,1847,31,0,0.0,0,0,0,0,0,0,383,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
46,3120,11,20,0,0,2,1847,33,2,0.09090909090909091,0,2,0,2,0,0,456,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
47,3119,12,20,0,0,2,1847,34,1,0.045454545454545456,0,1,0,1,0,0,520,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
48,3116,15,20,0,0,2,1847,37,3,0.13636363636363635,0,3,0,3,0,0,468,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
49,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
50,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
51,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
52,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
53,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
54,3116,15,20,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,20,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
55,3116,14,21,0,0,2,1847,37,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
56,3116,15,21,0,0,2,1846,38,1,0.043478260869565216,0,1,1,0,0,0,0,0,0,21,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
57,3116,15,21,0,0,2,1846,38,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
58,3116,15,21,0,0,2,1846,38,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
59,3116,15,21,0,0,2,1846,38,0,0.0,0,0,0,0,0,0,339,0,0,21,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
60,3116,14,22,0,0,2,1846,38,0,0.0,0,0,0,0,0,0,550,0,0,22,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
61,3114,16,22,0,0,2,1846,40,2,0.08333333333333333,0,2,0,2,0,0,680,0,0,22,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
62,3113,17,22,0,0,2,1846,41,1,0.041666666666666664,0,1,0,1,0,0,658,0,0,22,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
63,3112,16,24,0,0,2,1846,42,1,0.038461538461538464,0,1,0,1,0,0,641,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
64,3112,16,24,0,0,2,1846,42,0,0.0,0,0,0,0,0,0,807,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
65,3110,18,24,0,0,2,1846,44,2,0.07692307692307693,0,2,0,2,0,0,819,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
66,3109,19,24,0,0,2,1846,45,1,0.038461538461538464,0,1,0,1,0,0,857,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
67,3107,21,24,0,0,2,1846,47,2,0.07692307692307693,0,2,0,2,0,0,771,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
68,3106,22,24,0,0,2,1846,48,1,0.038461538461538464,0,1,0,1,0,0,833,0,0,24,0,-1,0,0.5,0.0,0.3,0,0.65,1.0,0,0
