agent_id,state,age_group,x,y,household_id,current_location_type
4098,Susceptible,adult,50,66,H_1366,work
1679,Susceptible,adult,49,9,H_559,work
4892,Susceptible,adult,55,58,H_1630,work
4886,Susceptible,senior,75,4,H_1628,home
1168,Vaccinated,adult,7,55,H_389,work
4709,Susceptible,adult,37,3,H_1569,work
3575,Susceptible,senior,54,34,H_1191,home
3488,Susceptible,senior,74,36,H_1162,work
1307,Vaccinated,adult,31,28,H_435,work
445,Dead,senior,19,68,H_148,home
4454,Susceptible,adult,33,8,H_1484,work
2891,Susceptible,adult,84,21,H_963,work
396,Susceptible,adult,63,18,H_132,work
4185,Vaccinated,adult,39,3,H_1395,work
267,Susceptible,adult,85,40,H_89,work
3420,Susceptible,senior,22,25,H_1140,home
2006,Vaccinated,adult,29,41,H_668,work
93,Susceptible,adult,56,47,H_31,work
890,Susceptible,adult,49,17,H_296,work
2415,Susceptible,adult,82,72,H_805,work
1375,Vaccinated,adult,36,59,H_458,work
1422,Vaccinated,adult,66,25,H_474,work
538,Recovered,child,10,10,H_179,school
3222,Vaccinated,adult,71,89,H_1074,work
2050,Vaccinated,senior,67,80,H_683,work
4746,Susceptible,adult,9,82,H_1582,work
4521,Vaccinated,adult,66,69,H_1507,work
1941,Vaccinated,senior,52,16,H_647,work
3127,Susceptible,senior,28,56,H_1042,work
787,Vaccinated,senior,20,84,H_262,work
4698,Susceptible,adult,58,5,H_1566,work
1822,Recovered,child,10,10,H_607,school
245,Recovered,child,75,20,H_81,school
1251,Recovered,child,10,10,H_417,school
4863,Susceptible,adult,47,9,H_1621,work
4049,Susceptible,adult,22,68,H_1349,work
4847,Susceptible,adult,9,4,H_1615,work
4341,Vaccinated,adult,47,45,H_1447,work
2698,Susceptible,adult,70,33,H_899,work
3550,Vaccinated,adult,58,5,H_1183,work
2921,Susceptible,adult,57,13,H_973,work
312,Recovered,child,25,25,H_104,school
2652,Vaccinated,senior,24,67,H_884,work
3062,Recovered,adult,86,84,H_1020,work
4802,Susceptible,adult,77,49,H_1600,work
2625,Recovered,child,45,45,H_875,school
2233,Recovered,child,75,20,H_744,school
1567,Susceptible,adult,14,76,H_522,work
736,Recovered,child,65,65,H_245,school
2253,Susceptible,adult,33,61,H_751,work
4754,Susceptible,adult,80,33,H_1584,work
3185,Susceptible,adult,72,73,H_1061,work
3704,Vaccinated,adult,61,81,H_1234,work
964,Susceptible,adult,32,69,H_321,work
3978,Recovered,child,10,10,H_1326,school
1676,Vaccinated,adult,66,19,H_558,work
2859,Susceptible,senior,53,72,H_953,work
1866,Recovered,child,75,20,H_622,school
1407,Susceptible,adult,51,85,H_469,work
2555,Vaccinated,adult,41,30,H_851,work
149,Vaccinated,adult,13,19,H_49,work
3919,Susceptible,adult,68,31,H_1306,work
2063,Susceptible,senior,17,21,H_687,work
4268,Vaccinated,senior,46,14,H_1422,home
2927,Vaccinated,adult,72,17,H_975,work
945,Recovered,child,75,20,H_315,school
4861,Recovered,adult,82,43,H_1620,work
4726,Vaccinated,adult,58,71,H_1575,work
3315,Recovered,child,45,45,H_1105,school
2792,Susceptible,adult,14,6,H_930,work
4822,Susceptible,adult,8,51,H_1607,work
3551,Vaccinated,adult,64,45,H_1183,work
1372,Susceptible,senior,41,50,H_457,work
1166,Recovered,child,75,20,H_388,school
1503,Vaccinated,adult,24,0,H_501,work
735,Susceptible,adult,39,31,H_245,work
4729,Recovered,child,75,20,H_1576,school
3898,Vaccinated,adult,86,4,H_1299,work
3966,Recovered,child,65,65,H_1322,school
330,Susceptible,adult,73,67,H_110,work
1648,Susceptible,adult,14,58,H_549,work
2227,Susceptible,adult,2,61,H_742,work
4387,Susceptible,senior,7,53,H_1462,home
3073,Vaccinated,adult,43,84,H_1024,work
3308,Recovered,senior,88,75,H_1102,work
4325,Recovered,child,25,25,H_1441,school
2520,Susceptible,adult,58,10,H_840,work
303,Susceptible,adult,17,4,H_101,work
1705,Susceptible,senior,24,86,H_568,work
1504,Recovered,child,65,65,H_501,school
973,Susceptible,adult,26,76,H_324,work
2851,Vaccinated,adult,86,81,H_950,work
775,Susceptible,adult,27,34,H_258,work
3119,Susceptible,adult,17,41,H_1039,work
2706,Susceptible,adult,63,61,H_902,work
1188,Susceptible,adult,49,69,H_396,work
2817,Recovered,adult,58,75,H_939,work
4643,Recovered,adult,45,9,H_1547,work
4467,Vaccinated,adult,11,51,H_1489,work
2172,Susceptible,adult,68,81,H_724,work
4107,Susceptible,senior,49,25,H_1369,home
3985,Vaccinated,adult,28,74,H_1328,work
4525,Vaccinated,senior,38,62,H_1508,home
4459,Vaccinated,adult,66,51,H_1486,work
657,Vaccinated,adult,68,79,H_219,work
2739,Susceptible,adult,3,54,H_913,work
4281,Susceptible,senior,39,53,H_1427,home
2734,Susceptible,adult,56,23,H_911,work
2366,Susceptible,adult,87,52,H_788,work
4086,Susceptible,senior,48,7,H_1362,home
367,Recovered,adult,17,22,H_122,work
3746,Recovered,senior,31,61,H_1248,work
4331,Susceptible,adult,66,12,H_1443,work
4557,Vaccinated,adult,62,53,H_1519,work
2480,Susceptible,adult,60,80,H_826,work
3688,Recovered,adult,29,43,H_1229,work
497,Vaccinated,adult,83,2,H_165,work
3971,Susceptible,adult,69,87,H_1323,work
2111,Susceptible,adult,83,76,H_703,work
198,Susceptible,adult,88,84,H_66,work
3047,Susceptible,adult,88,73,H_1015,work
1700,Vaccinated,adult,58,22,H_566,work
4002,Susceptible,adult,87,71,H_1334,work
799,Vaccinated,adult,31,41,H_266,work
2042,Susceptible,adult,59,52,H_680,work
4585,Susceptible,adult,73,4,H_1528,work
4588,Susceptible,adult,22,66,H_1529,work
2125,Susceptible,adult,51,23,H_708,work
3005,Recovered,senior,36,25,H_1001,home
3940,Vaccinated,adult,67,82,H_1313,work
2842,Recovered,adult,36,77,H_947,work
2513,Susceptible,senior,6,24,H_837,work
1446,Susceptible,senior,11,35,H_482,work
3013,Vaccinated,adult,2,50,H_1004,work
3980,Recovered,adult,66,50,H_1326,work
1301,Susceptible,adult,77,28,H_433,work
167,Susceptible,adult,86,37,H_55,work
1507,Susceptible,adult,5,51,H_502,work
2648,Susceptible,adult,23,68,H_882,work
3871,Susceptible,senior,0,57,H_1290,work
4481,Vaccinated,adult,36,82,H_1493,work
4953,Recovered,child,75,20,H_1651,school
1741,Recovered,child,65,65,H_580,school
1258,Recovered,child,75,20,H_419,school
309,Recovered,senior,25,73,H_103,work
4215,Recovered,child,45,45,H_1405,school
3907,Vaccinated,senior,31,69,H_1302,home
940,Recovered,child,25,25,H_313,school
3933,Susceptible,senior,54,42,H_1311,work
3572,Recovered,child,10,10,H_1190,school
4952,Susceptible,senior,51,56,H_1650,work
2498,Susceptible,adult,80,49,H_832,work
692,Recovered,child,10,10,H_230,school
3549,Recovered,child,25,25,H_1183,school
3588,Susceptible,senior,0,4,H_1196,home
1048,Vaccinated,senior,62,73,H_349,work
2697,Vaccinated,adult,44,17,H_899,work
1593,Vaccinated,adult,6,81,H_531,work
4173,Susceptible,adult,84,25,H_1391,work
3102,Recovered,child,75,20,H_1034,school
3926,Vaccinated,adult,9,89,H_1308,work
1726,Susceptible,adult,48,22,H_575,work
4468,Vaccinated,adult,21,9,H_1489,work
2688,Vaccinated,adult,67,23,H_896,work
1215,Recovered,child,45,45,H_405,school
806,Susceptible,senior,66,0,H_268,home
3205,Vaccinated,adult,29,17,H_1068,work
2291,Vaccinated,adult,75,10,H_763,work
4715,Susceptible,senior,5,7,H_1571,work
1821,Susceptible,adult,6,11,H_607,work
907,Susceptible,adult,49,57,H_302,work
1432,Susceptible,adult,14,78,H_477,work
837,Vaccinated,adult,6,27,H_279,work
4867,Vaccinated,senior,52,50,H_1622,home
2316,Susceptible,adult,38,38,H_772,work
4210,Vaccinated,adult,38,1,H_1403,work
932,Recovered,adult,51,76,H_310,work
3373,Susceptible,adult,10,86,H_1124,work
1794,Susceptible,senior,74,73,H_598,home
4256,Recovered,child,75,20,H_1418,school
1738,Susceptible,senior,72,82,H_579,work
4743,Susceptible,adult,89,40,H_1581,work
2860,Vaccinated,adult,88,3,H_953,work
1826,Recovered,adult,16,16,H_608,work
1563,Susceptible,adult,43,57,H_521,work
695,Susceptible,adult,40,58,H_231,work
3186,Vaccinated,adult,69,52,H_1062,work
3867,Susceptible,adult,84,41,H_1289,work
213,Susceptible,adult,5,67,H_71,work
2382,Susceptible,adult,37,39,H_794,work
4154,Recovered,child,65,65,H_1384,school
2493,Recovered,child,65,65,H_831,school
244,Susceptible,adult,38,26,H_81,work
10,Recovered,senior,60,42,H_3,home
3848,Vaccinated,senior,24,28,H_1282,work
563,Susceptible,adult,28,79,H_187,work
3837,Susceptible,adult,39,22,H_1279,work
3014,Susceptible,adult,21,79,H_1004,work
3402,Susceptible,adult,74,70,H_1134,work
2766,Vaccinated,senior,40,18,H_922,work
4077,Vaccinated,adult,87,19,H_1359,work
4894,Susceptible,adult,42,31,H_1631,work
409,Vaccinated,adult,6,67,H_136,work
1406,Susceptible,adult,24,31,H_468,work
3347,Vaccinated,adult,18,17,H_1115,work
300,Susceptible,adult,44,87,H_100,work
256,Vaccinated,senior,47,8,H_85,work
2729,Recovered,child,25,25,H_909,school
1329,Recovered,adult,58,7,H_443,work
1267,Vaccinated,senior,47,51,H_422,home
3541,Susceptible,adult,82,61,H_1180,work
4696,Vaccinated,adult,69,11,H_1565,work
455,Recovered,child,45,45,H_151,school
310,Recovered,child,75,20,H_103,school
4384,Recovered,child,75,20,H_1461,school
4165,Susceptible,adult,49,58,H_1388,work
2917,Susceptible,adult,64,30,H_972,work
720,Susceptible,adult,32,12,H_240,work
4422,Susceptible,adult,80,64,H_1474,work
2134,Susceptible,senior,87,88,H_711,work
2407,Vaccinated,senior,22,40,H_802,home
3664,Susceptible,adult,83,74,H_1221,work
1519,Susceptible,adult,23,50,H_506,work
2466,Vaccinated,adult,55,47,H_822,work
2877,Susceptible,adult,83,53,H_959,work
3466,Susceptible,adult,30,72,H_1155,work
2014,Recovered,adult,77,72,H_671,work
826,Susceptible,adult,17,71,H_275,work
1075,Recovered,child,10,10,H_358,school
2812,Susceptible,senior,71,25,H_937,work
1155,Susceptible,adult,33,81,H_385,work
2215,Recovered,senior,18,23,H_738,work
3793,Susceptible,adult,41,64,H_1264,work
911,Susceptible,adult,47,39,H_303,work
2785,Susceptible,senior,82,8,H_928,work
4300,Vaccinated,adult,14,59,H_1433,work
948,Susceptible,senior,5,49,H_316,work
4000,Recovered,senior,4,83,H_1333,home
4135,Recovered,child,10,10,H_1378,school
2001,Susceptible,adult,61,88,H_667,work
4519,Susceptible,adult,75,14,H_1506,work
1597,Recovered,child,45,45,H_532,school
4292,Susceptible,adult,79,62,H_1430,work
3016,Vaccinated,adult,63,26,H_1005,work
2170,Susceptible,adult,51,69,H_723,work
1830,Susceptible,adult,38,33,H_610,work
2270,Vaccinated,adult,74,69,H_756,work
3240,Vaccinated,adult,66,67,H_1080,work
4487,Vaccinated,adult,24,67,H_1495,work
1134,Vaccinated,adult,80,59,H_378,work
4472,Vaccinated,adult,78,7,H_1490,work
2087,Recovered,child,75,20,H_695,school
1681,Susceptible,adult,45,87,H_560,work
1969,Recovered,child,75,20,H_656,school
4097,Susceptible,adult,46,85,H_1365,work
1404,Susceptible,adult,42,21,H_468,work
624,Vaccinated,adult,62,58,H_208,work
2359,Recovered,adult,20,55,H_786,work
663,Vaccinated,senior,23,81,H_221,work
3736,Susceptible,adult,64,5,H_1245,work
4379,Susceptible,adult,25,19,H_1459,work
2363,Vaccinated,senior,60,35,H_787,home
4534,Susceptible,senior,62,28,H_1511,work
3935,Susceptible,adult,46,38,H_1311,work
895,Recovered,child,65,65,H_298,school
1788,Recovered,child,45,45,H_596,school
2756,Vaccinated,adult,46,64,H_918,work
4636,Susceptible,adult,69,61,H_1545,work
3280,Recovered,adult,81,45,H_1093,work
4905,Recovered,child,25,25,H_1635,school
4655,Vaccinated,adult,76,8,H_1551,work
3069,Recovered,child,25,25,H_1023,school
4001,Vaccinated,adult,76,46,H_1333,work
4019,Recovered,child,65,65,H_1339,school
3820,Susceptible,senior,47,36,H_1273,work
1313,Susceptible,senior,20,69,H_437,work
3349,Susceptible,senior,32,53,H_1116,home
468,Vaccinated,senior,17,4,H_156,home
1707,Recovered,child,65,65,H_569,school
425,Recovered,adult,31,29,H_141,work
1671,Recovered,child,10,10,H_557,school
4553,Vaccinated,adult,7,38,H_1517,work
2149,Vaccinated,adult,84,48,H_716,work
4958,Susceptible,adult,25,33,H_1652,work
12,Recovered,adult,39,48,H_4,work
1627,Recovered,child,75,20,H_542,school
3131,Susceptible,adult,79,68,H_1043,work
4990,Recovered,child,10,10,H_1663,school
3246,Recovered,child,65,65,H_1082,school
2771,Susceptible,adult,15,77,H_923,work
1097,Susceptible,adult,54,38,H_365,work
4342,Susceptible,adult,85,38,H_1447,work
4044,Recovered,child,65,65,H_1348,school
3050,Susceptible,adult,0,50,H_1016,work
4985,Susceptible,adult,87,30,H_1661,work
3909,Susceptible,adult,87,28,H_1303,work
1951,Susceptible,adult,72,89,H_650,work
4346,Susceptible,adult,82,67,H_1448,work
406,Recovered,child,65,65,H_135,school
3835,Vaccinated,adult,46,20,H_1278,work
1761,Recovered,child,75,20,H_587,school
4908,Recovered,child,75,20,H_1636,school
1383,Susceptible,adult,86,77,H_461,work
2378,Susceptible,senior,34,72,H_792,home
4912,Vaccinated,senior,18,16,H_1637,work
4004,Recovered,senior,10,11,H_1334,home
1619,Susceptible,adult,25,38,H_539,work
4900,Recovered,child,75,20,H_1633,school
4122,Vaccinated,adult,84,48,H_1374,work
1194,Recovered,child,65,65,H_398,school
3470,Recovered,adult,84,87,H_1156,work
3272,Recovered,child,10,10,H_1090,school
2319,Recovered,child,45,45,H_773,school
443,Vaccinated,senior,31,85,H_147,home
841,Vaccinated,adult,20,80,H_280,work
4112,Vaccinated,senior,6,66,H_1370,home
2681,Vaccinated,senior,18,2,H_893,home
2725,Susceptible,adult,33,21,H_908,work
4274,Recovered,child,75,20,H_1424,school
3365,Susceptible,senior,83,89,H_1121,work
942,Susceptible,adult,24,23,H_314,work
1615,Vaccinated,senior,67,21,H_538,work
3345,Recovered,child,45,45,H_1115,school
3104,Susceptible,adult,17,44,H_1034,work
3219,Recovered,child,25,25,H_1073,school
869,Susceptible,adult,38,64,H_289,work
3692,Recovered,adult,27,39,H_1230,work
966,Susceptible,adult,8,40,H_322,work
2958,Susceptible,senior,88,0,H_986,home
1723,Recovered,child,45,45,H_574,school
3689,Susceptible,adult,34,37,H_1229,work
3451,Recovered,child,65,65,H_1150,school
2750,Susceptible,adult,31,8,H_916,work
2311,Recovered,child,75,20,H_770,school
1442,Vaccinated,adult,24,48,H_480,work
462,Susceptible,adult,30,8,H_154,work
4761,Susceptible,adult,31,86,H_1587,work
1110,Vaccinated,senior,17,55,H_370,work
1208,Susceptible,adult,89,27,H_402,work
1049,Susceptible,adult,81,25,H_349,work
4730,Vaccinated,adult,80,72,H_1576,work
1190,Vaccinated,adult,7,44,H_396,work
1843,Vaccinated,adult,68,64,H_614,work
607,Vaccinated,adult,29,19,H_202,work
2385,Susceptible,senior,69,8,H_795,work
246,Vaccinated,adult,61,27,H_82,work
2071,Vaccinated,adult,3,2,H_690,work
859,Susceptible,adult,4,43,H_286,work
4408,Vaccinated,senior,38,54,H_1469,home
3502,Recovered,child,25,25,H_1167,school
925,Susceptible,adult,35,84,H_308,work
3338,Susceptible,adult,38,21,H_1112,work
3739,Vaccinated,adult,34,83,H_1246,work
76,Vaccinated,adult,10,80,H_25,work
1035,Susceptible,adult,4,82,H_345,work
2116,Vaccinated,adult,6,86,H_705,work
3855,Recovered,child,25,25,H_1285,school
2429,Susceptible,adult,11,14,H_809,work
482,Susceptible,adult,28,51,H_160,work
1520,Recovered,child,10,10,H_506,school
879,Susceptible,adult,18,9,H_293,work
714,Susceptible,senior,50,73,H_238,home
4386,Susceptible,adult,62,46,H_1462,work
3726,Vaccinated,senior,2,42,H_1242,home
1160,Susceptible,senior,7,11,H_386,home
2460,Susceptible,adult,40,34,H_820,work
4866,Susceptible,senior,60,70,H_1622,work
501,Vaccinated,adult,81,57,H_167,work
3682,Susceptible,adult,75,47,H_1227,work
4340,Susceptible,adult,60,74,H_1446,work
3614,Recovered,child,75,20,H_1204,school
2037,Recovered,child,45,45,H_679,school
3453,Susceptible,adult,40,16,H_1151,work
1491,Vaccinated,adult,41,56,H_497,work
2939,Vaccinated,adult,46,66,H_979,work
4021,Vaccinated,adult,50,15,H_1340,work
599,Susceptible,adult,27,8,H_199,work
1031,Recovered,child,25,25,H_343,school
958,Recovered,child,65,65,H_319,school
764,Susceptible,senior,31,34,H_254,work
1436,Susceptible,adult,43,16,H_478,work
2509,Susceptible,adult,79,35,H_836,work
323,Susceptible,adult,62,80,H_107,work
1500,Vaccinated,adult,16,57,H_500,work
518,Vaccinated,adult,20,50,H_172,work
4099,Vaccinated,adult,45,18,H_1366,work
565,Susceptible,senior,6,49,H_188,work
3595,Recovered,child,25,25,H_1198,school
191,Vaccinated,adult,71,4,H_63,work
4382,Vaccinated,adult,86,52,H_1460,work
4828,Vaccinated,adult,33,9,H_1609,work
321,Susceptible,adult,20,10,H_107,work
1221,Vaccinated,senior,41,68,H_407,home
2982,Recovered,adult,68,34,H_994,work
4682,Vaccinated,adult,43,66,H_1560,work
3327,Susceptible,adult,86,17,H_1109,work
862,Vaccinated,adult,57,27,H_287,work
4586,Recovered,child,75,20,H_1528,school
2485,Susceptible,senior,10,6,H_828,work
3927,Susceptible,adult,66,84,H_1309,work
3017,Vaccinated,senior,35,79,H_1005,work
3474,Susceptible,adult,56,50,H_1158,work
2239,Recovered,child,45,45,H_746,school
1793,Vaccinated,adult,69,39,H_597,work
1316,Vaccinated,senior,2,5,H_438,work
2055,Susceptible,adult,2,33,H_685,work
2183,Susceptible,adult,32,29,H_727,work
1218,Recovered,adult,42,24,H_406,work
532,Vaccinated,adult,74,75,H_177,work
2424,Recovered,child,45,45,H_808,school
2276,Susceptible,adult,88,62,H_758,work
1732,Vaccinated,adult,25,20,H_577,work
2635,Vaccinated,adult,65,87,H_878,work
2049,Susceptible,adult,35,76,H_683,work
2840,Susceptible,senior,82,68,H_946,work
3040,Susceptible,adult,20,8,H_1013,work
3498,Vaccinated,senior,67,9,H_1166,home
2155,Vaccinated,adult,18,28,H_718,work
2482,Susceptible,adult,39,66,H_827,work
3768,Vaccinated,senior,20,42,H_1256,work
2108,Susceptible,adult,20,75,H_702,work
4969,Susceptible,adult,22,47,H_1656,work
985,Recovered,child,75,20,H_328,school
2312,Susceptible,adult,12,18,H_770,work
4880,Susceptible,adult,36,6,H_1626,work
4606,Susceptible,adult,11,35,H_1535,work
1618,Recovered,child,65,65,H_539,school
234,Vaccinated,adult,58,10,H_78,work
2832,Recovered,child,25,25,H_944,school
4200,Susceptible,adult,71,13,H_1400,work
3917,Susceptible,adult,28,47,H_1305,work
4598,Vaccinated,adult,32,41,H_1532,work
1018,Vaccinated,adult,72,66,H_339,work
1252,Recovered,child,65,65,H_417,school
3258,Susceptible,senior,32,14,H_1086,work
4673,Recovered,child,75,20,H_1557,school
3342,Susceptible,senior,37,57,H_1114,work
666,Susceptible,adult,84,72,H_222,work
112,Vaccinated,adult,17,49,H_37,work
1339,Vaccinated,adult,87,68,H_446,work
1623,Vaccinated,adult,37,41,H_541,work
4370,Susceptible,adult,87,28,H_1456,work
996,Vaccinated,adult,78,31,H_332,work
2521,Susceptible,adult,72,58,H_840,work
2188,Susceptible,adult,46,76,H_729,work
2370,Vaccinated,adult,76,22,H_790,work
4570,Recovered,child,75,20,H_1523,school
2333,Recovered,child,45,45,H_777,school
4192,Susceptible,senior,80,0,H_1397,work
453,Susceptible,adult,4,24,H_151,work
4245,Vaccinated,adult,1,17,H_1415,work
4381,Susceptible,adult,23,75,H_1460,work
4159,Susceptible,senior,3,24,H_1386,home
3992,Susceptible,senior,20,37,H_1330,work
4635,Vaccinated,adult,25,32,H_1545,work
2364,Susceptible,senior,34,16,H_788,work
793,Susceptible,adult,35,20,H_264,work
2843,Susceptible,adult,69,11,H_947,work
3251,Recovered,child,75,20,H_1083,school
3559,Susceptible,adult,21,81,H_1186,work
349,Vaccinated,child,10,10,H_116,school
3355,Vaccinated,senior,36,24,H_1118,work
707,Vaccinated,senior,8,41,H_235,work
1934,Vaccinated,senior,49,55,H_644,home
3622,Susceptible,senior,88,49,H_1207,home
1047,Susceptible,adult,59,6,H_349,work
2967,Recovered,senior,73,20,H_989,work
4283,Recovered,child,75,20,H_1427,school
1398,Vaccinated,adult,85,64,H_466,work
2703,Susceptible,adult,77,63,H_901,work
696,Susceptible,adult,47,37,H_232,work
1230,Recovered,child,65,65,H_410,school
343,Vaccinated,adult,6,14,H_114,work
