Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,1476,0,18,0,0,0,3506,18,0,0.0,0,0,0,0,0,0,39,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,1476,0,18,0,0,0,3506,18,0,0.0,0,0,0,0,0,0,161,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,1476,0,18,0,0,0,3506,18,0,0.0,0,0,0,0,0,0,201,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,1476,1,18,0,0,0,3505,19,1,0.05555555555555555,0,1,0,1,0,0,121,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,1476,1,18,0,0,0,3505,19,0,0.0,0,0,0,0,0,0,128,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,1475,2,18,0,0,0,3505,20,1,0.05555555555555555,0,1,0,1,0,0,154,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,1475,3,18,0,0,0,3504,21,1,0.05555555555555555,0,1,0,1,0,0,166,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,1475,3,18,0,0,0,3504,21,0,0.0,0,0,0,0,0,0,158,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,1474,4,18,0,0,0,3504,22,1,0.05555555555555555,0,1,0,1,0,0,122,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,1474,4,18,0,0,0,3504,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,1474,4,18,0,0,0,3504,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,1474,4,18,0,0,0,3504,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,1474,4,18,0,0,0,3504,22,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
