Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3079,2,18,0,0,0,1901,20,2,0.1111111111111111,0,2,0,2,0,0,51,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
1,3079,2,18,0,0,0,1901,20,0,0.0,0,0,0,0,0,0,124,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
2,3077,5,18,0,0,0,1900,23,3,0.16666666666666666,0,3,0,3,0,0,121,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
3,3077,5,18,0,0,0,1900,23,0,0.0,0,0,0,0,0,0,125,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
4,3077,5,18,0,0,0,1900,23,0,0.0,0,0,0,0,0,0,143,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
5,3076,8,18,0,0,0,1898,26,3,0.16666666666666666,0,3,0,3,0,0,165,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
6,3075,9,18,0,0,0,1898,27,1,0.05555555555555555,0,1,0,1,0,0,119,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
7,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,95,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
8,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,135,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
9,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
10,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
11,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
12,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
13,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
14,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
15,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
16,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
17,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
18,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
19,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,94,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
20,3075,9,18,0,0,0,1898,27,0,0.0,0,0,0,0,0,0,115,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
21,3073,11,18,0,0,0,1898,29,2,0.1111111111111111,0,2,0,2,0,0,145,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
22,3071,13,18,0,0,0,1898,31,2,0.1111111111111111,0,2,0,2,0,0,130,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
23,3071,14,18,0,0,0,1897,32,1,0.05555555555555555,0,1,0,1,0,0,91,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
24,3070,15,18,0,0,0,1897,33,1,0.05555555555555555,0,1,0,1,0,0,88,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
25,3069,16,18,0,0,0,1897,34,1,0.05555555555555555,0,1,0,1,0,0,146,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
26,3069,17,18,0,0,0,1896,35,1,0.05555555555555555,0,1,0,1,0,0,131,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
27,3069,17,18,0,0,0,1896,35,0,0.0,0,0,0,0,0,0,111,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
28,3068,18,18,0,0,0,1896,36,1,0.05555555555555555,0,1,0,1,0,0,147,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
29,3068,18,18,0,0,0,1896,36,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
30,3068,18,18,0,0,0,1896,36,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
31,3068,18,18,0,0,0,1896,36,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.45,0.75,0,0.65,1.0,0,0
