Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3151,0,18,0,0,0,1831,18,0,0.0,0,0,0,0,0,0,340,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
1,3151,0,18,0,0,0,1831,18,0,0.0,0,0,0,0,0,0,345,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
2,3150,1,18,0,0,0,1831,19,1,0.05555555555555555,0,1,0,1,0,0,669,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
3,3150,2,18,0,0,0,1830,20,1,0.05555555555555555,0,1,0,1,0,0,498,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
4,3149,3,18,0,0,0,1830,21,1,0.05555555555555555,0,1,0,1,0,0,178,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
5,3149,3,18,0,0,0,1830,21,0,0.0,0,0,0,0,0,0,342,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
6,3148,4,18,0,0,0,1830,22,1,0.05555555555555555,0,1,0,0,1,0,181,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
7,3147,5,18,0,0,0,1830,23,1,0.05555555555555555,0,1,0,1,0,0,498,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
8,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,501,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
9,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
10,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
11,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
12,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
13,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
14,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
15,3147,5,18,0,0,0,1830,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
16,3147,6,18,0,0,0,1829,24,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
17,3147,6,18,0,0,0,1829,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
18,3147,6,18,0,0,0,1829,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
19,3147,6,18,0,0,0,1829,24,0,0.0,0,0,0,0,0,0,397,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
20,3145,9,18,0,0,0,1828,27,3,0.16666666666666666,0,3,0,3,0,0,700,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
21,3145,9,18,0,0,0,1828,27,0,0.0,0,0,0,0,0,0,490,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
22,3145,9,18,0,0,0,1828,27,0,0.0,0,0,0,0,0,0,517,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
23,3145,9,18,0,0,0,1828,27,0,0.0,0,0,0,0,0,0,181,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
24,3145,9,18,0,0,0,1828,27,0,0.0,0,0,0,0,0,0,494,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
25,3145,9,18,0,0,0,1828,27,0,0.0,0,0,0,0,0,0,652,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
26,3144,10,18,0,0,0,1828,28,1,0.05555555555555555,0,1,0,0,1,0,346,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
27,3144,10,18,0,0,0,1828,28,0,0.0,0,0,0,0,0,0,511,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
28,3143,11,18,0,0,0,1828,29,1,0.05555555555555555,0,1,0,1,0,0,506,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
29,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
30,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
31,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
32,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
33,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
34,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
35,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
36,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
37,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
38,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
39,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,275,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
40,3143,11,18,0,0,0,1828,29,0,0.0,0,0,0,0,0,0,353,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
41,3142,12,19,0,0,0,1827,31,2,0.10526315789473684,0,2,0,2,0,0,672,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
42,3142,11,19,0,0,1,1827,31,0,0.0,0,0,0,0,0,0,799,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
43,3141,12,19,0,0,1,1827,32,1,0.05,0,1,0,1,0,0,640,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
44,3141,11,20,0,0,1,1827,32,0,0.0,0,0,0,0,0,0,809,0,0,20,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
45,3140,11,21,0,0,1,1827,33,1,0.045454545454545456,0,1,0,1,0,0,987,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
46,3140,10,21,0,0,2,1827,33,0,0.0,0,0,0,0,0,0,966,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
47,3140,10,21,0,0,2,1827,33,0,0.0,0,0,0,0,0,0,962,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
48,3138,12,21,0,0,2,1827,35,2,0.08695652173913043,0,2,1,1,0,0,966,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
49,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
50,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
51,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
52,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
53,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
54,3138,12,21,0,0,2,1827,35,0,0.0,0,0,0,0,0,0,0,0,0,21,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
