scenario_name,population_mean,population_std,population_min,population_max,initial_infected_mean,initial_infected_std,initial_infected_min,initial_infected_max,total_infections_mean,total_infections_std,total_infections_min,total_infections_max,peak_active_cases_mean,peak_active_cases_std,peak_active_cases_min,peak_active_cases_max,attack_rate_mean,attack_rate_std,attack_rate_min,attack_rate_max,case_fatality_rate_mean,case_fatality_rate_std,case_fatality_rate_min,case_fatality_rate_max,average_rt_mean,average_rt_std,average_rt_min,average_rt_max,secondary_infections_mean,secondary_infections_std,secondary_infections_min,secondary_infections_max,total_household_infections_mean,total_household_infections_std,total_household_infections_min,total_household_infections_max,total_community_infections_mean,total_community_infections_std,total_community_infections_min,total_community_infections_max,total_home_infections_mean,total_home_infections_std,total_home_infections_min,total_home_infections_max,total_school_infections_mean,total_school_infections_std,total_school_infections_min,total_school_infections_max,total_work_infections_mean,total_work_infections_std,total_work_infections_min,total_work_infections_max,total_other_infections_mean,total_other_infections_std,total_other_infections_min,total_other_infections_max,total_quarantined_agents_mean,total_quarantined_agents_std,total_quarantined_agents_min,total_quarantined_agents_max,total_mask_protected_contacts_mean,total_mask_protected_contacts_std,total_mask_protected_contacts_min,total_mask_protected_contacts_max,household_infection_share_mean,household_infection_share_std,household_infection_share_min,household_infection_share_max,community_infection_share_mean,community_infection_share_std,community_infection_share_min,community_infection_share_max,home_infection_share_mean,home_infection_share_std,home_infection_share_min,home_infection_share_max,school_infection_share_mean,school_infection_share_std,school_infection_share_min,school_infection_share_max,work_infection_share_mean,work_infection_share_std,work_infection_share_min,work_infection_share_max,other_infection_share_mean,other_infection_share_std,other_infection_share_min,other_infection_share_max,household_share_sum_mean,household_share_sum_std,household_share_sum_min,household_share_sum_max,location_share_sum_mean,location_share_sum_std,location_share_sum_min,location_share_sum_max,detection_rate_mean,detection_rate_std,detection_rate_min,detection_rate_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_min,quarantine_rate_max,undetected_infections_mean,undetected_infections_std,undetected_infections_min,undetected_infections_max,undetected_rate_mean,undetected_rate_std,undetected_rate_min,undetected_rate_max,asymptomatic_rate_observed_mean,asymptomatic_rate_observed_std,asymptomatic_rate_observed_min,asymptomatic_rate_observed_max,child_vaccination_coverage_mean,child_vaccination_coverage_std,child_vaccination_coverage_min,child_vaccination_coverage_max,adult_vaccination_coverage_mean,adult_vaccination_coverage_std,adult_vaccination_coverage_min,adult_vaccination_coverage_max,senior_vaccination_coverage_mean,senior_vaccination_coverage_std,senior_vaccination_coverage_min,senior_vaccination_coverage_max,child_attack_rate_mean,child_attack_rate_std,child_attack_rate_min,child_attack_rate_max,adult_attack_rate_mean,adult_attack_rate_std,adult_attack_rate_min,adult_attack_rate_max,senior_attack_rate_mean,senior_attack_rate_std,senior_attack_rate_min,senior_attack_rate_max,child_death_rate_mean,child_death_rate_std,child_death_rate_min,child_death_rate_max,adult_death_rate_mean,adult_death_rate_std,adult_death_rate_min,adult_death_rate_max,senior_death_rate_mean,senior_death_rate_std,senior_death_rate_min,senior_death_rate_max,total_vaccinations_mean,total_vaccinations_std,total_vaccinations_min,total_vaccinations_max,vaccination_coverage_mean,vaccination_coverage_std,vaccination_coverage_min,vaccination_coverage_max,breakthrough_infection_rate_mean,breakthrough_infection_rate_std,breakthrough_infection_rate_min,breakthrough_infection_rate_max,vaccinated_infection_rate_mean,vaccinated_infection_rate_std,vaccinated_infection_rate_min,vaccinated_infection_rate_max,unvaccinated_infection_rate_mean,unvaccinated_infection_rate_std,unvaccinated_infection_rate_min,unvaccinated_infection_rate_max,observed_vaccine_effectiveness_mean,observed_vaccine_effectiveness_std,observed_vaccine_effectiveness_min,observed_vaccine_effectiveness_max,lockdown_duration_mean,lockdown_duration_std,lockdown_duration_min,lockdown_duration_max,school_closure_duration_mean,school_closure_duration_std,school_closure_duration_min,school_closure_duration_max,mask_compliance_duration_mean,mask_compliance_duration_std,mask_compliance_duration_min,mask_compliance_duration_max,testing_rate_duration_mean,testing_rate_duration_std,testing_rate_duration_min,testing_rate_duration_max,quarantine_compliance_duration_mean,quarantine_compliance_duration_std,quarantine_compliance_duration_min,quarantine_compliance_duration_max,work_closure_duration_mean,work_closure_duration_std,work_closure_duration_min,work_closure_duration_max,senior_mobility_reduction_duration_mean,senior_mobility_reduction_duration_std,senior_mobility_reduction_duration_min,senior_mobility_reduction_duration_max,child_mobility_reduction_duration_mean,child_mobility_reduction_duration_std,child_mobility_reduction_duration_min,child_mobility_reduction_duration_max,vaccination_campaign_duration_mean,vaccination_campaign_duration_std,vaccination_campaign_duration_min,vaccination_campaign_duration_max
Masks only,5000.0,0.0,5000,5000,18.0,0.0,18,18,1264.5,17.99073835801818,1248,1290,496.5,70.39649612492562,446,600,0.2529,0.003598147671603636,0.2496,0.258,0.0037456540967534474,0.002587340235272402,0.000794912559618442,0.006201550387596899,0.011625112827953421,0.0005619254351185826,0.01112098841816166,0.012281503228637141,1246.5,17.99073835801818,1230,1272,80.5,7.593857166596345,74,91,1166.0,13.34166406412636,1149,1181,261.0,10.64581294844754,250,272,947.5,15.609825965290788,926,960,38.0,6.928203230275509,32,44,0.0,0.0,0,0,0.0,0.0,0,0,855124.75,56268.49103702117,774980,906725,0.06454259804174975,0.005380398509272607,0.0594855305466238,0.07154088050314465,0.9354574019582502,0.005380398509272598,0.9284591194968553,0.9405144694533762,0.20940575070399325,0.008705187877504263,0.20161290322580644,0.22113821138211381,0.7601483288800887,0.008897265928568428,0.7528455284552845,0.7725806451612903,0.030445920415918114,0.005246402101258034,0.025806451612903226,0.03536977491961415,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.4332917616497527e-16,0.9999999999999999,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.5,17.99073835801818,1248,1290,1.0,0.0,1.0,1.0,0.3022774285008309,0.009958478565852759,0.29246794871794873,0.3161648177496038,0.016880143953409227,0.006270730757245608,0.011305241521068859,0.023373983739837397,0.36429657006090693,0.0038960267749583114,0.3597240473061761,0.3685446009389671,0.3439274526511397,0.02268963829254072,0.32344497607655504,0.36522633744855965,0.9774862560142784,0.006420315994870496,0.9715447154471545,0.9850905218317358,0.06765243874313996,0.0006932085473111831,0.06695109944207417,0.06857328566785831,0.09158318534739009,0.011027410040198365,0.08127572016460906,0.10531803962460896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004838866015066449,0.0034562654811924284,0.00102880658436214,0.008342022940563087,1876.5,28.94247167514666,1849,1902,0.3753,0.005788494335029312,0.3698,0.3804,0.22028708613939008,0.006603695356397809,0.2114656571119524,0.22555205047318613,0.22028708613939008,0.006603695356397809,0.2114656571119524,0.22555205047318613,0.2724537332673907,0.004339378881794227,0.26759199483537766,0.2781542433042917,0.1913359105807179,0.026817373807406255,0.1571046412956204,0.2224874147494026,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
No interventions,5000.0,0.0,5000,5000,18.0,0.0,18,18,1336.8,38.964086028033535,1283,1381,623.0,194.07472787563043,442,910,0.26736,0.007792817205606706,0.2566,0.2762,0.00478733001540404,0.002181315340756638,0.002338269680436477,0.007621951219512195,0.012478623477192686,0.0012777004572946849,0.011513044429864418,0.014018994503020132,1318.8,38.964086028033535,1265,1363,85.2,12.275992831539126,64,95,1233.6,28.90155705148078,1201,1268,281.8,29.89481560404747,244,313,996.0,15.588457268119907,983,1019,41.0,8.631338250816034,28,51,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0644545136659313,0.007921755552066555,0.05059288537549407,0.06969919295671313,0.9355454863340686,0.007921755552066544,0.9303008070432869,0.9494071146245059,0.2133019302197423,0.01668354063225435,0.19288537549407114,0.22964049889948643,0.7555807946553769,0.017209055687113894,0.7373440939104916,0.7770750988142292,0.031117275124880835,0.006648752029903541,0.021005251312828207,0.03941267387944358,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.8,38.964086028033535,1283,1381,1.0,0.0,1.0,1.0,0.2998302644576236,0.012080788013507539,0.2850609756097561,0.3133281371784879,0.006583895057829243,0.0031090724143656716,0.002926829268292683,0.011088709677419355,0.3545121738552814,0.0050982699029307596,0.34775374376039936,0.3619774386197744,0.35376224195465444,0.020604444523833535,0.32990750256937307,0.3766497461928934,0.9888512691584129,0.003065367574724557,0.9838709677419355,0.9912195121951219,0.07431391184036513,0.005548278941877845,0.06580687830687831,0.07984031936127745,0.10117791001853897,0.012148820428787305,0.08629441624365482,0.11408016443987667,0.00019588638589618023,0.00043801527473061503,0.0,0.0009794319294809011,6.65335994677312e-05,0.0001487736511975908,0.0,0.00033266799733865603,0.00610675844792345,0.0034291958109218517,0.0020554984583761563,0.010030090270812437,1876.8,36.26568626125805,1831,1921,0.37536,0.007253137252251582,0.3662,0.3842,0.24262201143956372,0.010119972520256473,0.2268592830390583,0.25403659849300325,0.24262201143956372,0.010119972520256473,0.2268592830390583,0.25403659849300325,0.28216410446921036,0.010052354765470518,0.27172859450726977,0.2969390975071,0.13939310888250717,0.044544454249341094,0.090106453696855,0.1907234654558898,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
