agent_id,state,age_group,x,y,household_id,current_location_type
4638,Susceptible,senior,10,64,H_1546,home
3527,Recovered,child,2,11,H_1175,home
4944,Susceptible,adult,1,12,H_1648,home
2553,Susceptible,adult,13,31,H_851,home
147,Vaccinated,adult,41,7,H_49,home
3707,Recovered,child,24,2,H_1235,home
4740,Susceptible,child,41,49,H_1580,home
4049,Susceptible,adult,9,72,H_1349,home
4157,Susceptible,adult,68,50,H_1385,home
1518,Susceptible,child,69,63,H_506,home
4527,Recovered,child,79,67,H_1509,home
490,Vaccinated,adult,65,10,H_163,home
26,Susceptible,adult,27,29,H_8,home
309,Recovered,senior,69,88,H_103,home
4716,Susceptible,adult,11,23,H_1572,home
3973,Vaccinated,adult,34,42,H_1324,home
1974,Vaccinated,senior,25,16,H_658,home
3511,Susceptible,senior,73,40,H_1170,home
65,Vaccinated,child,48,12,H_21,home
4805,Susceptible,adult,50,42,H_1601,home
2391,Vaccinated,adult,43,44,H_797,home
136,Vaccinated,adult,59,48,H_45,home
366,Vaccinated,adult,16,73,H_122,home
230,Vaccinated,adult,68,34,H_76,home
443,Vaccinated,senior,27,51,H_147,home
291,Vaccinated,adult,68,16,H_97,home
673,Susceptible,child,13,45,H_224,home
4551,Recovered,child,10,83,H_1517,home
1053,Susceptible,adult,72,84,H_351,home
51,Susceptible,adult,54,43,H_17,home
4979,Vaccinated,adult,61,13,H_1659,home
3852,Susceptible,adult,0,70,H_1284,home
2227,Susceptible,adult,51,54,H_742,home
1818,Susceptible,adult,21,88,H_606,home
1632,Susceptible,child,36,56,H_544,home
3544,Susceptible,adult,63,76,H_1181,home
4161,Vaccinated,senior,28,0,H_1387,home
812,Vaccinated,senior,16,24,H_270,home
3508,Susceptible,adult,20,41,H_1169,home
4794,Susceptible,senior,25,58,H_1598,home
2996,Susceptible,senior,73,30,H_998,home
1662,Susceptible,adult,82,19,H_554,home
4027,Susceptible,adult,89,70,H_1342,home
543,Susceptible,adult,9,1,H_181,home
4408,Recovered,child,70,74,H_1469,home
4733,Susceptible,child,11,45,H_1577,home
894,Vaccinated,adult,49,63,H_298,home
2703,Vaccinated,child,56,67,H_901,home
3641,Vaccinated,adult,78,38,H_1213,home
2213,Susceptible,child,78,5,H_737,home
572,Recovered,child,56,69,H_190,home
4585,Susceptible,adult,67,5,H_1528,home
1603,Recovered,adult,51,65,H_534,home
4355,Vaccinated,child,24,15,H_1451,home
2103,Recovered,child,56,56,H_701,home
2313,Vaccinated,adult,47,16,H_771,home
3893,Susceptible,adult,23,37,H_1297,home
2389,Susceptible,adult,89,39,H_796,home
1441,Susceptible,senior,10,20,H_480,home
2565,Susceptible,adult,39,43,H_855,home
1136,Recovered,adult,39,13,H_378,home
2793,Susceptible,adult,39,23,H_931,home
3580,Vaccinated,senior,9,49,H_1193,home
4180,Susceptible,adult,58,44,H_1393,home
1019,Vaccinated,adult,53,68,H_339,home
1601,Vaccinated,adult,41,14,H_533,home
3491,Susceptible,child,15,34,H_1163,home
3411,Susceptible,senior,43,72,H_1137,home
2955,Recovered,adult,32,27,H_985,home
197,Vaccinated,adult,63,11,H_65,home
4557,Susceptible,adult,11,51,H_1519,home
4676,Susceptible,senior,23,87,H_1558,home
945,Susceptible,adult,60,57,H_315,home
244,Susceptible,senior,33,64,H_81,home
1108,Vaccinated,adult,79,19,H_369,home
2046,Susceptible,adult,8,81,H_682,home
3421,Recovered,child,82,73,H_1140,home
3434,Vaccinated,senior,81,3,H_1144,home
1106,Vaccinated,child,25,2,H_368,home
640,Vaccinated,adult,1,14,H_213,home
2144,Vaccinated,senior,16,72,H_714,home
935,Susceptible,adult,40,56,H_311,home
3141,Susceptible,senior,23,69,H_1047,home
4779,Recovered,child,38,61,H_1593,home
822,Susceptible,adult,72,38,H_274,home
4771,Recovered,child,18,8,H_1590,home
270,Recovered,child,41,62,H_90,home
1967,Vaccinated,child,16,11,H_655,home
407,Recovered,child,24,24,H_135,home
1792,Vaccinated,adult,40,80,H_597,home
1329,Susceptible,adult,67,76,H_443,home
2172,Recovered,child,84,3,H_724,home
3247,Vaccinated,adult,49,71,H_1082,home
403,Recovered,child,13,31,H_134,home
165,Susceptible,adult,83,63,H_55,home
2531,Susceptible,adult,73,51,H_843,home
3001,Recovered,adult,54,0,H_1000,home
473,Susceptible,adult,74,69,H_157,home
2551,Vaccinated,senior,11,55,H_850,home
4820,Susceptible,senior,17,38,H_1606,home
3745,Vaccinated,child,68,43,H_1248,home
1934,Susceptible,adult,29,77,H_644,home
3094,Recovered,child,50,69,H_1031,home
1679,Susceptible,adult,58,70,H_559,home
679,Susceptible,adult,79,19,H_226,home
954,Susceptible,adult,66,62,H_318,home
3611,Vaccinated,senior,65,51,H_1203,home
1231,Vaccinated,adult,43,3,H_410,home
2031,Vaccinated,adult,86,29,H_677,home
444,Vaccinated,adult,7,21,H_148,home
3334,Susceptible,adult,9,16,H_1111,home
412,Susceptible,adult,17,54,H_137,home
4102,Vaccinated,adult,32,0,H_1367,home
4239,Susceptible,senior,38,18,H_1413,home
3,Recovered,adult,3,35,H_1,home
4137,Susceptible,adult,57,48,H_1379,home
4482,Recovered,child,79,81,H_1494,home
4154,Vaccinated,adult,15,22,H_1384,home
3096,Vaccinated,adult,60,32,H_1032,home
372,Vaccinated,adult,31,60,H_124,home
2128,Recovered,adult,11,84,H_709,home
2439,Susceptible,adult,10,34,H_813,home
1391,Recovered,child,80,87,H_463,home
3446,Susceptible,adult,61,31,H_1148,home
3439,Susceptible,senior,69,37,H_1146,home
2498,Susceptible,adult,0,63,H_832,home
1059,Vaccinated,child,82,54,H_353,home
