Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,39,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,161,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,201,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,3061,1,18,0,0,0,1920,19,1,0.05555555555555555,0,1,0,1,0,0,121,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,3061,1,18,0,0,0,1920,19,0,0.0,0,0,0,0,0,0,128,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,3060,2,18,0,0,0,1920,20,1,0.05555555555555555,0,1,0,1,0,0,154,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,3059,4,18,0,0,0,1919,22,2,0.1111111111111111,0,2,0,2,0,0,166,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,3059,4,18,0,0,0,1919,22,0,0.0,0,0,0,0,0,0,196,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,3058,5,18,0,0,0,1919,23,1,0.05555555555555555,0,1,0,1,0,0,109,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,106,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,3057,6,18,0,0,0,1919,24,1,0.05555555555555555,0,1,0,1,0,0,183,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,3056,7,18,0,0,0,1919,25,1,0.05555555555555555,0,1,0,1,0,0,154,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,3056,7,18,0,0,0,1919,25,0,0.0,0,0,0,0,0,0,174,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,3056,7,18,0,0,0,1919,25,0,0.0,0,0,0,0,0,0,133,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,3055,8,18,0,0,0,1919,26,1,0.05555555555555555,0,1,0,1,0,0,195,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,3055,9,18,0,0,0,1918,27,1,0.05555555555555555,0,1,0,1,0,0,155,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,3055,9,18,0,0,0,1918,27,0,0.0,0,0,0,0,0,0,183,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,3055,9,18,0,0,0,1918,27,0,0.0,0,0,0,0,0,0,62,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,3054,12,18,0,0,0,1916,30,3,0.16666666666666666,0,3,0,3,0,0,193,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
