agent_id,state,age_group,x,y,household_id,current_location_type
4496,Vaccinated,adult,49,45,H_1498,work
198,Recovered,child,65,65,H_66,school
168,Recovered,child,75,20,H_56,school
1414,Susceptible,adult,53,39,H_471,work
1361,Susceptible,adult,88,68,H_453,work
2842,Vaccinated,adult,5,52,H_947,work
2319,Susceptible,senior,82,18,H_773,home
4034,Susceptible,adult,0,11,H_1344,work
4870,Vaccinated,child,10,10,H_1623,school
1799,Recovered,adult,76,19,H_599,work
3822,Vaccinated,adult,3,28,H_1274,work
496,Susceptible,senior,71,42,H_165,work
2542,Vaccinated,adult,38,83,H_847,work
1099,Susceptible,senior,51,15,H_366,home
4613,Susceptible,adult,58,5,H_1537,work
943,Vaccinated,adult,59,81,H_314,work
1826,Susceptible,adult,4,26,H_608,work
1221,Vaccinated,adult,30,20,H_407,work
3530,Vaccinated,adult,85,4,H_1176,work
3708,Recovered,child,10,10,H_1236,school
654,Susceptible,adult,64,9,H_218,work
2020,Susceptible,senior,58,27,H_673,work
1780,Susceptible,adult,29,81,H_593,work
455,Recovered,adult,42,52,H_151,work
2392,Susceptible,adult,49,52,H_797,work
1632,Recovered,child,75,20,H_544,school
2396,Recovered,child,10,10,H_798,school
2429,Susceptible,adult,79,82,H_809,work
203,Susceptible,adult,40,20,H_67,work
4849,Recovered,child,25,25,H_1616,school
375,Recovered,child,45,45,H_125,school
2919,Susceptible,adult,76,71,H_973,work
3592,Recovered,child,10,10,H_1197,school
2486,Vaccinated,senior,10,53,H_828,work
1751,Vaccinated,adult,56,78,H_583,work
3184,Susceptible,adult,67,35,H_1061,work
2278,Vaccinated,child,25,25,H_759,school
4239,Susceptible,adult,31,49,H_1413,work
25,Susceptible,senior,36,32,H_8,work
3524,Susceptible,adult,35,82,H_1174,work
2937,Susceptible,adult,76,81,H_979,work
2410,Vaccinated,adult,34,37,H_803,work
4484,Vaccinated,adult,48,71,H_1494,work
1607,Susceptible,adult,79,35,H_535,work
598,Susceptible,adult,15,51,H_199,work
217,Susceptible,adult,52,7,H_72,work
3889,Vaccinated,adult,46,51,H_1296,work
3552,Recovered,child,45,45,H_1184,school
3418,Susceptible,adult,56,69,H_1139,work
387,Susceptible,adult,79,79,H_129,work
1357,Susceptible,adult,11,57,H_452,work
428,Susceptible,adult,80,10,H_142,work
1710,Susceptible,adult,24,5,H_570,work
1913,Vaccinated,child,65,65,H_637,school
107,Vaccinated,senior,48,18,H_35,home
3144,Susceptible,adult,21,65,H_1048,work
1765,Susceptible,adult,82,73,H_588,work
171,Vaccinated,adult,56,42,H_57,work
2688,Vaccinated,adult,82,7,H_896,work
4684,Susceptible,adult,45,18,H_1561,work
1389,Susceptible,adult,31,30,H_463,work
2453,Vaccinated,child,75,20,H_817,school
4013,Susceptible,adult,64,5,H_1337,work
4851,Susceptible,senior,55,49,H_1617,work
658,Susceptible,adult,79,42,H_219,work
978,Vaccinated,senior,63,60,H_326,work
3810,Susceptible,adult,13,36,H_1270,work
358,Susceptible,adult,33,59,H_119,work
13,Recovered,adult,16,15,H_4,work
2512,Recovered,adult,67,28,H_837,work
3995,Vaccinated,adult,63,6,H_1331,work
