Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3124,0,18,0,0,0,1858,18,0,0.0,0,0,0,0,0,0,33,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
1,3124,0,18,0,0,0,1858,18,0,0.0,0,0,0,0,0,0,110,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
2,3123,1,18,0,0,0,1858,19,1,0.05555555555555555,0,1,0,1,0,0,60,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
3,3123,1,18,0,0,0,1858,19,0,0.0,0,0,0,0,0,0,55,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
4,3123,3,18,0,0,0,1856,21,2,0.1111111111111111,0,2,0,2,0,0,91,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
5,3122,4,18,0,0,0,1856,22,1,0.05555555555555555,0,1,0,1,0,0,42,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
6,3120,6,18,0,0,0,1856,24,2,0.1111111111111111,0,2,0,2,0,0,99,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
7,3120,7,18,0,0,0,1855,25,1,0.05555555555555555,0,1,0,1,0,0,88,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
8,3119,8,18,0,0,0,1855,26,1,0.05555555555555555,0,1,0,1,0,0,86,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
9,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
10,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
11,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
12,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
13,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
14,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
15,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
16,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
17,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
18,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
19,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,43,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
20,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,85,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
21,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,56,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
22,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,65,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
23,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,69,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
24,3119,8,18,0,0,0,1855,26,0,0.0,0,0,0,0,0,0,37,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
25,3118,9,18,0,0,0,1855,27,1,0.05555555555555555,0,1,0,1,0,0,85,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
26,3118,9,18,0,0,0,1855,27,0,0.0,0,0,0,0,0,0,110,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.85,1.0,0,0
