agent_id,state,age_group,x,y,household_id,current_location_type
7,Susceptible,adult,7,4,H_1,work
68,Susceptible,child,5,5,H_17,school
28,Susceptible,adult,12,13,H_7,work
81,Susceptible,adult,3,8,H_20,work
55,Susceptible,adult,6,13,H_13,work
91,Vaccinated,child,5,5,H_22,school
52,Susceptible,adult,14,5,H_13,work
74,Susceptible,adult,10,17,H_18,work
98,Susceptible,child,5,5,H_24,school
85,Susceptible,adult,10,1,H_21,work
92,Vaccinated,adult,5,18,H_23,work
45,Susceptible,adult,6,16,H_11,work
41,Recovered,adult,2,4,H_10,work
78,Susceptible,senior,15,6,H_19,work
47,Vaccinated,child,15,15,H_11,school
83,Recovered,senior,11,9,H_20,work
18,Susceptible,adult,17,17,H_4,work
86,Susceptible,child,15,15,H_21,school
31,Susceptible,child,5,5,H_7,school
2,Recovered,senior,6,7,H_0,work
27,Susceptible,adult,15,0,H_6,work
5,Recovered,adult,9,11,H_1,work
15,Vaccinated,child,5,5,H_3,school
13,Susceptible,child,5,5,H_3,school
80,Susceptible,adult,3,11,H_20,work
54,Susceptible,child,5,5,H_13,school
59,Vaccinated,adult,16,8,H_14,work
61,Vaccinated,adult,7,17,H_15,work
89,Susceptible,child,15,15,H_22,school
97,Vaccinated,adult,0,15,H_24,work
93,Vaccinated,adult,17,2,H_23,work
58,Susceptible,adult,8,17,H_14,work
21,Susceptible,adult,0,8,H_5,work
76,Susceptible,adult,17,12,H_19,work
25,Susceptible,adult,7,16,H_6,work
49,Vaccinated,child,15,15,H_12,school
57,Susceptible,child,15,15,H_14,school
88,Susceptible,child,15,15,H_22,school
84,Susceptible,adult,14,5,H_21,work
51,Recovered,adult,11,11,H_12,work
22,Vaccinated,adult,11,18,H_5,work
56,Susceptible,adult,19,3,H_14,work
19,Susceptible,senior,6,13,H_4,work
0,Recovered,adult,18,9,H_0,work
60,Susceptible,child,15,15,H_15,school
48,Susceptible,child,5,5,H_12,school
30,Vaccinated,adult,9,17,H_7,work
39,Recovered,senior,9,11,H_9,work
71,Susceptible,adult,15,10,H_17,work
12,Vaccinated,senior,2,8,H_3,work
35,Susceptible,adult,6,10,H_8,work
62,Susceptible,adult,15,19,H_15,work
11,Susceptible,senior,11,17,H_2,work
9,Susceptible,child,15,15,H_2,school
53,Susceptible,senior,3,3,H_13,work
77,Susceptible,adult,18,6,H_19,work
6,Susceptible,child,5,5,H_1,school
26,Vaccinated,adult,3,8,H_6,work
8,Susceptible,adult,10,13,H_2,work
24,Susceptible,child,15,15,H_6,school
14,Susceptible,child,5,5,H_3,school
20,Susceptible,adult,8,9,H_5,work
16,Vaccinated,child,5,5,H_4,school
40,Recovered,adult,18,11,H_10,work
29,Vaccinated,adult,7,15,H_7,work
43,Recovered,adult,6,0,H_10,work
66,Susceptible,adult,6,0,H_16,work
67,Susceptible,adult,16,13,H_16,work
99,Susceptible,adult,17,11,H_24,work
42,Recovered,adult,12,11,H_10,work
95,Susceptible,adult,6,0,H_23,work
96,Susceptible,adult,0,0,H_24,work
87,Susceptible,child,5,5,H_21,school
94,Susceptible,child,15,15,H_23,school
72,Susceptible,child,15,15,H_18,school
50,Susceptible,child,15,15,H_12,school
46,Susceptible,senior,15,2,H_11,work
34,Susceptible,adult,18,2,H_8,work
4,Vaccinated,adult,18,3,H_1,work
69,Susceptible,child,15,15,H_17,school
33,Susceptible,adult,4,14,H_8,work
63,Susceptible,senior,2,8,H_15,work
73,Susceptible,adult,13,13,H_18,work
64,Susceptible,adult,10,3,H_16,work
1,Recovered,adult,1,10,H_0,work
23,Susceptible,adult,4,13,H_5,work
32,Susceptible,adult,4,3,H_8,work
10,Vaccinated,adult,6,11,H_2,work
38,Recovered,adult,12,10,H_9,work
75,Susceptible,adult,0,19,H_18,work
36,Recovered,adult,0,19,H_9,work
79,Susceptible,adult,7,10,H_19,work
17,Susceptible,senior,14,13,H_4,work
65,Susceptible,adult,1,9,H_16,work
3,Recovered,adult,14,9,H_0,work
90,Susceptible,adult,18,6,H_22,work
82,Susceptible,child,15,15,H_20,school
70,Vaccinated,adult,4,18,H_17,work
44,Vaccinated,senior,18,13,H_11,work
37,Recovered,adult,17,8,H_9,home
