agent_id,state,age_group,x,y,household_id,current_location_type
1394,Susceptible,adult,67,67,H_464,work
1793,Recovered,child,75,20,H_597,school
852,Vaccinated,senior,53,30,H_284,work
3660,Susceptible,adult,37,45,H_1220,work
160,Vaccinated,adult,74,41,H_53,work
173,Susceptible,adult,10,87,H_57,work
382,Recovered,child,45,45,H_127,school
4929,Recovered,senior,8,89,H_1643,work
1660,Recovered,child,25,25,H_553,school
1284,Recovered,child,25,25,H_428,school
3560,Vaccinated,adult,71,30,H_1186,work
2964,Recovered,senior,48,8,H_988,work
4729,Susceptible,adult,61,77,H_1576,work
451,Vaccinated,adult,27,63,H_150,work
4781,Susceptible,adult,16,17,H_1593,work
4457,Susceptible,adult,26,6,H_1485,work
3587,Vaccinated,adult,45,69,H_1195,work
4021,Recovered,adult,71,41,H_1340,work
199,Susceptible,senior,77,20,H_66,home
1589,Recovered,child,10,10,H_529,school
959,Recovered,adult,54,59,H_319,work
340,Recovered,child,45,45,H_113,school
2521,Susceptible,senior,18,0,H_840,home
2329,Susceptible,adult,57,8,H_776,work
3179,Vaccinated,adult,52,49,H_1059,work
23,Susceptible,adult,12,25,H_7,work
2854,Susceptible,adult,23,81,H_951,work
2333,Vaccinated,adult,23,60,H_777,work
1760,Vaccinated,adult,23,45,H_586,work
2151,Vaccinated,adult,80,64,H_717,work
2899,Vaccinated,adult,48,2,H_966,work
3859,Susceptible,senior,48,70,H_1286,work
965,Susceptible,adult,5,44,H_321,work
2952,Recovered,child,10,10,H_984,school
1508,Susceptible,adult,5,27,H_502,work
1908,Vaccinated,adult,50,52,H_636,work
3473,Susceptible,senior,48,31,H_1157,home
4189,Susceptible,adult,49,65,H_1396,work
1620,Vaccinated,adult,86,78,H_540,work
4842,Recovered,child,45,45,H_1614,school
4344,Vaccinated,senior,34,32,H_1448,work
2689,Susceptible,adult,0,39,H_896,work
2942,Vaccinated,adult,69,19,H_980,work
3548,Recovered,child,65,65,H_1182,school
3960,Vaccinated,adult,0,35,H_1320,work
4498,Vaccinated,adult,63,16,H_1499,work
3101,Recovered,child,65,65,H_1033,school
2816,Recovered,child,45,45,H_938,school
2579,Recovered,child,65,65,H_859,school
290,Recovered,child,65,65,H_96,school
2365,Vaccinated,adult,58,18,H_788,work
1042,Recovered,child,65,65,H_347,school
2373,Susceptible,adult,38,54,H_791,work
1313,Susceptible,adult,85,60,H_437,work
877,Susceptible,adult,61,18,H_292,work
3243,Susceptible,adult,2,6,H_1081,work
1242,Recovered,child,25,25,H_414,school
1085,Vaccinated,adult,15,56,H_361,work
4324,Recovered,adult,9,26,H_1441,work
759,Susceptible,adult,17,65,H_253,work
2104,Recovered,adult,76,28,H_701,work
3078,Vaccinated,senior,42,5,H_1026,home
302,Recovered,adult,31,63,H_100,work
4055,Vaccinated,adult,68,48,H_1351,work
4863,Recovered,adult,40,51,H_1621,work
1416,Recovered,adult,81,5,H_472,work
873,Susceptible,adult,18,45,H_291,work
2184,Susceptible,adult,78,50,H_728,work
1079,Vaccinated,senior,72,89,H_359,work
53,Susceptible,adult,23,48,H_17,work
4153,Vaccinated,adult,88,3,H_1384,work
1694,Susceptible,adult,79,45,H_564,work
3906,Vaccinated,adult,63,26,H_1302,work
2009,Susceptible,adult,42,85,H_669,work
4909,Vaccinated,senior,69,8,H_1636,home
4670,Susceptible,adult,38,40,H_1556,work
904,Vaccinated,adult,8,20,H_301,work
251,Recovered,child,75,20,H_83,school
2218,Susceptible,adult,38,63,H_739,work
244,Recovered,child,25,25,H_81,school
2355,Recovered,adult,41,77,H_785,work
4737,Vaccinated,adult,16,69,H_1579,work
1126,Susceptible,adult,87,59,H_375,work
256,Recovered,child,45,45,H_85,school
2217,Vaccinated,adult,36,64,H_739,work
2894,Vaccinated,adult,83,44,H_964,work
4588,Recovered,child,75,20,H_1529,school
1234,Recovered,adult,59,80,H_411,work
651,Susceptible,adult,19,1,H_217,work
162,Susceptible,adult,45,62,H_54,work
2561,Recovered,child,45,45,H_853,school
2111,Susceptible,adult,78,75,H_703,work
3601,Susceptible,adult,23,43,H_1200,work
4049,Vaccinated,adult,4,49,H_1349,work
3093,Susceptible,adult,9,0,H_1031,work
971,Vaccinated,adult,55,48,H_323,work
1895,Recovered,child,65,65,H_631,school
4059,Susceptible,adult,88,32,H_1353,work
830,Susceptible,adult,86,4,H_276,work
4292,Recovered,child,75,20,H_1430,school
3515,Susceptible,adult,7,85,H_1171,work
316,Recovered,child,45,45,H_105,school
671,Susceptible,adult,50,69,H_223,work
3145,Vaccinated,adult,7,83,H_1048,work
629,Susceptible,adult,4,7,H_209,work
3389,Susceptible,adult,55,54,H_1129,work
159,Susceptible,adult,37,33,H_53,work
1676,Vaccinated,adult,32,48,H_558,work
3471,Susceptible,adult,31,1,H_1157,work
932,Susceptible,adult,63,76,H_310,work
1943,Vaccinated,senior,4,87,H_647,home
1110,Susceptible,adult,18,6,H_370,work
1717,Susceptible,adult,48,0,H_572,work
3794,Susceptible,adult,82,59,H_1264,work
4073,Susceptible,adult,25,23,H_1357,work
3765,Vaccinated,adult,64,37,H_1255,work
1194,Susceptible,adult,29,7,H_398,work
1117,Vaccinated,senior,32,68,H_372,work
914,Susceptible,adult,47,1,H_304,work
2135,Vaccinated,adult,74,8,H_711,work
83,Susceptible,adult,8,76,H_27,work
2,Recovered,senior,82,20,H_0,work
4360,Vaccinated,adult,16,37,H_1453,work
2898,Vaccinated,adult,84,13,H_966,work
893,Vaccinated,adult,28,10,H_297,work
3853,Susceptible,adult,70,63,H_1284,work
4452,Vaccinated,adult,12,27,H_1484,work
