agent_id,state,age_group,x,y,household_id,current_location_type
773,Susceptible,adult,40,56,H_257,home
610,Susceptible,adult,72,16,H_203,home
56,Susceptible,child,6,84,H_18,home
3469,Vaccinated,adult,26,17,H_1156,home
4796,Vaccinated,child,88,51,H_1598,home
3602,Susceptible,adult,46,32,H_1200,home
4223,Vaccinated,senior,20,54,H_1407,home
2478,Vaccinated,senior,89,31,H_826,home
805,Vaccinated,adult,40,17,H_268,home
291,Recovered,adult,11,11,H_97,home
1047,Susceptible,senior,36,28,H_349,home
642,Vaccinated,adult,28,36,H_214,home
3785,Recovered,adult,58,86,H_1261,home
2546,Susceptible,adult,54,11,H_848,home
1428,Susceptible,adult,52,89,H_476,home
758,Susceptible,senior,15,76,H_252,home
1474,Vaccinated,adult,24,78,H_491,home
4564,Recovered,child,81,32,H_1521,home
717,Vaccinated,adult,87,3,H_239,home
2392,Susceptible,adult,77,23,H_797,home
827,Vaccinated,adult,42,79,H_275,home
2860,Recovered,child,59,69,H_953,home
2741,Vaccinated,adult,77,26,H_913,home
1443,Recovered,child,32,0,H_481,home
4509,Susceptible,child,6,81,H_1503,home
2226,Vaccinated,child,82,35,H_742,home
156,Susceptible,adult,82,29,H_52,home
3523,Vaccinated,senior,4,49,H_1174,home
2014,Recovered,senior,21,4,H_671,home
4699,Recovered,child,75,7,H_1566,home
4827,Susceptible,adult,79,39,H_1609,home
3931,Vaccinated,senior,42,32,H_1310,home
2122,Susceptible,senior,55,75,H_707,home
1130,Vaccinated,adult,68,51,H_376,home
3745,Susceptible,adult,81,36,H_1248,home
3053,Vaccinated,senior,81,62,H_1017,home
4705,Vaccinated,child,0,35,H_1568,home
2203,Susceptible,adult,87,64,H_734,home
2590,Susceptible,adult,67,27,H_863,home
377,Vaccinated,adult,40,45,H_125,home
1995,Recovered,child,50,49,H_665,home
2045,Susceptible,adult,75,49,H_681,home
3367,Vaccinated,adult,36,54,H_1122,home
4977,Vaccinated,adult,49,13,H_1659,home
876,Susceptible,adult,49,52,H_292,home
4928,Recovered,child,78,8,H_1642,home
3002,Recovered,child,2,58,H_1000,home
1597,Susceptible,adult,55,38,H_532,home
4993,Vaccinated,adult,52,56,H_1664,home
693,Recovered,child,85,55,H_231,home
4255,Vaccinated,senior,54,72,H_1418,home
