agent_id,state,age_group,x,y,household_id,current_location_type
2620,Vaccinated,adult,14,11,H_873,work
677,Susceptible,adult,1,36,H_225,work
419,Vaccinated,adult,12,46,H_139,work
697,Susceptible,child,25,25,H_232,school
2319,Recovered,child,65,65,H_773,school
2687,Vaccinated,adult,17,71,H_895,work
3530,Susceptible,adult,20,79,H_1176,work
3286,Susceptible,adult,50,5,H_1095,work
291,Vaccinated,adult,12,73,H_97,work
4757,Susceptible,adult,16,82,H_1585,work
1358,Vaccinated,child,10,10,H_452,school
311,Susceptible,adult,9,15,H_103,work
3745,Susceptible,adult,80,63,H_1248,work
3608,Susceptible,child,65,65,H_1202,school
4191,Vaccinated,adult,45,50,H_1397,work
120,Vaccinated,senior,0,86,H_40,work
1556,Vaccinated,child,10,10,H_518,school
774,Susceptible,adult,81,60,H_258,work
3088,Susceptible,adult,37,89,H_1029,work
2210,Vaccinated,adult,62,41,H_736,work
3033,Susceptible,child,25,25,H_1011,school
3494,Vaccinated,adult,64,86,H_1164,work
3877,Vaccinated,senior,63,10,H_1292,work
3100,Susceptible,child,65,65,H_1033,school
4358,Vaccinated,adult,55,13,H_1452,work
1182,Vaccinated,adult,34,23,H_394,work
1071,Susceptible,adult,49,33,H_357,work
2919,Susceptible,adult,27,15,H_973,work
486,Vaccinated,adult,67,2,H_162,work
3595,Susceptible,adult,70,72,H_1198,work
4262,Vaccinated,adult,84,69,H_1420,work
2086,Susceptible,adult,41,4,H_695,work
4470,Susceptible,adult,60,29,H_1490,work
4115,Susceptible,adult,38,62,H_1371,work
743,Susceptible,adult,26,19,H_247,work
1260,Susceptible,adult,21,30,H_420,work
2813,Vaccinated,senior,22,60,H_937,home
4642,Susceptible,adult,45,85,H_1547,work
2176,Vaccinated,adult,76,76,H_725,work
161,Vaccinated,adult,8,40,H_53,work
760,Vaccinated,senior,43,64,H_253,work
1498,Susceptible,adult,81,48,H_499,work
2292,Susceptible,adult,16,37,H_764,work
1402,Susceptible,adult,2,10,H_467,work
590,Vaccinated,adult,6,27,H_196,work
2279,Susceptible,adult,55,48,H_759,work
4803,Susceptible,child,45,45,H_1601,school
1571,Susceptible,adult,89,24,H_523,work
2887,Susceptible,adult,44,48,H_962,work
813,Susceptible,senior,50,86,H_271,work
2889,Susceptible,child,45,45,H_963,school
2162,Vaccinated,senior,89,33,H_720,work
1931,Vaccinated,adult,52,23,H_643,work
599,Vaccinated,senior,9,68,H_199,home
915,Susceptible,senior,5,23,H_305,home
4206,Vaccinated,adult,8,86,H_1402,work
4800,Susceptible,adult,38,82,H_1600,work
4264,Vaccinated,adult,40,3,H_1421,work
2559,Vaccinated,child,10,10,H_853,school
254,Vaccinated,adult,55,40,H_84,work
2599,Susceptible,adult,27,75,H_866,work
1131,Vaccinated,adult,80,31,H_377,work
2882,Susceptible,child,75,20,H_960,school
2449,Vaccinated,adult,71,87,H_816,work
4918,Susceptible,adult,83,80,H_1639,work
1783,Susceptible,adult,33,71,H_594,work
2232,Susceptible,adult,84,37,H_744,work
4723,Susceptible,child,65,65,H_1574,school
3413,Susceptible,adult,0,50,H_1137,work
3641,Vaccinated,adult,49,82,H_1213,work
3078,Recovered,child,10,10,H_1026,school
354,Susceptible,child,25,25,H_118,school
3795,Susceptible,adult,80,51,H_1265,work
4917,Susceptible,child,45,45,H_1639,school
1861,Vaccinated,child,75,20,H_620,school
829,Recovered,child,65,65,H_276,school
4230,Susceptible,senior,86,13,H_1410,work
4209,Susceptible,adult,43,69,H_1403,work
4513,Vaccinated,senior,22,78,H_1504,work
3962,Susceptible,child,25,25,H_1320,school
2496,Susceptible,senior,58,50,H_832,home
4558,Vaccinated,senior,16,60,H_1519,home
2310,Recovered,child,75,20,H_770,school
881,Vaccinated,senior,54,36,H_293,home
4972,Susceptible,adult,10,39,H_1657,work
4508,Susceptible,senior,49,24,H_1502,home
3053,Susceptible,adult,87,7,H_1017,work
3639,Susceptible,adult,80,59,H_1213,work
281,Vaccinated,senior,41,63,H_93,home
2541,Vaccinated,adult,57,13,H_847,work
1061,Susceptible,adult,47,80,H_353,work
126,Susceptible,child,45,45,H_42,school
2915,Vaccinated,adult,38,55,H_971,work
2211,Susceptible,adult,18,77,H_737,work
2006,Vaccinated,adult,57,47,H_668,work
2836,Susceptible,senior,75,33,H_945,work
3840,Recovered,child,75,20,H_1280,school
4673,Susceptible,adult,33,18,H_1557,work
70,Susceptible,senior,21,22,H_23,work
1211,Susceptible,adult,18,43,H_403,work
4627,Vaccinated,adult,70,45,H_1542,work
567,Vaccinated,senior,71,81,H_189,home
198,Vaccinated,adult,54,46,H_66,work
1428,Vaccinated,adult,33,69,H_476,work
1028,Susceptible,child,45,45,H_342,school
873,Vaccinated,adult,7,50,H_291,work
3852,Vaccinated,adult,27,38,H_1284,work
3556,Susceptible,adult,41,83,H_1185,work
1733,Vaccinated,adult,17,85,H_577,work
1189,Vaccinated,child,10,10,H_396,school
192,Recovered,adult,16,27,H_64,work
3835,Susceptible,adult,14,63,H_1278,work
1202,Susceptible,senior,16,22,H_400,home
2311,Susceptible,child,75,20,H_770,school
2235,Vaccinated,child,25,25,H_745,school
4167,Vaccinated,child,75,20,H_1389,school
4471,Vaccinated,adult,75,8,H_1490,work
3258,Susceptible,adult,87,3,H_1086,work
751,Susceptible,adult,62,5,H_250,work
3549,Susceptible,adult,69,79,H_1183,work
8,Recovered,adult,44,81,H_2,work
879,Susceptible,adult,18,7,H_293,work
416,Vaccinated,adult,17,13,H_138,work
4882,Susceptible,child,10,10,H_1627,school
4527,Vaccinated,adult,39,52,H_1509,work
4480,Susceptible,senior,66,88,H_1493,home
3013,Vaccinated,child,65,65,H_1004,school
2764,Susceptible,adult,46,87,H_921,work
4897,Vaccinated,adult,75,49,H_1632,work
458,Vaccinated,senior,77,33,H_152,work
1526,Susceptible,adult,13,3,H_508,work
1163,Susceptible,adult,37,32,H_387,work
833,Susceptible,adult,58,36,H_277,work
1709,Susceptible,senior,30,7,H_569,work
773,Susceptible,adult,87,20,H_257,work
3317,Susceptible,adult,85,69,H_1105,work
441,Susceptible,child,25,25,H_147,school
99,Vaccinated,senior,80,7,H_33,work
4562,Vaccinated,adult,87,0,H_1520,work
2013,Susceptible,adult,55,31,H_671,work
4543,Vaccinated,adult,45,25,H_1514,work
1134,Susceptible,senior,83,34,H_378,work
3340,Vaccinated,adult,61,81,H_1113,work
1422,Vaccinated,adult,36,42,H_474,work
1479,Susceptible,senior,74,87,H_493,work
2219,Susceptible,adult,72,88,H_739,work
2874,Vaccinated,senior,28,13,H_958,work
4753,Susceptible,adult,3,74,H_1584,work
1310,Vaccinated,child,25,25,H_436,school
4439,Vaccinated,adult,81,21,H_1479,work
1930,Susceptible,adult,23,88,H_643,work
4134,Susceptible,adult,39,2,H_1378,work
3842,Susceptible,child,25,25,H_1280,school
3206,Susceptible,senior,77,64,H_1068,work
1235,Susceptible,senior,10,81,H_411,home
916,Susceptible,senior,5,23,H_305,home
3615,Vaccinated,adult,63,36,H_1205,work
4751,Susceptible,child,45,45,H_1583,school
4491,Vaccinated,adult,74,46,H_1497,work
119,Vaccinated,adult,79,12,H_39,work
2589,Susceptible,adult,36,69,H_863,work
4784,Susceptible,adult,22,20,H_1594,work
2738,Vaccinated,child,10,10,H_912,school
682,Susceptible,adult,40,11,H_227,work
604,Susceptible,child,45,45,H_201,school
2073,Susceptible,adult,84,61,H_691,work
3638,Vaccinated,adult,58,35,H_1212,work
1631,Vaccinated,adult,56,14,H_543,work
1012,Susceptible,adult,83,51,H_337,work
2772,Susceptible,adult,57,78,H_924,work
539,Susceptible,adult,50,32,H_179,work
3465,Susceptible,senior,36,36,H_1155,home
1192,Susceptible,adult,75,61,H_397,work
279,Vaccinated,adult,69,37,H_93,work
4446,Vaccinated,adult,11,69,H_1482,work
1629,Susceptible,senior,62,24,H_543,work
585,Susceptible,senior,24,23,H_195,work
1808,Vaccinated,adult,15,39,H_602,work
3906,Susceptible,adult,41,70,H_1302,work
2744,Susceptible,senior,79,40,H_914,home
1914,Susceptible,adult,40,39,H_638,work
1855,Vaccinated,adult,69,62,H_618,work
3435,Susceptible,adult,13,15,H_1145,work
50,Vaccinated,adult,47,60,H_16,work
502,Susceptible,adult,17,22,H_167,work
3096,Susceptible,adult,11,32,H_1032,work
3854,Susceptible,adult,42,56,H_1284,work
2364,Susceptible,adult,60,60,H_788,work
524,Susceptible,adult,77,24,H_174,work
4752,Susceptible,adult,28,13,H_1584,work
2523,Susceptible,adult,69,44,H_841,work
768,Vaccinated,adult,24,46,H_256,work
3917,Susceptible,adult,41,8,H_1305,work
1949,Susceptible,adult,44,2,H_649,work
1681,Susceptible,adult,29,68,H_560,work
1682,Vaccinated,adult,54,77,H_560,work
1523,Susceptible,adult,30,1,H_507,work
2986,Vaccinated,adult,84,28,H_995,work
4564,Susceptible,child,75,20,H_1521,school
2556,Susceptible,adult,12,41,H_852,work
4826,Susceptible,adult,20,11,H_1608,work
3211,Vaccinated,adult,33,70,H_1070,work
110,Vaccinated,senior,17,44,H_36,work
2296,Vaccinated,child,10,10,H_765,school
4281,Susceptible,adult,73,28,H_1427,work
3865,Vaccinated,adult,73,81,H_1288,work
3173,Vaccinated,child,45,45,H_1057,school
1796,Susceptible,adult,63,59,H_598,work
188,Vaccinated,adult,19,23,H_62,work
2155,Susceptible,child,65,65,H_718,school
4381,Susceptible,adult,85,73,H_1460,work
2568,Vaccinated,child,10,10,H_856,school
1574,Susceptible,senior,78,76,H_524,work
910,Susceptible,child,75,20,H_303,school
3101,Susceptible,adult,1,10,H_1033,work
1767,Susceptible,adult,46,28,H_589,work
1062,Susceptible,adult,10,24,H_354,work
2562,Susceptible,adult,36,5,H_854,work
4793,Susceptible,adult,17,57,H_1597,work
4895,Susceptible,senior,28,5,H_1631,home
3136,Susceptible,adult,85,24,H_1045,work
3817,Vaccinated,child,10,10,H_1272,school
2349,Susceptible,adult,85,54,H_783,work
3963,Susceptible,senior,28,68,H_1321,work
4888,Susceptible,child,45,45,H_1629,school
809,Susceptible,adult,15,29,H_269,work
4147,Susceptible,child,25,25,H_1382,school
4460,Susceptible,adult,15,7,H_1486,work
49,Susceptible,senior,58,14,H_16,work
1846,Vaccinated,child,25,25,H_615,school
824,Susceptible,adult,89,23,H_274,work
1488,Susceptible,adult,50,74,H_496,work
1592,Vaccinated,adult,70,40,H_530,work
4229,Susceptible,adult,88,12,H_1409,work
581,Susceptible,adult,78,88,H_193,work
738,Vaccinated,child,10,10,H_246,school
4240,Susceptible,adult,30,18,H_1413,work
1431,Susceptible,adult,26,67,H_477,work
2832,Susceptible,adult,78,57,H_944,work
4822,Susceptible,adult,1,80,H_1607,work
4832,Vaccinated,adult,2,77,H_1610,work
400,Vaccinated,senior,46,35,H_133,work
1737,Susceptible,senior,60,36,H_579,work
1127,Vaccinated,child,45,45,H_375,school
29,Vaccinated,adult,72,81,H_9,work
4031,Vaccinated,adult,40,79,H_1343,work
549,Susceptible,adult,10,49,H_183,work
4284,Susceptible,adult,42,59,H_1428,work
474,Susceptible,adult,29,53,H_158,work
2288,Vaccinated,child,45,45,H_762,school
2787,Vaccinated,adult,10,45,H_929,work
3279,Vaccinated,adult,64,73,H_1093,work
3725,Vaccinated,senior,25,7,H_1241,work
1744,Recovered,child,25,25,H_581,school
982,Recovered,child,65,65,H_327,school
3166,Susceptible,adult,76,1,H_1055,work
1195,Susceptible,adult,52,4,H_398,work
3833,Vaccinated,child,45,45,H_1277,school
4929,Susceptible,adult,5,66,H_1643,work
1297,Recovered,child,65,65,H_432,school
3856,Vaccinated,adult,34,82,H_1285,work
478,Vaccinated,adult,12,21,H_159,work
3499,Vaccinated,senior,51,75,H_1166,work
1191,Vaccinated,adult,86,37,H_397,work
1665,Vaccinated,adult,79,78,H_555,work
669,Vaccinated,child,10,10,H_223,school
3087,Susceptible,senior,55,5,H_1029,work
403,Susceptible,adult,14,5,H_134,work
1799,Susceptible,child,25,25,H_599,school
914,Susceptible,senior,3,68,H_304,work
967,Recovered,senior,51,30,H_322,home
2024,Susceptible,senior,87,5,H_674,home
1269,Susceptible,senior,43,84,H_423,work
4819,Vaccinated,senior,15,43,H_1606,home
2583,Susceptible,adult,6,36,H_861,work
587,Susceptible,adult,79,65,H_195,work
2492,Recovered,child,10,10,H_830,school
3782,Susceptible,adult,18,22,H_1260,work
2670,Susceptible,senior,5,31,H_890,home
1550,Susceptible,adult,9,3,H_516,work
779,Susceptible,senior,45,79,H_259,work
2722,Susceptible,adult,63,66,H_907,work
3760,Susceptible,adult,80,25,H_1253,work
3726,Susceptible,senior,49,66,H_1242,work
4609,Susceptible,child,45,45,H_1536,school
4612,Vaccinated,adult,63,82,H_1537,work
3695,Vaccinated,adult,44,37,H_1231,work
3050,Susceptible,senior,23,3,H_1016,work
1021,Susceptible,senior,16,11,H_340,home
3329,Susceptible,adult,76,45,H_1109,work
4838,Susceptible,adult,67,72,H_1612,work
3683,Susceptible,adult,7,35,H_1227,work
4669,Vaccinated,adult,11,74,H_1556,work
340,Vaccinated,adult,70,45,H_113,work
1957,Susceptible,adult,85,71,H_652,work
3057,Vaccinated,adult,70,3,H_1019,work
2359,Susceptible,adult,24,33,H_786,work
1377,Vaccinated,adult,10,0,H_459,work
4044,Vaccinated,senior,51,15,H_1348,home
3860,Vaccinated,adult,51,72,H_1286,work
2408,Vaccinated,adult,43,11,H_802,work
3205,Recovered,adult,16,24,H_1068,work
2760,Vaccinated,adult,31,68,H_920,work
976,Susceptible,adult,9,17,H_325,work
1331,Vaccinated,adult,28,46,H_443,work
2730,Susceptible,adult,9,18,H_910,work
365,Susceptible,adult,83,8,H_121,work
137,Susceptible,adult,86,6,H_45,work
2509,Susceptible,adult,15,78,H_836,work
240,Vaccinated,child,65,65,H_80,school
2695,Susceptible,adult,75,46,H_898,work
935,Susceptible,adult,77,48,H_311,work
1122,Vaccinated,adult,69,31,H_374,work
4716,Vaccinated,adult,2,68,H_1572,work
2059,Susceptible,adult,7,10,H_686,work
4163,Susceptible,child,75,20,H_1387,school
2038,Susceptible,adult,0,13,H_679,work
859,Vaccinated,child,10,10,H_286,school
3336,Susceptible,child,10,10,H_1112,school
4804,Susceptible,senior,71,41,H_1601,home
1361,Vaccinated,adult,56,42,H_453,work
3016,Susceptible,adult,10,80,H_1005,work
1075,Susceptible,child,65,65,H_358,school
2172,Susceptible,adult,43,19,H_724,work
952,Vaccinated,adult,45,48,H_317,work
3284,Susceptible,child,65,65,H_1094,school
2320,Vaccinated,adult,27,2,H_773,work
4052,Vaccinated,child,10,10,H_1350,school
2044,Recovered,adult,24,25,H_681,work
1273,Vaccinated,adult,59,65,H_424,work
2268,Vaccinated,adult,50,62,H_756,work
1696,Susceptible,adult,50,79,H_565,work
209,Susceptible,senior,62,81,H_69,work
2471,Vaccinated,adult,75,75,H_823,work
557,Susceptible,adult,71,62,H_185,work
4420,Vaccinated,senior,31,52,H_1473,work
4174,Susceptible,adult,22,38,H_1391,work
3703,Susceptible,adult,2,14,H_1234,work
2425,Vaccinated,adult,12,53,H_808,work
1334,Vaccinated,adult,80,56,H_444,work
2112,Vaccinated,adult,28,13,H_704,work
4186,Vaccinated,child,45,45,H_1395,school
1154,Vaccinated,adult,19,31,H_384,work
2305,Susceptible,adult,57,34,H_768,work
46,Susceptible,senior,2,60,H_15,work
3682,Vaccinated,adult,72,72,H_1227,work
4289,Vaccinated,senior,79,17,H_1429,home
2994,Susceptible,child,25,25,H_998,school
2315,Recovered,adult,25,76,H_771,work
1417,Vaccinated,adult,73,66,H_472,work
2947,Susceptible,adult,89,43,H_982,work
961,Vaccinated,adult,0,37,H_320,work
4132,Susceptible,child,75,20,H_1377,school
893,Susceptible,adult,35,27,H_297,work
500,Susceptible,adult,69,33,H_166,work
2857,Susceptible,child,10,10,H_952,school
2137,Vaccinated,adult,11,43,H_712,work
937,Susceptible,child,75,20,H_312,school
3698,Susceptible,child,10,10,H_1232,school
1433,Vaccinated,senior,1,84,H_477,home
189,Vaccinated,adult,49,51,H_63,work
2851,Susceptible,adult,70,34,H_950,work
575,Susceptible,adult,8,13,H_191,work
4311,Recovered,child,25,25,H_1437,school
793,Susceptible,adult,88,45,H_264,work
1389,Susceptible,adult,8,28,H_463,work
3058,Susceptible,adult,80,69,H_1019,work
4952,Vaccinated,adult,82,65,H_1650,work
1936,Vaccinated,senior,82,45,H_645,work
4801,Susceptible,adult,47,43,H_1600,work
4576,Susceptible,child,45,45,H_1525,school
1097,Susceptible,adult,6,54,H_365,work
2125,Vaccinated,adult,49,51,H_708,work
373,Susceptible,adult,73,79,H_124,work
181,Susceptible,adult,2,68,H_60,work
4063,Susceptible,adult,17,63,H_1354,work
1972,Susceptible,senior,74,79,H_657,home
379,Susceptible,senior,61,60,H_126,work
1724,Susceptible,adult,40,21,H_574,work
1305,Susceptible,adult,61,24,H_435,work
2514,Vaccinated,adult,85,49,H_838,work
3966,Susceptible,adult,33,89,H_1322,work
1782,Vaccinated,senior,24,68,H_594,work
4346,Susceptible,adult,72,35,H_1448,work
1355,Susceptible,adult,84,77,H_451,work
294,Susceptible,adult,60,79,H_98,work
318,Susceptible,adult,71,56,H_106,work
2050,Susceptible,adult,0,3,H_683,work
3887,Susceptible,senior,10,87,H_1295,work
1477,Susceptible,child,10,10,H_492,school
4154,Susceptible,senior,16,83,H_1384,home
1239,Recovered,adult,76,57,H_413,work
2962,Vaccinated,senior,60,60,H_987,home
4960,Vaccinated,senior,8,72,H_1653,home
4590,Susceptible,adult,51,64,H_1530,work
732,Susceptible,adult,88,16,H_244,work
1169,Susceptible,senior,44,19,H_389,work
2507,Vaccinated,adult,50,28,H_835,work
986,Recovered,child,65,65,H_328,school
4644,Vaccinated,senior,19,5,H_1548,work
2342,Susceptible,adult,11,42,H_780,work
1484,Susceptible,child,10,10,H_494,school
4339,Susceptible,senior,85,60,H_1446,work
3967,Susceptible,adult,56,62,H_1322,work
2600,Susceptible,adult,67,1,H_866,work
2465,Vaccinated,adult,75,79,H_821,work
3267,Susceptible,child,75,20,H_1089,school
662,Susceptible,senior,34,88,H_220,work
2937,Susceptible,adult,37,82,H_979,work
2203,Susceptible,adult,66,22,H_734,work
3275,Susceptible,adult,47,72,H_1091,work
3288,Susceptible,child,10,10,H_1096,school
2411,Vaccinated,senior,14,24,H_803,work
4242,Susceptible,adult,12,62,H_1414,work
746,Susceptible,adult,45,64,H_248,work
4244,Susceptible,child,45,45,H_1414,school
3181,Susceptible,adult,25,11,H_1060,work
1041,Vaccinated,senior,85,2,H_347,home
3165,Recovered,child,75,20,H_1055,school
525,Susceptible,adult,27,66,H_175,work
2632,Susceptible,adult,78,21,H_877,work
3873,Susceptible,adult,6,66,H_1291,work
3071,Vaccinated,adult,85,64,H_1023,work
493,Vaccinated,child,10,10,H_164,school
1771,Susceptible,senior,87,74,H_590,home
1254,Vaccinated,adult,85,10,H_418,work
4708,Susceptible,adult,4,82,H_1569,work
