scenario_name,population_mean,population_std,population_min,population_max,initial_infected_mean,initial_infected_std,initial_infected_min,initial_infected_max,total_infections_mean,total_infections_std,total_infections_min,total_infections_max,peak_active_cases_mean,peak_active_cases_std,peak_active_cases_min,peak_active_cases_max,attack_rate_mean,attack_rate_std,attack_rate_min,attack_rate_max,case_fatality_rate_mean,case_fatality_rate_std,case_fatality_rate_min,case_fatality_rate_max,average_rt_mean,average_rt_std,average_rt_min,average_rt_max,secondary_infections_mean,secondary_infections_std,secondary_infections_min,secondary_infections_max,total_household_infections_mean,total_household_infections_std,total_household_infections_min,total_household_infections_max,total_community_infections_mean,total_community_infections_std,total_community_infections_min,total_community_infections_max,total_home_infections_mean,total_home_infections_std,total_home_infections_min,total_home_infections_max,total_school_infections_mean,total_school_infections_std,total_school_infections_min,total_school_infections_max,total_work_infections_mean,total_work_infections_std,total_work_infections_min,total_work_infections_max,total_other_infections_mean,total_other_infections_std,total_other_infections_min,total_other_infections_max,total_quarantined_agents_mean,total_quarantined_agents_std,total_quarantined_agents_min,total_quarantined_agents_max,total_mask_protected_contacts_mean,total_mask_protected_contacts_std,total_mask_protected_contacts_min,total_mask_protected_contacts_max,household_infection_share_mean,household_infection_share_std,household_infection_share_min,household_infection_share_max,community_infection_share_mean,community_infection_share_std,community_infection_share_min,community_infection_share_max,home_infection_share_mean,home_infection_share_std,home_infection_share_min,home_infection_share_max,school_infection_share_mean,school_infection_share_std,school_infection_share_min,school_infection_share_max,work_infection_share_mean,work_infection_share_std,work_infection_share_min,work_infection_share_max,other_infection_share_mean,other_infection_share_std,other_infection_share_min,other_infection_share_max,household_share_sum_mean,household_share_sum_std,household_share_sum_min,household_share_sum_max,location_share_sum_mean,location_share_sum_std,location_share_sum_min,location_share_sum_max,detection_rate_mean,detection_rate_std,detection_rate_min,detection_rate_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_min,quarantine_rate_max,undetected_infections_mean,undetected_infections_std,undetected_infections_min,undetected_infections_max,undetected_rate_mean,undetected_rate_std,undetected_rate_min,undetected_rate_max,asymptomatic_rate_observed_mean,asymptomatic_rate_observed_std,asymptomatic_rate_observed_min,asymptomatic_rate_observed_max,child_vaccination_coverage_mean,child_vaccination_coverage_std,child_vaccination_coverage_min,child_vaccination_coverage_max,adult_vaccination_coverage_mean,adult_vaccination_coverage_std,adult_vaccination_coverage_min,adult_vaccination_coverage_max,senior_vaccination_coverage_mean,senior_vaccination_coverage_std,senior_vaccination_coverage_min,senior_vaccination_coverage_max,child_attack_rate_mean,child_attack_rate_std,child_attack_rate_min,child_attack_rate_max,adult_attack_rate_mean,adult_attack_rate_std,adult_attack_rate_min,adult_attack_rate_max,senior_attack_rate_mean,senior_attack_rate_std,senior_attack_rate_min,senior_attack_rate_max,child_death_rate_mean,child_death_rate_std,child_death_rate_min,child_death_rate_max,adult_death_rate_mean,adult_death_rate_std,adult_death_rate_min,adult_death_rate_max,senior_death_rate_mean,senior_death_rate_std,senior_death_rate_min,senior_death_rate_max,total_vaccinations_mean,total_vaccinations_std,total_vaccinations_min,total_vaccinations_max,vaccination_coverage_mean,vaccination_coverage_std,vaccination_coverage_min,vaccination_coverage_max,breakthrough_infection_rate_mean,breakthrough_infection_rate_std,breakthrough_infection_rate_min,breakthrough_infection_rate_max,vaccinated_infection_rate_mean,vaccinated_infection_rate_std,vaccinated_infection_rate_min,vaccinated_infection_rate_max,unvaccinated_infection_rate_mean,unvaccinated_infection_rate_std,unvaccinated_infection_rate_min,unvaccinated_infection_rate_max,observed_vaccine_effectiveness_mean,observed_vaccine_effectiveness_std,observed_vaccine_effectiveness_min,observed_vaccine_effectiveness_max,lockdown_duration_mean,lockdown_duration_std,lockdown_duration_min,lockdown_duration_max,school_closure_duration_mean,school_closure_duration_std,school_closure_duration_min,school_closure_duration_max,mask_compliance_duration_mean,mask_compliance_duration_std,mask_compliance_duration_min,mask_compliance_duration_max,testing_rate_duration_mean,testing_rate_duration_std,testing_rate_duration_min,testing_rate_duration_max,quarantine_compliance_duration_mean,quarantine_compliance_duration_std,quarantine_compliance_duration_min,quarantine_compliance_duration_max,work_closure_duration_mean,work_closure_duration_std,work_closure_duration_min,work_closure_duration_max,senior_mobility_reduction_duration_mean,senior_mobility_reduction_duration_std,senior_mobility_reduction_duration_min,senior_mobility_reduction_duration_max,child_mobility_reduction_duration_mean,child_mobility_reduction_duration_std,child_mobility_reduction_duration_min,child_mobility_reduction_duration_max,vaccination_campaign_duration_mean,vaccination_campaign_duration_std,vaccination_campaign_duration_min,vaccination_campaign_duration_max
High mask compliance,5000.0,0.0,5000,5000,18.0,0.0,18,18,556.6,356.1387370112945,194,921,113.8,2.5884358211089573,111,118,0.11132,0.0712277474022589,0.0388,0.1842,0.007130311743663724,0.004671521408409368,0.004484304932735426,0.015463917525773196,0.011278115323413797,0.001988560014367216,0.008728879987115941,0.013473141195993603,538.6,356.1387370112945,176,903,39.4,28.218788067526926,14,73,499.2,329.03981521998213,162,837,165.8,105.12468787111808,64,275,360.2,245.42860468983642,104,614,12.6,9.154233993076646,6,28,0.0,0.0,0,0,918.4,687.0846381633052,130,1686,654764.6,448873.0878263922,171038,1067785,0.07440605388219587,0.01349653304533541,0.051601423487544484,0.08426966292134831,0.9255939461178041,0.013496533045335421,0.9157303370786517,0.9483985765124555,0.3238992082745501,0.043628132592596146,0.2669039145907473,0.375,0.6490623684307136,0.05370140754682272,0.5909090909090909,0.7188612099644128,0.027038423294736325,0.011431062440446872,0.014234875444839857,0.03932584269662921,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.09643763771282379,0.017263389708889684,0.0663265306122449,0.10824742268041238,0.07244367889439383,0.012984213695970066,0.05102040816326531,0.08448275862068966,501.0,319.0148899346236,173,827,0.9035623622871762,0.01726338970888968,0.8917525773195877,0.9336734693877551,0.27270779599429706,0.03208500875314176,0.23195876288659795,0.31896551724137934,0.27452541844417133,0.07514216717152522,0.19483101391650098,0.3619512195121951,0.36361065431389555,0.008516248828926735,0.3554076539101497,0.37757133377571334,0.36791222326832107,0.019657586446078727,0.34580384226491406,0.39438085327783556,0.3861407982623445,0.2608730516968627,0.11263467189030363,0.6461232604373758,0.034271497077092525,0.02124482616739261,0.012939615129396152,0.05812022583859183,0.04980376660921495,0.03518915767844233,0.01768990634755463,0.0910010111223458,0.0,0.0,0.0,0.0,6.635700066357e-05,0.00014837876426674118,0.0,0.00033178500331785003,0.003044449559674713,0.0015792399296306037,0.0010277492291880781,0.005055611729019211,1876.8,36.26568626125805,1831,1921,0.37536,0.007253137252251582,0.3662,0.3842,0.07649806942827495,0.05596122693264622,0.01717855283706403,0.1356297093649085,0.07649806942827495,0.05596122693264622,0.01717855283706403,0.1356297093649085,0.1322950186819688,0.08048619924027581,0.049226885452824234,0.2129217059197963,0.47886099211214556,0.13076983115230484,0.36300665646555674,0.6714735143768935,0.0,0.0,0,0,239.8,33.544000953970894,205,281,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,239.8,33.544000953970894,205,281,0.0,0.0,0,0
No vaccination,5000.0,0.0,5000,5000,18.0,0.0,18,18,696.0,412.3776586253593,224,1222,129.5,2.8867513459481255,126,133,0.1392,0.08247553172507184,0.0448,0.2444,0.004433023970208014,0.0033614227474450865,0.0013568521031207597,0.008928571428571428,0.014004113768201668,0.0033468367586606627,0.009345075089040098,0.01729001508000637,678.0,412.3776586253593,206,1204,56.0,31.88521078284832,18,95,622.0,380.5671206677389,188,1109,262.25,138.23259384096067,89,426,389.75,259.9261112957552,111,732,26.0,16.350331291240963,6,46,0.0,0.0,0,0,932.75,665.9621485740262,322,1879,70986.25,47931.03823463456,18389,132952,0.08414029973074269,0.003754478675696323,0.07890365448504984,0.08737864077669903,0.9158597002692573,0.003754478675696297,0.912621359223301,0.9210963455149501,0.4025794589929062,0.03756301724391782,0.3538205980066445,0.4322469982847341,0.5603168193446076,0.03832008839223336,0.5214408233276158,0.6079734219269103,0.0371037216624861,0.007190158529518666,0.02912621359223301,0.04631217838765009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.105023201702415,0.02234258011079869,0.09151414309484193,0.13839285714285715,0.06702639663857742,0.01149008999219617,0.056572379367720464,0.08035714285714286,627.75,375.99855939440334,193,1104,0.894976798297585,0.022342580110798614,0.8616071428571429,0.908485856905158,0.2856583501133069,0.02147424830196551,0.2544642857142857,0.30360065466448444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408552666477744,0.27817970908447437,0.13312034078807242,0.8008130081300813,0.05581076521512179,0.03193269834247602,0.018524536886577837,0.09658344283837056,0.07731655574969055,0.04187503915749448,0.024390243902439025,0.12551440329218108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258126585747311,0.0009290651501256196,0.0010427528675703858,0.0030864197530864196,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.08247553172507184,0.0448,0.2444,1.0,0.0,1.0,1.0,0.0,0.0,0,0,285.25,37.45552918684592,235,322,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,70.5,83.19254774317228,0,162,285.25,37.45552918684592,235,322,0.0,0.0,0,0
