agent_id,state,age_group,x,y,household_id,current_location_type
3985,Vaccinated,senior,86,37,H_1328,home
998,Susceptible,adult,36,25,H_332,work
3862,Susceptible,senior,86,7,H_1287,work
1952,Susceptible,senior,40,15,H_650,work
3703,Susceptible,adult,2,14,H_1234,work
2851,Susceptible,adult,70,34,H_950,work
2726,Susceptible,adult,76,80,H_908,work
1469,Vaccinated,senior,84,9,H_489,work
3135,Susceptible,adult,52,80,H_1045,work
126,Susceptible,child,45,45,H_42,school
4251,Vaccinated,adult,19,52,H_1417,work
4569,Susceptible,adult,48,63,H_1523,work
943,Vaccinated,adult,30,17,H_314,work
3470,Susceptible,adult,53,59,H_1156,work
4071,Susceptible,senior,73,12,H_1357,work
1432,Vaccinated,adult,4,19,H_477,work
3728,Recovered,senior,59,69,H_1242,work
821,Recovered,child,65,65,H_273,school
2252,Recovered,child,65,65,H_750,school
4708,Susceptible,adult,4,82,H_1569,work
4500,Vaccinated,adult,79,0,H_1500,work
3367,Susceptible,adult,89,13,H_1122,work
2436,Vaccinated,senior,53,81,H_812,work
1731,Susceptible,adult,29,71,H_577,work
3319,Susceptible,adult,42,9,H_1106,work
4571,Susceptible,adult,24,3,H_1523,work
3684,Susceptible,senior,0,69,H_1228,home
1052,Vaccinated,adult,55,32,H_350,work
1219,Vaccinated,adult,60,5,H_406,work
3576,Susceptible,senior,80,78,H_1192,work
4501,Susceptible,adult,42,71,H_1500,work
4293,Susceptible,adult,60,6,H_1431,work
3183,Susceptible,child,45,45,H_1061,school
4493,Susceptible,adult,78,43,H_1497,work
4810,Susceptible,adult,70,43,H_1603,work
1493,Vaccinated,child,45,45,H_497,school
1916,Vaccinated,adult,55,51,H_638,work
277,Susceptible,adult,75,71,H_92,work
2993,Vaccinated,adult,85,61,H_997,work
948,Vaccinated,adult,86,9,H_316,work
3200,Susceptible,adult,33,17,H_1066,work
1982,Susceptible,adult,75,33,H_660,work
1590,Vaccinated,child,25,25,H_530,school
213,Vaccinated,child,45,45,H_71,school
3766,Vaccinated,adult,71,41,H_1255,work
1249,Susceptible,senior,83,16,H_416,work
328,Vaccinated,adult,83,5,H_109,work
2169,Susceptible,adult,57,10,H_723,work
2146,Vaccinated,senior,61,12,H_715,home
4172,Recovered,child,10,10,H_1390,school
2908,Susceptible,adult,14,51,H_969,work
3640,Susceptible,child,25,25,H_1213,school
3283,Susceptible,child,75,20,H_1094,school
1261,Susceptible,senior,87,87,H_420,work
2113,Susceptible,adult,42,25,H_704,work
118,Susceptible,senior,20,1,H_39,home
2233,Vaccinated,child,45,45,H_744,school
1814,Susceptible,adult,67,62,H_604,work
4046,Susceptible,adult,60,6,H_1348,work
2527,Susceptible,child,25,25,H_842,school
4105,Vaccinated,adult,35,13,H_1368,work
1167,Recovered,child,65,65,H_389,school
3581,Susceptible,senior,18,45,H_1193,home
1300,Susceptible,senior,22,37,H_433,work
2778,Susceptible,adult,77,15,H_926,work
3144,Vaccinated,adult,3,45,H_1048,work
429,Susceptible,senior,77,70,H_143,work
3663,Susceptible,adult,14,81,H_1221,work
2830,Vaccinated,adult,29,72,H_943,work
507,Susceptible,senior,12,74,H_169,work
3098,Recovered,adult,70,34,H_1032,work
2842,Vaccinated,adult,80,15,H_947,work
458,Vaccinated,senior,4,34,H_152,home
3095,Vaccinated,senior,72,77,H_1031,home
1075,Recovered,child,65,65,H_358,school
4194,Recovered,senior,41,19,H_1398,work
521,Vaccinated,senior,45,41,H_173,work
183,Vaccinated,adult,6,83,H_61,work
3713,Recovered,child,65,65,H_1237,school
433,Recovered,adult,77,85,H_144,work
920,Susceptible,senior,16,16,H_306,home
2482,Susceptible,senior,18,8,H_827,work
283,Susceptible,adult,87,42,H_94,work
1270,Susceptible,senior,37,24,H_423,home
1574,Susceptible,senior,78,76,H_524,work
1429,Susceptible,adult,8,11,H_476,work
4478,Susceptible,adult,28,66,H_1492,work
1608,Susceptible,adult,31,44,H_536,work
577,Vaccinated,senior,44,2,H_192,work
3001,Susceptible,adult,27,38,H_1000,work
2509,Susceptible,adult,15,78,H_836,work
2556,Susceptible,adult,12,41,H_852,work
1490,Susceptible,adult,43,57,H_496,work
4582,Susceptible,child,65,65,H_1527,school
4550,Susceptible,senior,8,49,H_1516,work
615,Susceptible,adult,44,42,H_205,work
66,Susceptible,adult,10,76,H_22,work
3228,Vaccinated,senior,77,50,H_1076,work
4350,Susceptible,adult,11,10,H_1450,work
809,Susceptible,adult,15,29,H_269,work
3654,Vaccinated,adult,45,48,H_1218,work
2353,Susceptible,adult,79,44,H_784,work
2290,Vaccinated,adult,71,29,H_763,work
2310,Vaccinated,child,75,20,H_770,school
4891,Susceptible,adult,79,43,H_1630,work
4238,Vaccinated,child,45,45,H_1412,school
2071,Susceptible,senior,25,60,H_690,work
2535,Recovered,child,10,10,H_845,school
1284,Vaccinated,senior,58,60,H_428,home
2682,Susceptible,child,75,20,H_894,school
1100,Susceptible,adult,16,81,H_366,work
4085,Vaccinated,child,65,65,H_1361,school
1399,Vaccinated,adult,11,29,H_466,work
798,Recovered,senior,8,0,H_266,home
3893,Susceptible,adult,2,26,H_1297,work
1685,Susceptible,adult,50,55,H_561,work
3726,Recovered,senior,6,85,H_1242,home
4244,Susceptible,child,45,45,H_1414,school
350,Susceptible,adult,73,81,H_116,work
2494,Susceptible,child,75,20,H_831,school
3014,Vaccinated,child,25,25,H_1004,school
337,Recovered,adult,46,50,H_112,work
368,Susceptible,adult,43,12,H_122,work
1853,Susceptible,senior,23,63,H_617,home
2828,Vaccinated,adult,19,65,H_942,work
2729,Susceptible,adult,2,84,H_909,work
2214,Susceptible,adult,61,57,H_738,work
1320,Vaccinated,adult,65,39,H_440,work
727,Recovered,child,10,10,H_242,school
2626,Vaccinated,adult,8,87,H_875,work
3179,Vaccinated,child,75,20,H_1059,school
1819,Susceptible,senior,80,60,H_606,home
4047,Susceptible,adult,37,28,H_1349,work
3341,Vaccinated,adult,1,61,H_1113,work
2138,Vaccinated,adult,40,33,H_712,work
2250,Susceptible,senior,52,75,H_750,work
4772,Vaccinated,adult,15,20,H_1590,work
1012,Recovered,adult,83,51,H_337,work
905,Vaccinated,adult,62,64,H_301,work
1475,Vaccinated,adult,51,69,H_491,work
764,Vaccinated,adult,55,41,H_254,work
3807,Susceptible,adult,74,46,H_1269,work
4469,Vaccinated,adult,31,4,H_1489,work
3930,Susceptible,adult,88,74,H_1310,work
1417,Vaccinated,adult,73,66,H_472,work
2666,Vaccinated,senior,6,71,H_888,home
4226,Susceptible,adult,6,42,H_1408,work
4873,Vaccinated,senior,9,81,H_1624,home
1649,Vaccinated,child,65,65,H_549,school
3073,Vaccinated,senior,21,53,H_1024,work
2968,Vaccinated,adult,55,8,H_989,work
2036,Vaccinated,adult,73,9,H_678,work
2212,Susceptible,adult,82,28,H_737,work
2836,Susceptible,senior,75,33,H_945,work
204,Vaccinated,adult,21,29,H_68,work
1498,Susceptible,adult,81,48,H_499,work
2958,Recovered,child,10,10,H_986,school
2789,Recovered,child,75,20,H_929,school
3891,Recovered,child,10,10,H_1297,school
3770,Vaccinated,child,25,25,H_1256,school
1184,Susceptible,child,75,20,H_394,school
421,Vaccinated,adult,45,2,H_140,work
744,Vaccinated,adult,40,59,H_248,work
4115,Susceptible,adult,38,62,H_1371,work
2059,Susceptible,adult,7,10,H_686,work
2350,Susceptible,child,45,45,H_783,school
936,Susceptible,adult,41,73,H_312,work
872,Recovered,child,75,20,H_290,school
954,Susceptible,senior,46,47,H_318,home
2370,Vaccinated,adult,86,4,H_790,work
1373,Vaccinated,senior,66,48,H_457,work
4535,Susceptible,child,65,65,H_1511,school
3657,Susceptible,adult,29,22,H_1219,work
3401,Recovered,child,25,25,H_1133,school
4480,Susceptible,senior,74,27,H_1493,work
1230,Susceptible,adult,7,27,H_410,work
3900,Recovered,child,10,10,H_1300,school
3371,Susceptible,adult,25,55,H_1123,work
3614,Recovered,child,10,10,H_1204,school
445,Susceptible,child,45,45,H_148,school
294,Susceptible,adult,60,79,H_98,work
190,Susceptible,adult,59,55,H_63,work
2693,Susceptible,adult,57,40,H_897,work
3017,Vaccinated,adult,61,54,H_1005,work
2433,Susceptible,child,75,20,H_811,school
2795,Susceptible,adult,87,41,H_931,work
3425,Vaccinated,adult,19,61,H_1141,work
698,Susceptible,adult,83,32,H_232,work
765,Vaccinated,adult,83,86,H_255,work
1927,Susceptible,adult,45,58,H_642,work
1893,Susceptible,senior,13,64,H_631,work
3744,Susceptible,senior,57,4,H_1248,home
1747,Vaccinated,child,25,25,H_582,school
3980,Vaccinated,adult,40,69,H_1326,work
855,Susceptible,adult,70,80,H_285,work
1091,Susceptible,adult,11,88,H_363,work
384,Susceptible,adult,2,58,H_128,work
2382,Susceptible,senior,50,5,H_794,work
4732,Susceptible,adult,17,6,H_1577,work
4076,Vaccinated,adult,49,21,H_1358,work
4840,Susceptible,child,75,20,H_1613,school
2112,Vaccinated,adult,28,13,H_704,work
397,Vaccinated,adult,48,83,H_132,work
2878,Vaccinated,adult,28,31,H_959,work
979,Susceptible,adult,56,84,H_326,work
3827,Susceptible,adult,59,28,H_1275,work
665,Vaccinated,adult,72,58,H_221,work
