agent_id,state,age_group,x,y,household_id,current_location_type
2343,Susceptible,adult,42,81,H_781,work
2119,Recovered,adult,6,70,H_706,work
298,Vaccinated,adult,40,79,H_99,work
4357,Vaccinated,adult,6,75,H_1452,work
76,Recovered,child,25,25,H_25,school
4674,Recovered,child,75,20,H_1558,school
1086,Susceptible,adult,58,31,H_362,work
1473,Susceptible,adult,71,12,H_491,work
1001,Vaccinated,adult,68,85,H_333,work
671,Susceptible,adult,83,81,H_223,work
96,Susceptible,adult,21,15,H_32,work
3713,Vaccinated,adult,38,26,H_1237,work
3182,Susceptible,adult,83,65,H_1060,work
1985,Susceptible,adult,63,24,H_661,work
3689,Susceptible,senior,45,86,H_1229,work
3418,Susceptible,adult,80,19,H_1139,work
3836,Susceptible,adult,60,3,H_1278,work
491,Vaccinated,adult,10,70,H_163,work
4325,Susceptible,adult,56,1,H_1441,work
3753,Susceptible,senior,49,56,H_1251,work
249,Recovered,child,25,25,H_83,school
3330,Vaccinated,senior,58,70,H_1110,work
1126,Recovered,adult,9,25,H_375,work
4079,Recovered,child,65,65,H_1359,school
4552,Susceptible,adult,56,36,H_1517,work
3543,Susceptible,senior,75,81,H_1181,work
5,Recovered,adult,77,12,H_1,work
3565,Vaccinated,adult,19,58,H_1188,work
2262,Vaccinated,adult,47,15,H_754,work
4579,Susceptible,adult,59,2,H_1526,work
4035,Recovered,child,65,65,H_1345,school
3140,Vaccinated,adult,68,20,H_1046,work
4075,Recovered,adult,73,19,H_1358,work
4129,Susceptible,adult,36,66,H_1376,work
1210,Recovered,child,65,65,H_403,school
2571,Recovered,adult,52,69,H_857,work
1959,Susceptible,adult,68,8,H_653,work
1729,Vaccinated,adult,23,73,H_576,work
4688,Vaccinated,adult,24,88,H_1562,work
3398,Susceptible,adult,26,71,H_1132,work
2525,Susceptible,adult,89,43,H_841,work
4401,Susceptible,adult,36,84,H_1467,work
1964,Recovered,adult,87,84,H_654,work
2386,Susceptible,adult,9,42,H_795,work
2498,Recovered,child,45,45,H_832,school
2317,Susceptible,senior,19,64,H_772,home
674,Recovered,child,10,10,H_224,school
4018,Susceptible,adult,83,52,H_1339,work
4809,Susceptible,adult,52,60,H_1603,work
4931,Susceptible,adult,55,56,H_1643,work
3014,Vaccinated,adult,76,28,H_1004,work
614,Vaccinated,adult,54,15,H_204,work
882,Susceptible,adult,33,66,H_294,work
3573,Recovered,child,10,10,H_1191,school
4338,Vaccinated,adult,68,36,H_1446,work
1362,Recovered,child,25,25,H_454,school
4759,Vaccinated,adult,77,76,H_1586,work
1908,Recovered,child,25,25,H_636,school
328,Susceptible,senior,45,25,H_109,work
1180,Vaccinated,adult,43,61,H_393,work
1630,Susceptible,adult,35,13,H_543,work
2770,Vaccinated,child,25,25,H_923,school
2774,Recovered,child,75,20,H_924,school
1168,Vaccinated,adult,84,20,H_389,work
3396,Susceptible,adult,21,37,H_1132,work
1073,Recovered,child,75,20,H_357,school
2274,Vaccinated,adult,27,0,H_758,work
146,Vaccinated,adult,12,82,H_48,work
4061,Recovered,child,25,25,H_1353,school
409,Susceptible,adult,23,49,H_136,work
3807,Recovered,child,75,20,H_1269,school
2197,Recovered,child,10,10,H_732,school
4864,Susceptible,senior,15,23,H_1621,work
3847,Susceptible,adult,64,33,H_1282,work
3399,Vaccinated,adult,82,75,H_1133,work
627,Vaccinated,adult,37,1,H_209,work
695,Vaccinated,adult,28,84,H_231,work
908,Susceptible,adult,75,2,H_302,work
903,Susceptible,adult,80,8,H_301,work
1025,Susceptible,adult,14,17,H_341,work
4953,Susceptible,senior,54,74,H_1651,home
1561,Susceptible,adult,40,2,H_520,work
4753,Vaccinated,senior,10,50,H_1584,home
3395,Vaccinated,adult,57,14,H_1131,work
471,Susceptible,adult,20,14,H_157,work
1272,Recovered,adult,2,4,H_424,work
3748,Recovered,child,45,45,H_1249,school
2260,Recovered,child,65,65,H_753,school
1555,Vaccinated,adult,32,69,H_518,work
4791,Recovered,child,45,45,H_1597,school
931,Recovered,child,45,45,H_310,school
3166,Recovered,child,65,65,H_1055,school
4368,Recovered,adult,17,64,H_1456,work
4559,Susceptible,adult,65,16,H_1519,work
1161,Susceptible,adult,65,10,H_387,work
3763,Susceptible,senior,16,36,H_1254,work
3405,Vaccinated,adult,88,22,H_1135,work
2863,Recovered,child,45,45,H_954,school
1999,Susceptible,adult,48,11,H_666,work
2217,Vaccinated,senior,21,74,H_739,home
1494,Vaccinated,senior,21,50,H_498,work
3133,Vaccinated,adult,8,58,H_1044,work
1260,Vaccinated,adult,16,28,H_420,work
3568,Susceptible,adult,33,75,H_1189,work
1707,Vaccinated,adult,57,56,H_569,work
351,Recovered,child,25,25,H_117,school
2138,Recovered,child,75,20,H_712,school
2051,Vaccinated,senior,15,47,H_683,work
4702,Susceptible,adult,83,25,H_1567,work
2423,Susceptible,senior,20,22,H_807,work
4901,Vaccinated,adult,35,60,H_1633,work
1687,Recovered,child,10,10,H_562,school
176,Susceptible,adult,28,17,H_58,work
3947,Recovered,child,75,20,H_1315,school
3663,Susceptible,senior,11,31,H_1221,work
4270,Susceptible,adult,43,82,H_1423,work
863,Susceptible,adult,77,22,H_287,work
2439,Recovered,adult,64,65,H_813,work
2291,Recovered,child,45,45,H_763,school
1829,Susceptible,adult,3,77,H_609,work
859,Vaccinated,senior,43,60,H_286,work
2094,Susceptible,adult,29,2,H_698,work
2769,Vaccinated,senior,4,21,H_923,home
3146,Recovered,child,65,65,H_1048,school
436,Recovered,child,75,20,H_145,school
700,Recovered,child,25,25,H_233,school
1889,Recovered,child,25,25,H_629,school
2574,Vaccinated,adult,52,55,H_858,work
2270,Recovered,child,75,20,H_756,school
256,Susceptible,senior,38,6,H_85,home
1787,Susceptible,adult,28,25,H_595,work
714,Vaccinated,adult,66,81,H_238,work
457,Susceptible,senior,63,54,H_152,home
4936,Susceptible,adult,19,32,H_1645,work
4861,Susceptible,adult,88,34,H_1620,work
745,Vaccinated,adult,67,81,H_248,work
4600,Susceptible,adult,87,7,H_1533,work
1435,Susceptible,senior,20,84,H_478,home
3137,Susceptible,adult,74,39,H_1045,work
3545,Susceptible,adult,13,59,H_1181,work
3005,Recovered,child,45,45,H_1001,school
2282,Susceptible,adult,6,58,H_760,work
1207,Susceptible,adult,51,78,H_402,work
321,Vaccinated,senior,43,71,H_107,work
4099,Vaccinated,adult,9,29,H_1366,work
3332,Recovered,child,10,10,H_1110,school
4991,Recovered,child,25,25,H_1663,school
1605,Vaccinated,senior,67,55,H_535,work
4776,Vaccinated,adult,53,50,H_1592,work
12,Recovered,senior,80,6,H_4,work
4139,Recovered,child,75,20,H_1379,school
3442,Susceptible,adult,52,89,H_1147,work
184,Vaccinated,adult,51,8,H_61,work
746,Vaccinated,adult,67,8,H_248,work
4695,Vaccinated,adult,23,9,H_1565,work
567,Vaccinated,adult,19,36,H_189,work
3179,Susceptible,adult,0,35,H_1059,work
1285,Vaccinated,senior,86,37,H_428,work
2468,Recovered,child,75,20,H_822,school
1030,Recovered,child,45,45,H_343,school
1697,Susceptible,senior,29,53,H_565,work
472,Recovered,child,45,45,H_157,school
792,Vaccinated,senior,47,47,H_264,home
118,Susceptible,adult,56,1,H_39,work
1835,Susceptible,adult,76,6,H_611,work
1279,Recovered,child,10,10,H_426,school
1744,Recovered,child,45,45,H_581,school
2653,Susceptible,adult,63,40,H_884,work
1658,Susceptible,adult,70,81,H_552,work
3601,Susceptible,adult,36,4,H_1200,work
3627,Vaccinated,adult,77,27,H_1209,work
894,Vaccinated,adult,34,77,H_298,work
3475,Susceptible,senior,81,73,H_1158,work
870,Susceptible,adult,73,71,H_290,work
4658,Susceptible,adult,79,19,H_1552,work
127,Recovered,adult,43,67,H_42,work
521,Vaccinated,senior,55,80,H_173,work
2998,Recovered,child,65,65,H_999,school
2859,Susceptible,adult,66,50,H_953,work
4599,Recovered,child,75,20,H_1533,school
3569,Recovered,child,10,10,H_1189,school
3916,Recovered,child,10,10,H_1305,school
2212,Susceptible,adult,24,20,H_737,work
3108,Susceptible,adult,71,50,H_1036,work
4994,Susceptible,adult,15,76,H_1664,work
3120,Recovered,child,45,45,H_1040,school
4087,Susceptible,adult,86,7,H_1362,work
4853,Susceptible,adult,74,3,H_1617,work
2210,Vaccinated,adult,59,58,H_736,work
2810,Recovered,child,25,25,H_936,school
4560,Vaccinated,senior,36,33,H_1520,home
4239,Vaccinated,senior,55,1,H_1413,work
228,Recovered,child,65,65,H_76,school
4160,Susceptible,adult,77,8,H_1386,work
3033,Recovered,child,65,65,H_1011,school
50,Susceptible,senior,37,53,H_16,work
435,Recovered,child,25,25,H_145,school
1487,Vaccinated,adult,44,20,H_495,work
2081,Susceptible,adult,46,35,H_693,work
2686,Susceptible,adult,76,18,H_895,work
2095,Susceptible,senior,10,60,H_698,work
755,Susceptible,adult,60,30,H_251,work
