Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,46,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,111,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,144,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,90,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,108,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,1515,0,18,0,0,0,3467,18,0,0.0,0,0,0,0,0,0,112,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,1514,1,18,0,0,0,3467,19,1,0.05555555555555555,0,1,0,1,0,0,193,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,100,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,118,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,20,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,1514,1,18,0,0,0,3467,19,0,0.0,0,0,0,0,0,0,111,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,1513,2,18,0,0,0,3467,20,1,0.05555555555555555,0,1,0,1,0,0,128,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,1513,3,18,0,0,0,3466,21,1,0.05555555555555555,0,1,0,1,0,0,162,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,1513,3,18,0,0,0,3466,21,0,0.0,0,0,0,0,0,0,103,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,1512,4,18,0,0,0,3466,22,1,0.05555555555555555,0,1,0,0,1,0,143,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,1512,4,18,0,0,0,3466,22,0,0.0,0,0,0,0,0,0,184,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,1512,4,18,0,0,0,3466,22,0,0.0,0,0,0,0,0,0,90,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,1511,5,18,0,0,0,3466,23,1,0.05555555555555555,0,1,0,0,1,0,156,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,1511,5,18,0,0,0,3466,23,0,0.0,0,0,0,0,0,0,181,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
29,1511,5,18,0,0,0,3466,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
30,1510,6,18,0,0,0,3466,24,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
31,1510,6,18,0,0,0,3466,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
32,1510,6,18,0,0,0,3466,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
33,1510,6,18,0,0,0,3466,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
34,1510,6,18,0,0,0,3466,24,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
