agent_id,state,age_group,x,y,household_id,current_location_type
3468,Susceptible,adult,80,62,H_1156,work
792,Susceptible,child,45,45,H_264,school
1340,Susceptible,adult,62,62,H_446,work
121,Susceptible,adult,76,35,H_40,work
3133,Susceptible,adult,83,24,H_1044,work
1068,Vaccinated,child,75,20,H_356,school
3241,Susceptible,child,25,25,H_1080,school
4068,Susceptible,child,45,45,H_1356,school
552,Susceptible,adult,73,60,H_184,work
3675,Vaccinated,child,25,25,H_1225,school
4357,Susceptible,child,65,65,H_1452,school
1119,Susceptible,adult,31,3,H_373,work
3413,Susceptible,adult,66,87,H_1137,work
1991,Vaccinated,adult,58,41,H_663,work
1294,Vaccinated,adult,65,70,H_431,work
2086,Vaccinated,adult,68,22,H_695,work
967,Vaccinated,adult,59,72,H_322,work
1589,Vaccinated,child,65,65,H_529,school
410,Vaccinated,adult,11,73,H_136,work
3032,Susceptible,adult,65,32,H_1010,work
3445,Recovered,child,25,25,H_1148,school
2998,Susceptible,adult,23,65,H_999,work
3705,Susceptible,adult,25,54,H_1235,work
4903,Susceptible,adult,78,26,H_1634,work
2203,Susceptible,adult,13,86,H_734,work
3583,Vaccinated,adult,72,87,H_1194,work
1475,Vaccinated,senior,29,49,H_491,home
1110,Susceptible,child,10,10,H_370,school
2432,Susceptible,senior,59,21,H_810,work
3742,Vaccinated,child,45,45,H_1247,school
2096,Susceptible,adult,64,48,H_698,work
3268,Susceptible,senior,81,62,H_1089,home
4978,Vaccinated,adult,39,22,H_1659,work
3071,Susceptible,adult,30,6,H_1023,work
181,Vaccinated,child,75,20,H_60,school
2529,Susceptible,adult,71,51,H_843,work
1252,Susceptible,adult,20,10,H_417,work
4535,Susceptible,adult,0,3,H_1511,work
1878,Vaccinated,senior,89,68,H_626,work
3526,Vaccinated,child,45,45,H_1175,school
3739,Recovered,child,45,45,H_1246,school
963,Susceptible,adult,8,6,H_321,work
4702,Vaccinated,child,45,45,H_1567,school
4693,Susceptible,adult,64,81,H_1564,work
4355,Susceptible,senior,37,73,H_1451,home
1497,Vaccinated,adult,17,24,H_499,work
752,Susceptible,adult,65,53,H_250,work
1099,Susceptible,adult,3,71,H_366,work
2987,Susceptible,adult,44,53,H_995,work
106,Susceptible,adult,70,30,H_35,work
4266,Susceptible,adult,24,32,H_1422,work
977,Vaccinated,adult,41,25,H_325,work
1452,Vaccinated,senior,2,2,H_484,work
534,Susceptible,adult,5,67,H_178,work
3838,Susceptible,senior,17,81,H_1279,work
3193,Susceptible,adult,65,33,H_1064,work
4252,Susceptible,senior,25,8,H_1417,home
2419,Vaccinated,adult,73,44,H_806,work
4789,Susceptible,adult,43,58,H_1596,work
441,Susceptible,adult,33,4,H_147,work
4519,Vaccinated,senior,28,50,H_1506,work
2577,Susceptible,adult,56,5,H_859,work
530,Susceptible,adult,30,11,H_176,work
