agent_id,state,age_group,x,y,household_id,current_location_type
2452,Recovered,child,75,20,H_817,school
3328,Susceptible,senior,62,11,H_1109,work
245,Susceptible,senior,33,64,H_81,home
288,Susceptible,senior,38,52,H_96,work
4116,Susceptible,adult,47,54,H_1372,work
4054,Vaccinated,adult,56,8,H_1351,work
1637,Vaccinated,senior,5,59,H_545,work
1351,Susceptible,adult,80,68,H_450,work
3025,Recovered,adult,85,70,H_1008,work
3891,Susceptible,adult,20,72,H_1297,work
4576,Vaccinated,adult,4,88,H_1525,work
1357,Vaccinated,child,65,65,H_452,school
2610,Susceptible,senior,72,74,H_870,home
1119,Susceptible,adult,23,12,H_373,work
4287,Vaccinated,senior,60,30,H_1429,home
2797,Vaccinated,adult,7,52,H_932,work
1081,Vaccinated,adult,64,42,H_360,work
1146,Vaccinated,adult,1,67,H_382,work
2759,Susceptible,adult,67,29,H_919,work
2131,Recovered,child,45,45,H_710,school
2467,Susceptible,adult,28,86,H_822,work
2446,Susceptible,adult,78,40,H_815,work
4799,Vaccinated,senior,64,18,H_1599,work
4270,Susceptible,adult,51,17,H_1423,work
1478,Susceptible,adult,76,32,H_492,work
1282,Recovered,child,10,10,H_427,school
3770,Vaccinated,adult,49,37,H_1256,work
587,Susceptible,senior,80,18,H_195,work
2618,Susceptible,adult,55,51,H_872,work
2837,Recovered,adult,73,19,H_945,work
2709,Susceptible,adult,22,51,H_903,work
4669,Recovered,child,45,45,H_1556,school
2026,Vaccinated,senior,48,81,H_675,home
4436,Susceptible,adult,50,46,H_1478,work
201,Vaccinated,senior,9,70,H_67,work
2429,Vaccinated,child,65,65,H_809,school
2913,Vaccinated,adult,78,76,H_971,work
160,Susceptible,adult,2,48,H_53,work
451,Susceptible,adult,39,88,H_150,work
3637,Recovered,senior,67,37,H_1212,work
4666,Vaccinated,adult,22,51,H_1555,work
4918,Susceptible,adult,50,62,H_1639,work
115,Recovered,child,45,45,H_38,school
3214,Susceptible,adult,18,34,H_1071,work
2269,Vaccinated,adult,59,66,H_756,work
2082,Susceptible,adult,76,48,H_694,work
3755,Susceptible,senior,82,88,H_1251,home
1013,Susceptible,adult,86,41,H_337,work
1836,Vaccinated,adult,9,34,H_612,work
4278,Recovered,child,75,20,H_1426,school
165,Susceptible,adult,45,74,H_55,work
2850,Vaccinated,adult,15,62,H_950,work
4775,Vaccinated,adult,85,54,H_1591,work
