agent_id,state,age_group,x,y,household_id,current_location_type
3853,Recovered,child,25,25,H_1284,school
1171,Susceptible,adult,38,62,H_390,work
202,Recovered,child,75,20,H_67,school
2846,Susceptible,adult,8,69,H_948,work
3876,Recovered,child,45,45,H_1292,school
4974,Vaccinated,adult,16,0,H_1658,work
4256,Susceptible,senior,73,81,H_1418,work
322,Vaccinated,adult,70,15,H_107,work
3988,Susceptible,adult,86,22,H_1329,work
1081,Susceptible,adult,15,84,H_360,work
2722,Susceptible,adult,38,40,H_907,work
28,Susceptible,adult,64,70,H_9,work
104,Recovered,adult,15,24,H_34,work
2397,Susceptible,adult,6,21,H_799,work
2290,Vaccinated,adult,53,81,H_763,work
4897,Susceptible,adult,13,23,H_1632,work
4319,Susceptible,senior,37,31,H_1439,home
1332,Susceptible,adult,50,19,H_444,work
3432,Vaccinated,adult,42,85,H_1144,work
2391,Susceptible,adult,10,42,H_797,work
2244,Susceptible,adult,61,72,H_748,work
2489,Vaccinated,adult,75,74,H_829,work
4971,Susceptible,adult,7,15,H_1657,work
2148,Vaccinated,adult,65,47,H_716,work
4937,Susceptible,child,65,65,H_1645,school
4963,Susceptible,adult,46,16,H_1654,work
4156,Vaccinated,adult,48,26,H_1385,work
3198,Susceptible,senior,88,61,H_1066,home
4680,Vaccinated,child,75,20,H_1560,school
2199,Vaccinated,child,65,65,H_733,school
1272,Recovered,child,45,45,H_424,school
1434,Vaccinated,adult,78,25,H_478,work
2496,Susceptible,adult,26,77,H_832,work
1498,Vaccinated,adult,4,67,H_499,work
4494,Susceptible,adult,39,36,H_1498,work
4300,Recovered,senior,64,24,H_1433,home
4744,Susceptible,adult,70,89,H_1581,work
1706,Dead,senior,26,71,H_568,home
1939,Susceptible,senior,17,0,H_646,home
2308,Vaccinated,senior,3,83,H_769,home
4373,Vaccinated,senior,16,3,H_1457,home
1342,Susceptible,adult,1,78,H_447,work
3572,Vaccinated,adult,55,64,H_1190,work
4472,Susceptible,child,65,65,H_1490,school
1226,Susceptible,adult,15,39,H_408,work
4067,Vaccinated,adult,3,14,H_1355,work
2067,Recovered,child,25,25,H_689,school
358,Vaccinated,senior,56,45,H_119,home
4804,Vaccinated,senior,88,34,H_1601,home
2646,Vaccinated,adult,73,50,H_882,work
1258,Recovered,child,25,25,H_419,school
3226,Recovered,child,75,20,H_1075,school
4781,Vaccinated,adult,63,49,H_1593,work
1179,Vaccinated,adult,34,50,H_393,work
2303,Susceptible,senior,67,75,H_767,home
3954,Susceptible,adult,62,52,H_1318,work
4714,Vaccinated,child,75,20,H_1571,school
3841,Recovered,adult,33,47,H_1280,work
2055,Vaccinated,adult,65,8,H_685,work
3915,Vaccinated,adult,20,25,H_1305,work
2998,Recovered,adult,23,65,H_999,work
788,Recovered,child,25,25,H_262,school
4773,Susceptible,senior,53,0,H_1591,home
2724,Susceptible,senior,74,34,H_908,work
4891,Vaccinated,adult,37,11,H_1630,work
4523,Susceptible,adult,40,26,H_1507,work
4355,Susceptible,senior,59,2,H_1451,work
3763,Vaccinated,adult,42,66,H_1254,work
2815,Susceptible,adult,33,68,H_938,work
4434,Susceptible,adult,84,72,H_1478,work
1082,Susceptible,senior,77,1,H_360,home
4688,Vaccinated,senior,1,15,H_1562,work
4387,Susceptible,child,65,65,H_1462,school
4883,Susceptible,adult,77,47,H_1627,work
4660,Vaccinated,senior,72,84,H_1553,work
4854,Vaccinated,senior,63,21,H_1618,home
3607,Recovered,senior,28,58,H_1202,work
448,Vaccinated,adult,80,75,H_149,work
2164,Vaccinated,adult,83,48,H_721,work
1194,Vaccinated,adult,6,22,H_398,work
4144,Vaccinated,adult,73,8,H_1381,work
3950,Susceptible,adult,48,7,H_1316,work
1186,Susceptible,adult,52,4,H_395,work
2352,Susceptible,senior,36,1,H_784,home
1318,Vaccinated,child,65,65,H_439,school
3244,Susceptible,adult,5,59,H_1081,work
3685,Vaccinated,adult,23,23,H_1228,work
353,Vaccinated,adult,59,46,H_117,work
4950,Recovered,child,10,10,H_1650,school
1816,Susceptible,senior,2,78,H_605,work
4371,Vaccinated,senior,2,87,H_1457,work
4615,Susceptible,adult,41,53,H_1538,work
2583,Asymptomatic,senior,5,82,H_861,home
3156,Recovered,child,25,25,H_1052,school
2158,Susceptible,adult,39,44,H_719,work
504,Vaccinated,adult,62,48,H_168,work
3041,Recovered,child,25,25,H_1013,school
2305,Vaccinated,adult,35,24,H_768,work
611,Susceptible,adult,25,88,H_203,work
4845,Recovered,adult,31,89,H_1615,work
2028,Vaccinated,adult,65,0,H_676,work
1121,Susceptible,adult,72,25,H_373,work
1489,Susceptible,adult,84,17,H_496,work
517,Vaccinated,adult,57,52,H_172,work
4981,Vaccinated,adult,16,47,H_1660,work
3299,Recovered,senior,23,77,H_1099,work
3690,Susceptible,child,45,45,H_1230,school
4087,Susceptible,adult,61,14,H_1362,work
505,Vaccinated,senior,3,22,H_168,home
242,Susceptible,adult,73,22,H_80,work
2525,Recovered,child,45,45,H_841,school
2215,Vaccinated,adult,52,58,H_738,work
2393,Susceptible,adult,18,36,H_797,work
1739,Vaccinated,adult,9,77,H_579,work
1299,Vaccinated,adult,85,52,H_433,work
4798,Recovered,child,10,10,H_1599,school
2937,Vaccinated,adult,7,33,H_979,work
939,Vaccinated,adult,88,61,H_313,work
1780,Vaccinated,adult,36,81,H_593,work
4872,Susceptible,senior,23,16,H_1624,work
4422,Vaccinated,adult,72,43,H_1474,work
58,Vaccinated,senior,24,3,H_19,home
744,Vaccinated,senior,60,56,H_248,home
1402,Vaccinated,adult,69,22,H_467,work
4916,Susceptible,senior,78,8,H_1638,home
1478,Vaccinated,child,45,45,H_492,school
2531,Susceptible,adult,16,71,H_843,work
602,Recovered,child,45,45,H_200,school
2233,Vaccinated,adult,45,7,H_744,work
4133,Asymptomatic,child,75,20,H_1377,school
89,Susceptible,adult,78,74,H_29,work
1269,Recovered,child,45,45,H_423,school
1329,Recovered,child,75,20,H_443,school
4770,Vaccinated,adult,34,13,H_1590,work
3798,Susceptible,adult,5,61,H_1266,work
1964,Susceptible,adult,39,64,H_654,work
3361,Susceptible,adult,71,6,H_1120,work
316,Susceptible,senior,81,17,H_105,home
1000,Susceptible,adult,5,44,H_333,work
2707,Recovered,child,25,25,H_902,school
257,Recovered,child,10,10,H_85,school
81,Susceptible,adult,87,58,H_27,work
1954,Recovered,child,45,45,H_651,school
831,Susceptible,senior,28,55,H_277,home
4944,Vaccinated,adult,68,1,H_1648,work
4812,Recovered,child,25,25,H_1604,school
430,Vaccinated,adult,17,70,H_143,work
577,Susceptible,adult,67,7,H_192,work
2865,Susceptible,adult,5,2,H_955,work
4091,Vaccinated,adult,46,17,H_1363,work
3055,Recovered,child,25,25,H_1018,school
68,Susceptible,senior,7,13,H_22,home
4485,Vaccinated,senior,72,59,H_1495,home
4307,Vaccinated,child,10,10,H_1435,school
4988,Vaccinated,adult,51,89,H_1662,work
3509,Recovered,child,75,20,H_1169,school
580,Recovered,adult,85,80,H_193,work
84,Vaccinated,adult,23,33,H_28,work
1872,Vaccinated,senior,76,69,H_624,home
4200,Vaccinated,adult,56,83,H_1400,work
