Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3043,0,18,0,0,0,1939,18,0,0.0,0,0,0,0,0,0,29,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,3043,1,18,0,0,0,1938,19,1,0.05555555555555555,0,1,0,1,0,0,133,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,3043,1,18,0,0,0,1938,19,0,0.0,0,0,0,0,0,0,92,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,3042,2,18,0,0,0,1938,20,1,0.05555555555555555,0,1,0,0,1,0,10,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,3041,3,18,0,0,0,1938,21,1,0.05555555555555555,0,1,0,1,0,0,115,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,3041,3,18,0,0,0,1938,21,0,0.0,0,0,0,0,0,0,101,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,3041,3,18,0,0,0,1938,21,0,0.0,0,0,0,0,0,0,83,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,3040,5,18,0,0,0,1937,23,2,0.1111111111111111,0,2,0,2,0,0,124,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,3040,5,18,0,0,0,1937,23,0,0.0,0,0,0,0,0,0,116,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,3040,5,18,0,0,0,1937,23,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,3039,6,18,0,0,0,1937,24,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,3038,7,18,0,0,0,1937,25,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,3038,7,18,0,0,0,1937,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,3037,8,18,0,0,0,1937,26,1,0.05555555555555555,0,1,0,1,0,0,36,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,3037,8,18,0,0,0,1937,26,0,0.0,0,0,0,0,0,0,54,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,3036,9,18,0,0,0,1937,27,1,0.05555555555555555,0,1,0,1,0,0,92,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,3035,10,18,0,0,0,1937,28,1,0.05555555555555555,0,1,0,1,0,0,93,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,3033,12,18,0,0,0,1937,30,2,0.1111111111111111,0,2,0,2,0,0,93,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,54,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,101,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,122,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,29,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,108,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
29,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
30,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
31,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
32,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
33,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
34,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
35,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
36,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
37,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
38,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
39,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,40,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
40,3033,12,18,0,0,0,1937,30,0,0.0,0,0,0,0,0,0,86,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
41,3032,12,18,0,0,1,1937,31,1,0.05263157894736842,0,1,0,1,0,0,64,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
42,3030,14,18,0,0,1,1937,33,2,0.10526315789473684,0,2,0,2,0,0,128,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
43,3030,13,19,0,0,1,1937,33,0,0.0,0,0,0,0,0,0,122,0,1,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
44,3029,13,20,0,0,1,1937,34,1,0.047619047619047616,0,1,0,1,0,0,147,0,1,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
45,3028,15,20,0,0,1,1936,36,2,0.09523809523809523,0,2,0,2,0,0,170,0,1,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
46,3028,13,21,0,0,2,1936,36,0,0.0,0,0,0,0,0,0,101,1,1,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
47,3026,15,21,0,0,2,1936,38,2,0.08695652173913043,0,2,0,2,0,0,209,0,1,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
48,3026,17,21,0,0,2,1934,40,2,0.08695652173913043,0,2,0,2,0,0,194,1,1,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
49,3026,16,21,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,0,1,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
50,3026,16,21,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,0,1,20,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
51,3026,15,22,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
52,3026,15,22,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
53,3026,15,22,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,1,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
54,3026,15,22,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,1,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
55,3026,15,22,0,0,3,1934,40,0,0.0,0,0,0,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
56,3025,16,22,0,0,3,1934,41,1,0.04,1,0,1,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
57,3025,16,22,0,0,3,1934,41,0,0.0,0,0,0,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
58,3025,16,22,0,0,3,1934,41,0,0.0,0,0,0,0,0,0,0,0,1,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
59,3025,15,23,0,0,3,1934,41,0,0.0,0,0,0,0,0,0,129,0,2,21,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
60,3023,16,24,0,0,3,1934,43,2,0.07407407407407407,0,2,0,2,0,0,245,1,2,22,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
61,3022,16,25,0,0,3,1934,44,1,0.03571428571428571,0,1,0,1,0,0,212,2,2,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
62,3022,16,25,0,0,3,1934,44,0,0.0,0,0,0,0,0,0,236,1,2,23,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
63,3021,15,27,0,0,3,1934,45,1,0.03333333333333333,0,1,0,1,0,0,250,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
64,3021,17,27,0,0,3,1932,47,2,0.06666666666666667,0,2,0,2,0,0,271,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
65,3019,19,27,0,0,3,1932,49,2,0.06666666666666667,0,2,0,2,0,0,285,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
66,3018,20,27,0,0,3,1932,50,1,0.03333333333333333,0,1,0,1,0,0,253,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
67,3015,24,27,0,0,3,1931,54,4,0.13333333333333333,0,4,0,4,0,0,314,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
68,3012,27,27,0,0,3,1931,57,3,0.1,0,3,0,3,0,0,314,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
69,3012,27,27,0,0,3,1931,57,0,0.0,0,0,0,0,0,0,0,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
70,3012,27,27,0,0,3,1931,57,0,0.0,0,0,0,0,0,0,0,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
71,3012,27,27,0,0,3,1931,57,0,0.0,0,0,0,0,0,0,0,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
72,3012,27,27,0,0,3,1931,57,0,0.0,0,0,0,0,0,0,0,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
73,3012,27,27,0,0,3,1931,57,0,0.0,0,0,0,0,0,0,0,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
74,3011,28,27,0,0,3,1931,58,1,0.03333333333333333,0,1,1,0,0,0,0,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
75,3011,28,27,0,0,3,1931,58,0,0.0,0,0,0,0,0,0,0,2,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
76,3011,28,27,0,0,3,1931,58,0,0.0,0,0,0,0,0,0,0,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
77,3011,28,27,0,0,3,1931,58,0,0.0,0,0,0,0,0,0,0,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
78,3011,28,27,0,0,3,1931,58,0,0.0,0,0,0,0,0,0,0,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
79,3010,29,27,0,0,3,1931,59,1,0.03333333333333333,0,1,0,1,0,0,163,0,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
80,3008,31,27,0,0,3,1931,61,2,0.06666666666666667,0,2,0,2,0,0,387,1,2,25,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
81,3007,30,29,0,0,3,1931,62,1,0.03125,0,1,0,1,0,0,364,0,2,27,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
82,3006,30,30,0,0,3,1931,63,1,0.030303030303030304,0,1,0,1,0,0,335,0,3,27,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
