Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,147,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
1,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,789,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
2,3061,0,18,0,0,0,1921,18,0,0.0,0,0,0,0,0,0,915,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
3,3061,1,18,0,0,0,1920,19,1,0.05555555555555555,0,1,0,1,0,0,616,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
4,3061,1,18,0,0,0,1920,19,0,0.0,0,0,0,0,0,0,655,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
5,3061,1,18,0,0,0,1920,19,0,0.0,0,0,0,0,0,0,640,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
6,3061,2,18,0,0,0,1919,20,1,0.05555555555555555,0,1,0,1,0,0,814,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
7,3061,2,18,0,0,0,1919,20,0,0.0,0,0,0,0,0,0,487,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
8,3061,2,18,0,0,0,1919,20,0,0.0,0,0,0,0,0,0,954,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
9,3061,2,18,0,0,0,1919,20,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
10,3061,2,18,0,0,0,1919,20,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
11,3060,3,18,0,0,0,1919,21,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
12,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
13,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
14,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
15,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
16,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
17,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
18,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
19,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,283,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
20,3060,3,18,0,0,0,1919,21,0,0.0,0,0,0,0,0,0,788,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
21,3058,5,18,0,0,0,1919,23,2,0.1111111111111111,0,2,0,2,0,0,620,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
22,3058,5,18,0,0,0,1919,23,0,0.0,0,0,0,0,0,0,657,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
23,3057,6,18,0,0,0,1919,24,1,0.05555555555555555,0,1,0,1,0,0,651,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
24,3057,6,18,0,0,0,1919,24,0,0.0,0,0,0,0,0,0,813,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
25,3057,7,18,0,0,0,1918,25,1,0.05555555555555555,0,1,0,1,0,0,629,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
26,3057,7,18,0,0,0,1918,25,0,0.0,0,0,0,0,0,0,930,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
27,3057,7,18,0,0,0,1918,25,0,0.0,0,0,0,0,0,0,774,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
28,3057,7,18,0,0,0,1918,25,0,0.0,0,0,0,0,0,0,629,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
29,3056,8,18,0,0,0,1918,26,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
30,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
31,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
32,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
33,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
34,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
35,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
36,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
37,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
38,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
39,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,325,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
40,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,481,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
41,3056,8,18,0,0,0,1918,26,0,0.0,0,0,0,0,0,0,813,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
42,3056,7,18,0,0,1,1918,26,0,0.0,0,0,0,0,0,0,629,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
43,3056,7,18,0,0,1,1918,26,0,0.0,0,0,0,0,0,0,788,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
44,3055,8,18,0,0,1,1918,27,1,0.05263157894736842,0,1,0,0,1,0,345,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
45,3055,8,18,0,0,1,1918,27,0,0.0,0,0,0,0,0,0,802,0,0,18,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
46,3054,8,19,0,0,1,1918,28,1,0.05,0,1,0,1,0,0,936,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
47,3054,8,19,0,0,1,1918,28,0,0.0,0,0,0,0,0,0,956,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
48,3054,10,19,0,0,1,1916,30,2,0.1,0,2,0,2,0,0,948,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
49,3054,10,19,0,0,1,1916,30,0,0.0,0,0,0,0,0,0,0,0,0,19,0,-1,0,0.75,0.15,0.3,0,0.65,1.0,0,0
