agent_id,state,age_group,x,y,household_id,current_location_type
4122,Vaccinated,adult,84,48,H_1374,work
2659,Vaccinated,adult,26,73,H_886,work
4980,Vaccinated,adult,81,14,H_1660,work
1843,Vaccinated,adult,68,64,H_614,work
2737,Susceptible,adult,55,81,H_912,work
997,Vaccinated,adult,20,74,H_332,work
4382,Vaccinated,adult,86,52,H_1460,work
3339,Susceptible,child,10,10,H_1113,school
4151,Susceptible,senior,8,21,H_1383,home
4832,Susceptible,senior,37,78,H_1610,home
828,Susceptible,adult,45,70,H_276,work
3184,Susceptible,adult,64,53,H_1061,work
1243,Vaccinated,child,10,10,H_414,school
271,Susceptible,senior,80,15,H_90,work
2986,Vaccinated,adult,83,67,H_995,work
4590,Susceptible,adult,53,87,H_1530,work
854,Susceptible,senior,47,17,H_284,home
4190,Susceptible,adult,29,7,H_1396,work
939,Susceptible,adult,43,30,H_313,work
826,Susceptible,adult,17,71,H_275,work
802,Recovered,child,45,45,H_267,school
2957,Susceptible,adult,48,3,H_985,work
1765,Vaccinated,adult,52,22,H_588,work
944,Susceptible,child,65,65,H_314,school
1661,Susceptible,adult,49,41,H_553,work
1686,Susceptible,senior,53,55,H_562,home
2620,Susceptible,adult,42,76,H_873,work
765,Susceptible,adult,33,10,H_255,work
4186,Vaccinated,adult,19,68,H_1395,work
412,Susceptible,senior,48,59,H_137,work
938,Vaccinated,child,45,45,H_312,school
2469,Vaccinated,adult,27,72,H_823,work
4486,Susceptible,adult,40,19,H_1495,work
2410,Susceptible,adult,82,87,H_803,work
2727,Susceptible,adult,54,71,H_909,work
1566,Recovered,child,45,45,H_522,school
805,Susceptible,adult,36,68,H_268,work
4807,Susceptible,adult,39,6,H_1602,work
1940,Vaccinated,senior,83,66,H_646,home
581,Recovered,adult,56,80,H_193,work
3434,Susceptible,senior,50,60,H_1144,home
3185,Susceptible,adult,72,73,H_1061,work
2887,Susceptible,adult,87,43,H_962,work
1136,Susceptible,child,65,65,H_378,school
3737,Susceptible,adult,34,22,H_1245,work
3960,Susceptible,child,45,45,H_1320,school
4350,Susceptible,senior,66,60,H_1450,home
1264,Susceptible,senior,84,72,H_421,work
3820,Susceptible,senior,47,36,H_1273,work
3107,Vaccinated,adult,48,33,H_1035,work
250,Susceptible,senior,3,66,H_83,home
1064,Susceptible,adult,83,22,H_354,work
2674,Vaccinated,adult,32,63,H_891,work
3364,Susceptible,adult,53,72,H_1121,work
4119,Susceptible,adult,63,12,H_1373,work
3132,Recovered,child,75,20,H_1044,school
3887,Susceptible,adult,32,81,H_1295,work
4999,Susceptible,adult,71,38,H_1666,work
3138,Vaccinated,adult,31,43,H_1046,work
287,Vaccinated,adult,58,73,H_95,work
3355,Vaccinated,senior,27,42,H_1118,home
122,Vaccinated,senior,75,87,H_40,home
4810,Susceptible,senior,45,75,H_1603,home
4774,Vaccinated,child,75,20,H_1591,school
3209,Vaccinated,adult,88,81,H_1069,work
2284,Susceptible,adult,43,40,H_761,work
4731,Vaccinated,senior,4,56,H_1577,work
1250,Vaccinated,adult,16,56,H_416,work
1890,Susceptible,adult,78,34,H_630,work
2512,Susceptible,senior,24,55,H_837,home
38,Susceptible,adult,35,2,H_12,work
2168,Vaccinated,adult,57,74,H_722,work
2705,Vaccinated,adult,3,41,H_901,work
3042,Susceptible,adult,3,28,H_1014,work
1844,Vaccinated,adult,28,20,H_614,work
4187,Vaccinated,child,25,25,H_1395,school
3345,Recovered,child,45,45,H_1115,school
3331,Susceptible,senior,44,69,H_1110,home
2055,Susceptible,adult,2,33,H_685,work
2377,Vaccinated,senior,34,72,H_792,home
734,Vaccinated,adult,32,31,H_244,work
2333,Susceptible,child,45,45,H_777,school
1482,Vaccinated,adult,46,50,H_494,work
562,Susceptible,child,10,10,H_187,school
4686,Vaccinated,adult,12,30,H_1562,work
1805,Susceptible,senior,4,15,H_601,home
1315,Susceptible,senior,87,58,H_438,home
1018,Vaccinated,adult,72,66,H_339,work
4041,Susceptible,adult,40,10,H_1347,work
2338,Vaccinated,adult,20,45,H_779,work
1415,Susceptible,senior,12,65,H_471,work
3835,Vaccinated,adult,46,20,H_1278,work
1648,Susceptible,adult,14,58,H_549,work
2066,Recovered,child,25,25,H_688,school
4204,Susceptible,senior,20,48,H_1401,work
3697,Vaccinated,senior,8,63,H_1232,home
4766,Susceptible,adult,53,79,H_1588,work
389,Vaccinated,adult,64,52,H_129,work
2337,Vaccinated,child,75,20,H_779,school
1632,Susceptible,adult,66,74,H_544,work
473,Vaccinated,adult,11,54,H_157,work
1065,Susceptible,adult,12,20,H_355,work
4975,Recovered,child,65,65,H_1658,school
3893,Vaccinated,adult,35,71,H_1297,work
3426,Vaccinated,adult,24,83,H_1142,work
1707,Recovered,child,65,65,H_569,school
4447,Susceptible,child,65,65,H_1482,school
1549,Vaccinated,child,65,65,H_516,school
2238,Susceptible,adult,46,65,H_746,work
4543,Susceptible,adult,41,47,H_1514,work
3686,Susceptible,adult,29,62,H_1228,work
886,Recovered,senior,7,7,H_295,home
4764,Susceptible,child,10,10,H_1588,school
3286,Vaccinated,adult,55,27,H_1095,work
1808,Susceptible,adult,1,60,H_602,work
1574,Vaccinated,senior,71,59,H_524,work
4758,Vaccinated,adult,17,10,H_1586,work
4716,Recovered,child,25,25,H_1572,school
4056,Susceptible,adult,2,43,H_1352,work
2672,Vaccinated,child,45,45,H_890,school
3703,Susceptible,senior,51,28,H_1234,work
757,Vaccinated,adult,49,60,H_252,work
170,Vaccinated,child,65,65,H_56,school
266,Vaccinated,child,65,65,H_88,school
496,Susceptible,child,45,45,H_165,school
1918,Susceptible,adult,85,52,H_639,work
107,Vaccinated,child,65,65,H_35,school
1929,Susceptible,adult,5,56,H_643,work
560,Susceptible,senior,36,57,H_186,home
582,Susceptible,senior,54,83,H_194,home
2929,Susceptible,adult,26,51,H_976,work
1343,Vaccinated,child,25,25,H_447,school
4705,Recovered,child,45,45,H_1568,school
3478,Susceptible,child,75,20,H_1159,school
3213,Vaccinated,child,10,10,H_1071,school
2428,Recovered,adult,32,63,H_809,work
3953,Vaccinated,adult,58,35,H_1317,work
4829,Vaccinated,adult,7,87,H_1609,work
3045,Susceptible,adult,56,53,H_1015,work
274,Susceptible,adult,72,47,H_91,work
3511,Vaccinated,adult,63,37,H_1170,work
1754,Vaccinated,adult,37,19,H_584,work
4862,Susceptible,adult,82,46,H_1620,work
2968,Susceptible,adult,63,56,H_989,work
2573,Vaccinated,adult,36,31,H_857,work
3449,Recovered,adult,43,41,H_1149,work
1445,Vaccinated,adult,7,51,H_481,work
3485,Susceptible,adult,72,0,H_1161,work
1980,Vaccinated,child,65,65,H_660,school
873,Vaccinated,child,75,20,H_291,school
270,Vaccinated,child,65,65,H_90,school
1631,Susceptible,adult,76,36,H_543,work
1721,Susceptible,adult,86,8,H_573,work
2297,Vaccinated,adult,33,16,H_765,work
4826,Vaccinated,adult,18,66,H_1608,work
167,Susceptible,adult,86,37,H_55,work
2138,Recovered,child,25,25,H_712,school
3254,Susceptible,adult,24,68,H_1084,work
4591,Susceptible,adult,43,6,H_1530,work
4025,Susceptible,adult,23,58,H_1341,work
3971,Susceptible,adult,69,87,H_1323,work
137,Susceptible,adult,15,28,H_45,work
3863,Vaccinated,senior,46,8,H_1287,work
461,Recovered,adult,76,6,H_153,work
