scenario_name,population_mean,population_std,population_min,population_max,initial_infected_mean,initial_infected_std,initial_infected_min,initial_infected_max,total_infections_mean,total_infections_std,total_infections_min,total_infections_max,peak_active_cases_mean,peak_active_cases_std,peak_active_cases_min,peak_active_cases_max,attack_rate_mean,attack_rate_std,attack_rate_min,attack_rate_max,case_fatality_rate_mean,case_fatality_rate_std,case_fatality_rate_min,case_fatality_rate_max,average_rt_mean,average_rt_std,average_rt_min,average_rt_max,secondary_infections_mean,secondary_infections_std,secondary_infections_min,secondary_infections_max,total_household_infections_mean,total_household_infections_std,total_household_infections_min,total_household_infections_max,total_community_infections_mean,total_community_infections_std,total_community_infections_min,total_community_infections_max,total_home_infections_mean,total_home_infections_std,total_home_infections_min,total_home_infections_max,total_school_infections_mean,total_school_infections_std,total_school_infections_min,total_school_infections_max,total_work_infections_mean,total_work_infections_std,total_work_infections_min,total_work_infections_max,total_other_infections_mean,total_other_infections_std,total_other_infections_min,total_other_infections_max,total_quarantined_agents_mean,total_quarantined_agents_std,total_quarantined_agents_min,total_quarantined_agents_max,total_mask_protected_contacts_mean,total_mask_protected_contacts_std,total_mask_protected_contacts_min,total_mask_protected_contacts_max,household_infection_share_mean,household_infection_share_std,household_infection_share_min,household_infection_share_max,community_infection_share_mean,community_infection_share_std,community_infection_share_min,community_infection_share_max,home_infection_share_mean,home_infection_share_std,home_infection_share_min,home_infection_share_max,school_infection_share_mean,school_infection_share_std,school_infection_share_min,school_infection_share_max,work_infection_share_mean,work_infection_share_std,work_infection_share_min,work_infection_share_max,other_infection_share_mean,other_infection_share_std,other_infection_share_min,other_infection_share_max,household_share_sum_mean,household_share_sum_std,household_share_sum_min,household_share_sum_max,location_share_sum_mean,location_share_sum_std,location_share_sum_min,location_share_sum_max,detection_rate_mean,detection_rate_std,detection_rate_min,detection_rate_max,quarantine_rate_mean,quarantine_rate_std,quarantine_rate_min,quarantine_rate_max,undetected_infections_mean,undetected_infections_std,undetected_infections_min,undetected_infections_max,undetected_rate_mean,undetected_rate_std,undetected_rate_min,undetected_rate_max,asymptomatic_rate_observed_mean,asymptomatic_rate_observed_std,asymptomatic_rate_observed_min,asymptomatic_rate_observed_max,child_vaccination_coverage_mean,child_vaccination_coverage_std,child_vaccination_coverage_min,child_vaccination_coverage_max,adult_vaccination_coverage_mean,adult_vaccination_coverage_std,adult_vaccination_coverage_min,adult_vaccination_coverage_max,senior_vaccination_coverage_mean,senior_vaccination_coverage_std,senior_vaccination_coverage_min,senior_vaccination_coverage_max,child_attack_rate_mean,child_attack_rate_std,child_attack_rate_min,child_attack_rate_max,adult_attack_rate_mean,adult_attack_rate_std,adult_attack_rate_min,adult_attack_rate_max,senior_attack_rate_mean,senior_attack_rate_std,senior_attack_rate_min,senior_attack_rate_max,child_death_rate_mean,child_death_rate_std,child_death_rate_min,child_death_rate_max,adult_death_rate_mean,adult_death_rate_std,adult_death_rate_min,adult_death_rate_max,senior_death_rate_mean,senior_death_rate_std,senior_death_rate_min,senior_death_rate_max,total_vaccinations_mean,total_vaccinations_std,total_vaccinations_min,total_vaccinations_max,vaccination_coverage_mean,vaccination_coverage_std,vaccination_coverage_min,vaccination_coverage_max,breakthrough_infection_rate_mean,breakthrough_infection_rate_std,breakthrough_infection_rate_min,breakthrough_infection_rate_max,vaccinated_infection_rate_mean,vaccinated_infection_rate_std,vaccinated_infection_rate_min,vaccinated_infection_rate_max,unvaccinated_infection_rate_mean,unvaccinated_infection_rate_std,unvaccinated_infection_rate_min,unvaccinated_infection_rate_max,observed_vaccine_effectiveness_mean,observed_vaccine_effectiveness_std,observed_vaccine_effectiveness_min,observed_vaccine_effectiveness_max,lockdown_duration_mean,lockdown_duration_std,lockdown_duration_min,lockdown_duration_max,school_closure_duration_mean,school_closure_duration_std,school_closure_duration_min,school_closure_duration_max,mask_compliance_duration_mean,mask_compliance_duration_std,mask_compliance_duration_min,mask_compliance_duration_max,testing_rate_duration_mean,testing_rate_duration_std,testing_rate_duration_min,testing_rate_duration_max,quarantine_compliance_duration_mean,quarantine_compliance_duration_std,quarantine_compliance_duration_min,quarantine_compliance_duration_max,work_closure_duration_mean,work_closure_duration_std,work_closure_duration_min,work_closure_duration_max,senior_mobility_reduction_duration_mean,senior_mobility_reduction_duration_std,senior_mobility_reduction_duration_min,senior_mobility_reduction_duration_max,child_mobility_reduction_duration_mean,child_mobility_reduction_duration_std,child_mobility_reduction_duration_min,child_mobility_reduction_duration_max,vaccination_campaign_duration_mean,vaccination_campaign_duration_std,vaccination_campaign_duration_min,vaccination_campaign_duration_max
No senior protection,5000.0,0.0,5000,5000,18.0,0.0,18,18,569.4,402.784433661481,179,999,116.8,3.271085446759225,113,120,0.11388000000000001,0.0805568867322962,0.0358,0.1998,0.0028326494846362725,0.003192911722696417,0.0,0.007216494845360825,0.012727521367200715,0.0029812925451905906,0.00900449899488715,0.015330522535937561,551.4,402.784433661481,161,981,38.2,26.67770604830933,9,68,513.2,376.38105690908515,151,919,176.8,120.38355369401586,53,313,355.4,272.0134187866474,95,671,19.2,13.198484761517134,4,35,0.0,0.0,0,0,718.4,587.1365258608938,191,1373,84602.0,66462.94246796481,22640,160662,0.07106762678091855,0.012997350831290425,0.055900621118012424,0.09036144578313253,0.9289323732190814,0.012997350831290421,0.9096385542168675,0.9440993788819876,0.3327968955681925,0.03138697993401549,0.28440366972477066,0.3614457831325301,0.6273303479445026,0.03536463145994257,0.5900621118012422,0.6839959225280327,0.039872756487304914,0.023375614452386645,0.024096385542168676,0.08074534161490683,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.850462293418876e-17,0.9999999999999999,1.0,0.08357423396629718,0.013492464646565543,0.061452513966480445,0.09509509509509509,0.05670326880177952,0.008042549698118072,0.043478260869565216,0.06406406406406406,518.8,364.4580908691698,168,904,0.9164257660337028,0.013492464646565528,0.9049049049049049,0.9385474860335196,0.29630789911819616,0.011213906362666932,0.2772772772772773,0.30434782608695654,0.2759129825653693,0.10140917554607826,0.14985308521057786,0.3790322580645161,0.36347069613023364,0.00843969119151794,0.3524126455906822,0.3716373297907672,0.3676458836501508,0.02333582094206843,0.3432682425488181,0.39021852237252863,0.3809749477214147,0.2900137797889972,0.10483870967741936,0.7071498530852106,0.03855290315712848,0.024781864838012146,0.012896825396825396,0.0675540765391015,0.05048039738969985,0.03555831562187672,0.014213197969543147,0.08796764408493428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002651437058578806,0.003257106979196839,0.0,0.007077856420626896,1876.8,36.26568626125805,1831,1921,0.37536,0.007253137252251582,0.3662,0.3842,0.0775886796750355,0.06431492435822492,0.01337613697164259,0.14691425450573456,0.0775886796750355,0.06431492435822492,0.01337613697164259,0.14691425450573456,0.13555244763556434,0.08990376499800667,0.046526655896607434,0.23035657936257495,0.5000818469005138,0.151465290658643,0.362231133522366,0.7280475009206951,0.0,0.0,0,0,240.4,7.6026311234992825,233,253,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,240.4,7.6026311234992825,233,253,0.0,0.0,0,0
Strong testing and quarantine,5000.0,0.0,5000,5000,18.0,0.0,18,18,382.75,321.13379869871477,163,853,110.5,1.000000000000001,110,112,0.07655,0.06422675973974296,0.0326,0.1706,0.0019463267506052214,0.0023396683389687797,0.0,0.004689331770222743,0.01007556134542621,0.0015187756410641221,0.00845765810765203,0.012092478628546106,364.75,321.13379869871477,145,835,17.0,13.9522996909709,5,37,347.75,307.32867856200255,140,798,74.0,39.92492955535426,49,133,282.0,272.5937147722473,91,680,8.75,8.845903006477068,4,22,0.0,0.0,0,0,10694.75,12108.298018989566,2231,28374,89024.5,92228.80262152382,22239,223729,0.0477982136349122,0.011960371704680995,0.034482758620689655,0.06321839080459771,0.9522017863650878,0.011960371704681009,0.9367816091954023,0.9655172413793104,0.2488885710771786,0.08130082107287143,0.1592814371257485,0.3448275862068966,0.7277825637588587,0.08306680622854683,0.6275862068965518,0.8143712574850299,0.023328865163962632,0.005015039726546197,0.01639344262295082,0.027586206896551724,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4740181162818421,0.02257607151926119,0.4551083591331269,0.5041031652989449,0.3854611235712046,0.08062352701253744,0.2822085889570552,0.47596717467760846,197.0,155.68129838444523,85,423,0.5259818837181579,0.02257607151926112,0.4958968347010551,0.544891640866873,0.2556592132630174,0.02651077065562168,0.22699386503067484,0.28173374613003094,0.2915580689898825,0.07687983689881954,0.17806841046277666,0.3484069886947585,0.3763969725720718,0.004628493900444972,0.37151296357072533,0.3812877263581489,0.35733081582208004,0.022222112349959123,0.33588516746411484,0.37747653806047965,0.2984863622037222,0.26884886949556636,0.10894141829393628,0.6921529175050302,0.016280641835741398,0.012224818024195755,0.007474813129671758,0.03413193304890056,0.022284914118575923,0.015484800925636992,0.010526315789473684,0.04483837330552659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299954513660921,0.001974525489233425,0.0,0.004171011470281543,1876.5,28.94247167514666,1849,1902,0.3753,0.005788494335029312,0.3698,0.3804,0.051403948522832664,0.04826272178575688,0.014563106796116505,0.12098895318253551,0.051403948522832664,0.04826272178575688,0.014563106796116505,0.12098895318253551,0.0917716739074552,0.07428521432283244,0.04322949777495232,0.20103259115843822,0.48617551671005343,0.12694539824968362,0.3900619728393405,0.6631210736721873,0.0,0.0,0,0,192.0,24.535688292770594,161,221,0.0,0.0,0,0,674.0,553.5045919713162,298,1488,674.0,553.5045919713162,298,1488,0.0,0.0,0,0,0.0,0.0,0,0,192.0,24.535688292770594,161,221,0.0,0.0,0,0
