agent_id,state,age_group,x,y,household_id,current_location_type
2573,Susceptible,adult,1,77,H_857,work
1810,Susceptible,adult,50,71,H_603,work
2399,Vaccinated,child,65,65,H_799,school
1558,Recovered,child,45,45,H_519,school
1331,Susceptible,adult,37,72,H_443,work
1709,Susceptible,adult,89,85,H_569,work
4798,Susceptible,senior,50,68,H_1599,work
2749,Susceptible,child,10,10,H_916,school
143,Vaccinated,adult,57,71,H_47,work
1092,Susceptible,child,45,45,H_364,school
2103,Susceptible,child,65,65,H_701,school
3492,Susceptible,senior,5,5,H_1164,work
3120,Vaccinated,adult,19,20,H_1040,work
1743,Susceptible,adult,60,65,H_581,work
3634,Vaccinated,adult,87,66,H_1211,work
3456,Susceptible,adult,73,35,H_1152,work
1892,Vaccinated,child,10,10,H_630,school
4532,Susceptible,adult,1,16,H_1510,work
4070,Susceptible,adult,73,11,H_1356,work
3788,Susceptible,adult,59,15,H_1262,work
4866,Susceptible,adult,72,89,H_1622,work
4095,Susceptible,senior,86,39,H_1365,home
1796,Vaccinated,adult,43,75,H_598,work
501,Susceptible,adult,68,64,H_167,work
2086,Susceptible,adult,58,52,H_695,work
4268,Vaccinated,child,25,25,H_1422,school
2872,Vaccinated,senior,28,11,H_957,work
4055,Vaccinated,senior,70,64,H_1351,home
2844,Recovered,child,65,65,H_948,school
385,Vaccinated,senior,6,85,H_128,work
2525,Susceptible,adult,30,41,H_841,work
3531,Susceptible,senior,58,30,H_1177,home
2112,Vaccinated,adult,50,80,H_704,work
485,Vaccinated,adult,14,61,H_161,work
4525,Vaccinated,senior,37,68,H_1508,work
4672,Susceptible,adult,47,11,H_1557,work
4367,Susceptible,adult,82,62,H_1455,work
2166,Vaccinated,adult,8,60,H_722,work
277,Susceptible,senior,46,39,H_92,home
1590,Vaccinated,adult,32,38,H_530,work
279,Susceptible,adult,84,71,H_93,work
4389,Vaccinated,senior,62,5,H_1463,work
1117,Vaccinated,senior,81,45,H_372,work
1826,Recovered,senior,5,41,H_608,home
2701,Susceptible,child,65,65,H_900,school
1228,Vaccinated,senior,8,52,H_409,work
2691,Susceptible,adult,26,68,H_897,work
669,Susceptible,child,75,20,H_223,school
1689,Vaccinated,child,65,65,H_563,school
744,Susceptible,adult,17,39,H_248,work
1389,Susceptible,adult,53,0,H_463,work
1523,Susceptible,child,65,65,H_507,school
3282,Vaccinated,senior,48,3,H_1094,work
3455,Vaccinated,adult,16,30,H_1151,work
2315,Vaccinated,senior,47,16,H_771,home
4425,Vaccinated,adult,46,56,H_1475,work
4415,Susceptible,adult,29,82,H_1471,work
1851,Susceptible,adult,47,31,H_617,work
