Step,Susceptible,Exposed,Infected,Recovered,Dead,Asymptomatic,Vaccinated,ActiveCases,NewInfections,Rt,HouseholdInfections,CommunityInfections,HomeInfections,SchoolInfections,WorkInfections,OtherInfections,MaskProtectedContacts,QuarantinedAgents,DetectedInfected,UndetectedInfected,LockdownActive,LockdownStartStep,SchoolClosedActive,MaskComplianceActive,TestingRateActive,QuarantineComplianceActive,WorkClosedActive,SeniorMobilityActive,ChildMobilityActive,VaccinationCampaignActive,NewVaccinations
0,1473,0,18,0,0,0,3509,18,0,0.0,0,0,0,0,0,0,76,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
1,1473,0,18,0,0,0,3509,18,0,0.0,0,0,0,0,0,0,142,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
2,1473,0,18,0,0,0,3509,18,0,0.0,0,0,0,0,0,0,133,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
3,1473,0,18,0,0,0,3509,18,0,0.0,0,0,0,0,0,0,119,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
4,1473,1,18,0,0,0,3508,19,1,0.05555555555555555,0,1,0,1,0,0,117,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
5,1473,1,18,0,0,0,3508,19,0,0.0,0,0,0,0,0,0,112,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
6,1472,2,18,0,0,0,3508,20,1,0.05555555555555555,0,1,0,1,0,0,95,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
7,1472,2,18,0,0,0,3508,20,0,0.0,0,0,0,0,0,0,68,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
8,1472,2,18,0,0,0,3508,20,0,0.0,0,0,0,0,0,0,105,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
9,1472,2,18,0,0,0,3508,20,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
10,1471,3,18,0,0,0,3508,21,1,0.05555555555555555,0,1,1,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
11,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
12,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
13,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
14,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
15,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
16,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
17,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
18,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
19,1471,3,18,0,0,0,3508,21,0,0.0,0,0,0,0,0,0,81,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
20,1471,4,18,0,0,0,3507,22,1,0.05555555555555555,0,1,0,1,0,0,148,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
21,1471,4,18,0,0,0,3507,22,0,0.0,0,0,0,0,0,0,123,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
22,1471,5,18,0,0,0,3506,23,1,0.05555555555555555,0,1,0,1,0,0,90,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
23,1471,5,18,0,0,0,3506,23,0,0.0,0,0,0,0,0,0,87,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
24,1471,6,18,0,0,0,3505,24,1,0.05555555555555555,0,1,0,1,0,0,163,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
25,1470,7,18,0,0,0,3505,25,1,0.05555555555555555,0,1,0,1,0,0,58,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
26,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,117,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
27,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,143,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
28,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,71,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
29,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
30,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
31,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
32,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
33,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
34,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
35,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
36,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
37,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
38,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
39,1470,7,18,0,0,0,3505,25,0,0.0,0,0,0,0,0,0,53,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
40,1469,8,18,0,0,0,3505,26,1,0.05555555555555555,0,1,0,1,0,0,91,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
41,1469,8,18,0,0,0,3505,26,0,0.0,0,0,0,0,0,0,131,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
42,1469,8,18,0,0,0,3505,26,0,0.0,0,0,0,0,0,0,33,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
43,1469,8,18,0,0,0,3505,26,0,0.0,0,0,0,0,0,0,138,0,0,18,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
44,1468,8,19,0,0,0,3505,27,1,0.05263157894736842,0,1,0,1,0,0,96,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
45,1468,7,19,0,0,1,3505,27,0,0.0,0,0,0,0,0,0,66,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
46,1468,8,19,0,0,1,3504,28,1,0.05,0,1,0,1,0,0,162,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
47,1466,10,19,0,0,1,3504,30,2,0.1,0,2,0,2,0,0,193,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
48,1466,10,19,0,0,1,3504,30,0,0.0,0,0,0,0,0,0,174,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
49,1466,10,19,0,0,1,3504,30,0,0.0,0,0,0,0,0,0,0,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
50,1466,9,19,0,0,2,3504,30,0,0.0,0,0,0,0,0,0,0,0,0,19,0,-1,0,0.15,0.15,0.3,0,0.65,1.0,0,0
