agent_id,state,age_group,x,y,household_id,current_location_type
2284,Susceptible,adult,7,40,H_761,work
248,Susceptible,adult,27,42,H_82,work
2901,Vaccinated,child,65,65,H_967,school
4486,Vaccinated,child,65,65,H_1495,school
2796,Susceptible,adult,74,57,H_932,work
1580,Recovered,child,65,65,H_526,school
9,Recovered,child,75,20,H_3,school
3810,Vaccinated,senior,57,49,H_1270,work
2285,Vaccinated,child,65,65,H_761,school
4072,Susceptible,adult,29,28,H_1357,work
606,Vaccinated,adult,49,64,H_202,work
2010,Vaccinated,adult,61,86,H_670,work
3972,Recovered,child,65,65,H_1324,school
3560,Susceptible,adult,23,46,H_1186,work
3773,Susceptible,child,10,10,H_1257,school
4605,Vaccinated,senior,60,83,H_1535,work
3688,Susceptible,adult,68,34,H_1229,work
521,Vaccinated,senior,51,28,H_173,work
2219,Vaccinated,senior,17,84,H_739,work
826,Vaccinated,child,25,25,H_275,school
4152,Recovered,adult,57,12,H_1384,work
2694,Susceptible,adult,7,22,H_898,work
4031,Susceptible,adult,78,3,H_1343,work
3957,Susceptible,senior,23,16,H_1319,work
3068,Susceptible,senior,66,50,H_1022,work
1764,Recovered,child,75,20,H_588,school
2488,Susceptible,adult,70,15,H_829,work
1721,Vaccinated,adult,31,89,H_573,work
2917,Recovered,adult,79,77,H_972,work
2159,Susceptible,senior,3,5,H_719,work
4276,Susceptible,adult,63,28,H_1425,work
715,Vaccinated,adult,58,76,H_238,work
1518,Susceptible,adult,72,60,H_506,work
1676,Recovered,adult,14,27,H_558,work
2652,Susceptible,adult,31,78,H_884,work
1877,Vaccinated,adult,71,74,H_625,work
2336,Recovered,child,75,20,H_778,school
322,Vaccinated,adult,10,74,H_107,work
3580,Susceptible,adult,2,33,H_1193,work
1888,Susceptible,adult,42,37,H_629,work
3563,Susceptible,adult,68,13,H_1187,work
4221,Susceptible,child,10,10,H_1407,school
2460,Recovered,child,25,25,H_820,school
1821,Susceptible,senior,8,19,H_607,work
2375,Vaccinated,adult,73,74,H_791,work
178,Vaccinated,adult,75,25,H_59,work
218,Susceptible,adult,1,59,H_72,work
2953,Susceptible,adult,24,33,H_984,work
1706,Recovered,adult,65,44,H_568,work
1496,Recovered,child,10,10,H_498,school
3474,Susceptible,adult,87,80,H_1158,work
3109,Vaccinated,adult,17,35,H_1036,work
4862,Vaccinated,adult,36,33,H_1620,work
3027,Susceptible,senior,76,41,H_1009,work
1075,Susceptible,senior,61,15,H_358,home
97,Susceptible,adult,89,78,H_32,work
3901,Vaccinated,adult,61,88,H_1300,work
4120,Vaccinated,adult,30,55,H_1373,work
1116,Susceptible,adult,9,31,H_372,work
4887,Susceptible,adult,79,50,H_1629,work
3219,Susceptible,senior,63,56,H_1073,work
679,Recovered,adult,46,28,H_226,work
3060,Susceptible,senior,22,74,H_1020,work
4037,Vaccinated,adult,41,50,H_1345,work
4720,Susceptible,adult,51,8,H_1573,work
1244,Vaccinated,adult,49,31,H_414,work
3063,Susceptible,adult,42,6,H_1021,work
2187,Vaccinated,adult,43,41,H_729,work
4252,Recovered,child,75,20,H_1417,school
1523,Susceptible,child,65,65,H_507,school
